Year,Series,Gaixotasun ez-transmitigarria,Sexua,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2017,Heriotza-tasa 100.000 biztanleko,,,,,Orozko,100.000 biztanleko,Orozko,534.9
2022,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,689.6
2014,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,654.5
2015,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,894.7
2018,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,600.1
2017,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,635.7
2010,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,809.5
2016,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,681.9
2020,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,805.8
2024,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,526.8
2012,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,761.3
2019,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,768.3
2011,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,749.6
2021,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,789.9
2013,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,666.8
2023,Heriotza-tasa 100.000 biztanleko,,,,,Ortuella,100.000 biztanleko,Ortuella,645.8
2015,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,858.4
2019,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,520.1
2022,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,455.6
2016,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,306.2
2013,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,927.7
2011,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,777.6
2023,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,454.9
2021,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,1125.7
2020,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,296.2
2018,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,527.3
2017,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,378.5
2010,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,709.8
2024,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,672.6
2014,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,855.4
2012,Heriotza-tasa 100.000 biztanleko,,,,,Otxandio,100.000 biztanleko,Otxandio,695.2
2011,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,475.4
2018,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,488.4
2010,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,658.6
2022,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,420.3
2015,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,497.0
2019,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,541.5
2023,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,537.0
2012,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,446.2
2013,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,533.8
2016,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,466.9
2017,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,377.2
2020,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,451.5
2021,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,365.3
2024,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,446.7
2014,Heriotza-tasa 100.000 biztanleko,,,,,Oyón-Oion,100.000 biztanleko,Oyón-Oion,470.4
2011,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,631.0
2017,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,830.8
2013,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,649.7
2015,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,769.6
2023,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,598.0
2010,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,646.3
2012,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,646.7
2014,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,573.8
2016,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,699.3
2018,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,653.9
2020,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,642.0
2022,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,640.2
2024,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,599.8
2019,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,699.9
2021,Heriotza-tasa 100.000 biztanleko,,,,,Pasaia,100.000 biztanleko,Pasaia,640.1
2011,Heriotza-tasa 100.000 biztanleko,,,,,Peñacerrada-Urizaharra,100.000 biztanleko,Peñacerrada-Urizaharra,1351.4
2016,Heriotza-tasa 100.000 biztanleko,,,,,Peñacerrada-Urizaharra,100.000 biztanleko,Peñacerrada-Urizaharra,715.6
2021,Heriotza-tasa 100.000 biztanleko,,,,,Peñacerrada-Urizaharra,100.000 biztanleko,Peñacerrada-Urizaharra,306.7
2015,Heriotza-tasa 100.000 biztanleko,,,,,Peñacerrada-Urizaharra,100.000 biztanleko,Peñacerrada-Urizaharra,711.7
2012,Heriotza-tasa 100.000 biztanleko,,,,,Peñacerrada-Urizaharra,100.000 biztanleko,Peñacerrada-Urizaharra,346.6
2022,Heriotza-tasa 100.000 biztanleko,,,,,Peñacerrada-Urizaharra,100.000 biztanleko,Peñacerrada-Urizaharra,306.7
2010,Heriotza-tasa 100.000 biztanleko,,,,,Peñacerrada-Urizaharra,100.000 biztanleko,Peñacerrada-Urizaharra,665.6
2013,Heriotza-tasa 100.000 biztanleko,,,,,Peñacerrada-Urizaharra,100.000 biztanleko,Peñacerrada-Urizaharra,352.7
2014,Heriotza-tasa 100.000 biztanleko,,,,,Peñacerrada-Urizaharra,100.000 biztanleko,Peñacerrada-Urizaharra,1413.4
2018,Heriotza-tasa 100.000 biztanleko,,,,,Peñacerrada-Urizaharra,100.000 biztanleko,Peñacerrada-Urizaharra,703.0
2020,Heriotza-tasa 100.000 biztanleko,,,,,Peñacerrada-Urizaharra,100.000 biztanleko,Peñacerrada-Urizaharra,328.4
2023,Heriotza-tasa 100.000 biztanleko,,,,,Peñacerrada-Urizaharra,100.000 biztanleko,Peñacerrada-Urizaharra,307.7
2024,Heriotza-tasa 100.000 biztanleko,,,,,Peñacerrada-Urizaharra,100.000 biztanleko,Peñacerrada-Urizaharra,307.7
2023,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,584.1
2017,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,478.0
2021,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,378.2
2019,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,524.9
2018,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,364.7
2024,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,467.4
2022,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,337.5
2014,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,543.8
2013,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,316.2
2020,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,560.3
2011,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,725.8
2016,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,343.5
2010,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,340.9
2015,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,616.6
2012,Heriotza-tasa 100.000 biztanleko,,,,,Plentzia,100.000 biztanleko,Plentzia,498.3
2023,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,709.0
2018,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,748.4
2014,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,706.5
2021,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,810.7
2017,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,773.2
2010,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,652.4
2015,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,760.7
2012,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,705.5
2019,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,775.4
2016,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,789.7
2013,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,780.3
2024,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,826.9
2011,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,650.9
2022,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,793.0
2020,Heriotza-tasa 100.000 biztanleko,,,,,Portugalete,100.000 biztanleko,Portugalete,775.3
2013,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,478.3
2024,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,568.9
2020,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,378.2
2021,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,572.2
2017,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,576.9
2012,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,276.1
2010,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,788.8
2011,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,140.3
2022,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,446.4
2014,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,539.1
2015,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,267.9
2018,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,574.5
2019,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,379.6
2023,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,506.0
2016,Heriotza-tasa 100.000 biztanleko,,,,,Ribera Baja / Erriberabeitia,100.000 biztanleko,Ribera Baja / Erriberabeitia,329.1
2023,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,1388.9
2013,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,2409.6
2011,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,617.3
2015,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,1814.9
2024,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,2127.7
2012,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,2870.8
2016,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,3071.0
2019,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,2505.2
2020,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,2626.6
2010,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,1526.7
2014,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,1459.9
2017,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,4149.4
2018,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,2105.3
2021,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,1358.2
2022,Heriotza-tasa 100.000 biztanleko,,,,,Samaniego,100.000 biztanleko,Samaniego,3040.5
2016,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,1089.9
2013,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,798.4
2012,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,267.7
2017,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,956.9
2020,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,1234.6
2014,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,404.6
2023,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,1243.1
2024,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,1250.0
2015,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,407.1
2011,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,814.7
2010,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,1223.7
2021,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,820.8
2019,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,820.2
2022,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,1355.0
2018,Heriotza-tasa 100.000 biztanleko,,,,,San Millán / Donemiliaga,100.000 biztanleko,San Millán / Donemiliaga,545.3
2018,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,742.3
2020,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,650.6
2023,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,679.7
2016,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,647.6
2012,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,699.2
2015,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,798.6
2019,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,787.9
2011,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,630.5
2021,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,714.3
2022,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,707.7
2010,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,642.5
2014,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,678.3
2024,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,671.2
2013,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,620.5
2017,Heriotza-tasa 100.000 biztanleko,,,,,Santurtzi,100.000 biztanleko,Santurtzi,680.8
2014,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,936.1
2012,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,403.9
2020,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,531.7
2010,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,885.6
2022,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,813.0
2018,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,795.0
2016,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,867.8
2024,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,271.6
2011,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,807.5
2013,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,739.5
2015,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,800.5
2017,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,801.6
2019,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,785.3
2021,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,743.5
2023,Heriotza-tasa 100.000 biztanleko,,,,,Segura,100.000 biztanleko,Segura,824.7
2020,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,823.8
2010,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,950.7
2015,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,885.8
2017,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,723.7
2021,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,807.7
2012,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,793.3
2013,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,780.7
2011,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,787.4
2024,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,784.9
2019,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,878.8
2016,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,797.2
2018,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,874.1
2023,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,703.6
2014,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,938.0
2022,Heriotza-tasa 100.000 biztanleko,,,,,Sestao,100.000 biztanleko,Sestao,835.1
2014,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,466.3
2022,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,796.8
2015,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,738.2
2010,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,847.7
2013,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,952.9
2012,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,733.2
2017,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,581.2
2016,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,918.8
2023,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,550.5
2021,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,487.7
2018,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,668.7
2011,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,644.7
2024,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,614.8
2020,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,618.8
2019,Heriotza-tasa 100.000 biztanleko,,,,,Sondika,100.000 biztanleko,Sondika,532.0
2021,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,438.7
2012,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,506.1
2017,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,385.6
2020,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,340.3
2010,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,323.1
2022,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,421.7
2024,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,402.4
2014,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,558.8
2016,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,411.7
2015,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,416.1
2013,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,382.6
2019,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,451.7
2011,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,444.1
2018,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,358.1
2023,Heriotza-tasa 100.000 biztanleko,,,,,Sopela,100.000 biztanleko,Sopela,454.3
2012,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,737.4
2015,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,928.4
2013,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,1093.5
2014,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,778.2
2011,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,1162.1
2023,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,585.4
2019,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,923.7
2022,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,771.8
2010,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,1054.5
2018,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,1325.3
2020,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,622.6
2016,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,779.4
2024,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,758.7
2021,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,865.1
2017,Heriotza-tasa 100.000 biztanleko,,,,,Sopuerta,100.000 biztanleko,Sopuerta,1264.8
2018,Heriotza-tasa 100.000 biztanleko,,,,,Soraluze-Placencia de las Armas,100.000 biztanleko,Soraluze-Placencia de las Armas,608.7
2012,Heriotza-tasa 100.000 biztanleko,,,,,Soraluze-Placencia de las Armas,100.000 biztanleko,Soraluze-Placencia de las Armas,657.1
2022,Heriotza-tasa 100.000 biztanleko,,,,,Soraluze-Placencia de las Armas,100.000 biztanleko,Soraluze-Placencia de las Armas,920.7
2014,Heriotza-tasa 100.000 biztanleko,,,,,Soraluze-Placencia de las Armas,100.000 biztanleko,Soraluze-Placencia de las Armas,919.7
2020,Heriotza-tasa 100.000 biztanleko,,,,,Soraluze-Placencia de las Armas,100.000 biztanleko,Soraluze-Placencia de las Armas,640.0
2010,Heriotza-tasa 100.000 biztanleko,,,,,Soraluze-Placencia de las Armas,100.000 biztanleko,Soraluze-Placencia de las Armas,685.0
