Year,Series,Edad,Sexo,EmpCont,Territorio,Comarca,Municipio,Units,GeoCode,Value
2021,EU_EMP_LFS,Y_GE16,,,,,ES48010,PT,ES48010,56.2
2020,EU_EMP_LFS,Y_GE16,,,,,ES48010,PT,ES48010,53.2
2018,EU_EMP_LFS,Y_GE16,,,,,ES48011,PT,ES48011,53.2
2021,EU_EMP_LFS,Y_GE16,,,,,ES48011,PT,ES48011,53.1
2019,EU_EMP_LFS,Y_GE16,,,,,ES48011,PT,ES48011,54.1
2010,EU_EMP_LFS,Y_GE16,,,,,ES48011,PT,ES48011,54.7
2023,EU_EMP_LFS,Y_GE16,,,,,ES48011,PT,ES48011,56.0
2022,EU_EMP_LFS,Y_GE16,,,,,ES48011,PT,ES48011,54.3
2015,EU_EMP_LFS,Y_GE16,,,,,ES48011,PT,ES48011,51.4
2020,EU_EMP_LFS,Y_GE16,,,,,ES48011,PT,ES48011,54.1
2016,EU_EMP_LFS,Y_GE16,,,,,ES48011,PT,ES48011,51.3
2019,EU_EMP_LFS,Y_GE16,,,,,ES48023,PT,ES48023,52.8
2016,EU_EMP_LFS,Y_GE16,,,,,ES48023,PT,ES48023,49.4
2021,EU_EMP_LFS,Y_GE16,,,,,ES48023,PT,ES48023,49.0
2022,EU_EMP_LFS,Y_GE16,,,,,ES48023,PT,ES48023,51.3
2020,EU_EMP_LFS,Y_GE16,,,,,ES48023,PT,ES48023,51.3
2015,EU_EMP_LFS,Y_GE16,,,,,ES48023,PT,ES48023,51.7
2023,EU_EMP_LFS,Y_GE16,,,,,ES48023,PT,ES48023,52.5
2010,EU_EMP_LFS,Y_GE16,,,,,ES48023,PT,ES48023,55.7
2018,EU_EMP_LFS,Y_GE16,,,,,ES48023,PT,ES48023,51.2
2010,EU_EMP_LFS,Y_GE16,,,,,ES48008,PT,ES48008,48.8
2019,EU_EMP_LFS,Y_GE16,,,,,ES48008,PT,ES48008,45.7
2016,EU_EMP_LFS,Y_GE16,,,,,ES48008,PT,ES48008,44.3
2015,EU_EMP_LFS,Y_GE16,,,,,ES48008,PT,ES48008,46.4
2023,EU_EMP_LFS,Y_GE16,,,,,ES48008,PT,ES48008,48.6
2021,EU_EMP_LFS,Y_GE16,,,,,ES48008,PT,ES48008,45.8
2018,EU_EMP_LFS,Y_GE16,,,,,ES48008,PT,ES48008,46.3
2022,EU_EMP_LFS,Y_GE16,,,,,ES48008,PT,ES48008,44.9
2020,EU_EMP_LFS,Y_GE16,,,,,ES48008,PT,ES48008,47.3
2020,EU_EMP_LFS,Y_GE16,,,,,ES01004,PT,ES01004,53.1
2010,EU_EMP_LFS,Y_GE16,,,,,ES01004,PT,ES01004,54.4
2018,EU_EMP_LFS,Y_GE16,,,,,ES01004,PT,ES01004,54.3
2022,EU_EMP_LFS,Y_GE16,,,,,ES01004,PT,ES01004,54.1
2023,EU_EMP_LFS,Y_GE16,,,,,ES01004,PT,ES01004,54.8
2015,EU_EMP_LFS,Y_GE16,,,,,ES01004,PT,ES01004,53.6
2019,EU_EMP_LFS,Y_GE16,,,,,ES01004,PT,ES01004,53.4
2021,EU_EMP_LFS,Y_GE16,,,,,ES01004,PT,ES01004,53.0
2016,EU_EMP_LFS,Y_GE16,,,,,ES01004,PT,ES01004,52.2
2021,EU_EMP_LFS,Y_GE16,,,,,ES01009,PT,ES01009,49.9
2018,EU_EMP_LFS,Y_GE16,,,,,ES01009,PT,ES01009,52.3
2020,EU_EMP_LFS,Y_GE16,,,,,ES01009,PT,ES01009,51.0
2016,EU_EMP_LFS,Y_GE16,,,,,ES01009,PT,ES01009,50.9
2010,EU_EMP_LFS,Y_GE16,,,,,ES01009,PT,ES01009,53.0
2022,EU_EMP_LFS,Y_GE16,,,,,ES01009,PT,ES01009,51.9
2019,EU_EMP_LFS,Y_GE16,,,,,ES01009,PT,ES01009,50.8
2015,EU_EMP_LFS,Y_GE16,,,,,ES01009,PT,ES01009,49.7
2023,EU_EMP_LFS,Y_GE16,,,,,ES01009,PT,ES01009,53.6
2019,EU_EMP_LFS,Y_GE16,,,,,ES20014,PT,ES20014,59.1
2018,EU_EMP_LFS,Y_GE16,,,,,ES20014,PT,ES20014,59.3
2016,EU_EMP_LFS,Y_GE16,,,,,ES20014,PT,ES20014,57.4
2010,EU_EMP_LFS,Y_GE16,,,,,ES20014,PT,ES20014,59.2
2015,EU_EMP_LFS,Y_GE16,,,,,ES20014,PT,ES20014,58.6
2023,EU_EMP_LFS,Y_GE16,,,,,ES20014,PT,ES20014,60.1
2022,EU_EMP_LFS,Y_GE16,,,,,ES20014,PT,ES20014,58.5
2020,EU_EMP_LFS,Y_GE16,,,,,ES20014,PT,ES20014,58.8
2021,EU_EMP_LFS,Y_GE16,,,,,ES20014,PT,ES20014,57.2
2019,EU_EMP_LFS,Y_GE16,,,,,ES20903,PT,ES20903,67.6
2020,EU_EMP_LFS,Y_GE16,,,,,ES20903,PT,ES20903,68.3
2016,EU_EMP_LFS,Y_GE16,,,,,ES20903,PT,ES20903,64.5
2022,EU_EMP_LFS,Y_GE16,,,,,ES20903,PT,ES20903,68.3
2018,EU_EMP_LFS,Y_GE16,,,,,ES20903,PT,ES20903,65.8
2023,EU_EMP_LFS,Y_GE16,,,,,ES20903,PT,ES20903,69.2
2015,EU_EMP_LFS,Y_GE16,,,,,ES20903,PT,ES20903,63.8
2010,EU_EMP_LFS,Y_GE16,,,,,ES20903,PT,ES20903,61.5
2021,EU_EMP_LFS,Y_GE16,,,,,ES20903,PT,ES20903,67.6
2021,EU_EMP_LFS,Y_GE16,,,,,ES20015,PT,ES20015,52.8
2019,EU_EMP_LFS,Y_GE16,,,,,ES20015,PT,ES20015,53.1
2010,EU_EMP_LFS,Y_GE16,,,,,ES20015,PT,ES20015,54.3
2018,EU_EMP_LFS,Y_GE16,,,,,ES20015,PT,ES20015,53.0
2022,EU_EMP_LFS,Y_GE16,,,,,ES20015,PT,ES20015,54.9
2023,EU_EMP_LFS,Y_GE16,,,,,ES20015,PT,ES20015,53.6
2020,EU_EMP_LFS,Y_GE16,,,,,ES20015,PT,ES20015,53.0
2016,EU_EMP_LFS,Y_GE16,,,,,ES20015,PT,ES20015,51.8
2015,EU_EMP_LFS,Y_GE16,,,,,ES20015,PT,ES20015,52.7
2016,EU_EMP_LFS,Y_GE16,,,,,ES48091,PT,ES48091,51.8
2019,EU_EMP_LFS,Y_GE16,,,,,ES48091,PT,ES48091,52.9
2023,EU_EMP_LFS,Y_GE16,,,,,ES48091,PT,ES48091,53.5
2018,EU_EMP_LFS,Y_GE16,,,,,ES48091,PT,ES48091,52.9
2021,EU_EMP_LFS,Y_GE16,,,,,ES48091,PT,ES48091,51.3
2010,EU_EMP_LFS,Y_GE16,,,,,ES48091,PT,ES48091,52.3
2020,EU_EMP_LFS,Y_GE16,,,,,ES48091,PT,ES48091,50.0
2022,EU_EMP_LFS,Y_GE16,,,,,ES48091,PT,ES48091,52.3
2015,EU_EMP_LFS,Y_GE16,,,,,ES48091,PT,ES48091,48.8
2019,EU_EMP_LFS,Y_GE16,,,,,ES48070,PT,ES48070,48.5
2023,EU_EMP_LFS,Y_GE16,,,,,ES48070,PT,ES48070,47.9
2010,EU_EMP_LFS,Y_GE16,,,,,ES48070,PT,ES48070,47.7
2022,EU_EMP_LFS,Y_GE16,,,,,ES48070,PT,ES48070,47.4
2020,EU_EMP_LFS,Y_GE16,,,,,ES48070,PT,ES48070,47.5
2015,EU_EMP_LFS,Y_GE16,,,,,ES48070,PT,ES48070,47.8
2016,EU_EMP_LFS,Y_GE16,,,,,ES48070,PT,ES48070,48.8
2021,EU_EMP_LFS,Y_GE16,,,,,ES48070,PT,ES48070,47.4
2018,EU_EMP_LFS,Y_GE16,,,,,ES48070,PT,ES48070,49.2
2010,EU_EMP_LFS,Y_GE16,,,,,ES01010,PT,ES01010,57.4
2023,EU_EMP_LFS,Y_GE16,,,,,ES01010,PT,ES01010,58.5
2021,EU_EMP_LFS,Y_GE16,,,,,ES01010,PT,ES01010,56.7
2015,EU_EMP_LFS,Y_GE16,,,,,ES01010,PT,ES01010,56.8
2018,EU_EMP_LFS,Y_GE16,,,,,ES01010,PT,ES01010,58.3
2020,EU_EMP_LFS,Y_GE16,,,,,ES01010,PT,ES01010,57.5
2022,EU_EMP_LFS,Y_GE16,,,,,ES01010,PT,ES01010,58.2
2016,EU_EMP_LFS,Y_GE16,,,,,ES01010,PT,ES01010,56.5
2019,EU_EMP_LFS,Y_GE16,,,,,ES01010,PT,ES01010,57.8
2010,EU_EMP_LFS,Y_GE16,,,,,ES20017,PT,ES20017,51.3
2021,EU_EMP_LFS,Y_GE16,,,,,ES20017,PT,ES20017,53.3
2016,EU_EMP_LFS,Y_GE16,,,,,ES20017,PT,ES20017,50.2
2020,EU_EMP_LFS,Y_GE16,,,,,ES20017,PT,ES20017,54.7
2018,EU_EMP_LFS,Y_GE16,,,,,ES20017,PT,ES20017,53.3
2022,EU_EMP_LFS,Y_GE16,,,,,ES20017,PT,ES20017,54.9
2015,EU_EMP_LFS,Y_GE16,,,,,ES20017,PT,ES20017,50.0
2019,EU_EMP_LFS,Y_GE16,,,,,ES20017,PT,ES20017,54.2
2023,EU_EMP_LFS,Y_GE16,,,,,ES20017,PT,ES20017,55.2
2010,EU_EMP_LFS,Y_GE16,,,,,ES20018,PT,ES20018,52.2
2023,EU_EMP_LFS,Y_GE16,,,,,ES20018,PT,ES20018,54.8
2021,EU_EMP_LFS,Y_GE16,,,,,ES20018,PT,ES20018,52.8
2018,EU_EMP_LFS,Y_GE16,,,,,ES20018,PT,ES20018,52.8
2019,EU_EMP_LFS,Y_GE16,,,,,ES20018,PT,ES20018,53.5
2016,EU_EMP_LFS,Y_GE16,,,,,ES20018,PT,ES20018,49.9
2015,EU_EMP_LFS,Y_GE16,,,,,ES20018,PT,ES20018,49.2
2022,EU_EMP_LFS,Y_GE16,,,,,ES20018,PT,ES20018,54.2
2020,EU_EMP_LFS,Y_GE16,,,,,ES20018,PT,ES20018,53.5
2018,EU_EMP_LFS,Y_GE16,,,,,ES48012,PT,ES48012,56.0
2016,EU_EMP_LFS,Y_GE16,,,,,ES48012,PT,ES48012,55.3
2021,EU_EMP_LFS,Y_GE16,,,,,ES48012,PT,ES48012,56.4
2023,EU_EMP_LFS,Y_GE16,,,,,ES48012,PT,ES48012,58.7
2015,EU_EMP_LFS,Y_GE16,,,,,ES48012,PT,ES48012,56.4
2010,EU_EMP_LFS,Y_GE16,,,,,ES48012,PT,ES48012,55.8
2022,EU_EMP_LFS,Y_GE16,,,,,ES48012,PT,ES48012,58.0
2020,EU_EMP_LFS,Y_GE16,,,,,ES48012,PT,ES48012,56.5
2019,EU_EMP_LFS,Y_GE16,,,,,ES48012,PT,ES48012,56.5
2023,EU_EMP_LFS,Y_GE16,,,,,ES20904,PT,ES20904,72.6
2019,EU_EMP_LFS,Y_GE16,,,,,ES20904,PT,ES20904,65.1
2015,EU_EMP_LFS,Y_GE16,,,,,ES20904,PT,ES20904,62.8
2022,EU_EMP_LFS,Y_GE16,,,,,ES20904,PT,ES20904,63.7
2018,EU_EMP_LFS,Y_GE16,,,,,ES20904,PT,ES20904,66.0
2016,EU_EMP_LFS,Y_GE16,,,,,ES20904,PT,ES20904,62.6
2010,EU_EMP_LFS,Y_GE16,,,,,ES20904,PT,ES20904,60.0
2021,EU_EMP_LFS,Y_GE16,,,,,ES20904,PT,ES20904,60.5
2020,EU_EMP_LFS,Y_GE16,,,,,ES20904,PT,ES20904,60.7
2018,EU_EMP_LFS,Y_GE16,,,,,ES48090,PT,ES48090,44.8
2016,EU_EMP_LFS,Y_GE16,,,,,ES48090,PT,ES48090,43.9
2010,EU_EMP_LFS,Y_GE16,,,,,ES48090,PT,ES48090,46.4
2019,EU_EMP_LFS,Y_GE16,,,,,ES48090,PT,ES48090,45.7
2015,EU_EMP_LFS,Y_GE16,,,,,ES48090,PT,ES48090,44.5
2023,EU_EMP_LFS,Y_GE16,,,,,ES48090,PT,ES48090,47.6
2021,EU_EMP_LFS,Y_GE16,,,,,ES48090,PT,ES48090,45.9
2022,EU_EMP_LFS,Y_GE16,,,,,ES48090,PT,ES48090,46.6
2020,EU_EMP_LFS,Y_GE16,,,,,ES48090,PT,ES48090,46.6
2021,EU_EMP_LFS,Y_GE16,,,,,ES01011,PT,ES01011,47.8
2023,EU_EMP_LFS,Y_GE16,,,,,ES01011,PT,ES01011,52.5
2019,EU_EMP_LFS,Y_GE16,,,,,ES01011,PT,ES01011,47.8
2020,EU_EMP_LFS,Y_GE16,,,,,ES01011,PT,ES01011,47.3
2022,EU_EMP_LFS,Y_GE16,,,,,ES01011,PT,ES01011,50.7
2018,EU_EMP_LFS,Y_GE16,,,,,ES01011,PT,ES01011,48.8
2016,EU_EMP_LFS,Y_GE16,,,,,ES01011,PT,ES01011,46.4
2010,EU_EMP_LFS,Y_GE16,,,,,ES01011,PT,ES01011,49.0
2015,EU_EMP_LFS,Y_GE16,,,,,ES01011,PT,ES01011,48.7
2019,EU_EMP_LFS,Y_GE16,,,,,ES48013,PT,ES48013,49.2
2020,EU_EMP_LFS,Y_GE16,,,,,ES48013,PT,ES48013,49.7
2022,EU_EMP_LFS,Y_GE16,,,,,ES48013,PT,ES48013,50.4
2018,EU_EMP_LFS,Y_GE16,,,,,ES48013,PT,ES48013,48.4
2010,EU_EMP_LFS,Y_GE16,,,,,ES48013,PT,ES48013,48.5
2021,EU_EMP_LFS,Y_GE16,,,,,ES48013,PT,ES48013,48.4
2016,EU_EMP_LFS,Y_GE16,,,,,ES48013,PT,ES48013,46.7
2015,EU_EMP_LFS,Y_GE16,,,,,ES48013,PT,ES48013,46.7
2023,EU_EMP_LFS,Y_GE16,,,,,ES48013,PT,ES48013,51.5
2022,EU_EMP_LFS,Y_GE16,,,,,ES48014,PT,ES48014,51.9
2019,EU_EMP_LFS,Y_GE16,,,,,ES48014,PT,ES48014,48.5
2021,EU_EMP_LFS,Y_GE16,,,,,ES48014,PT,ES48014,49.1
2023,EU_EMP_LFS,Y_GE16,,,,,ES48014,PT,ES48014,52.6
2010,EU_EMP_LFS,Y_GE16,,,,,ES48014,PT,ES48014,51.9
2015,EU_EMP_LFS,Y_GE16,,,,,ES48014,PT,ES48014,49.2
2018,EU_EMP_LFS,Y_GE16,,,,,ES48014,PT,ES48014,49.6
2020,EU_EMP_LFS,Y_GE16,,,,,ES48014,PT,ES48014,49.6
2016,EU_EMP_LFS,Y_GE16,,,,,ES48014,PT,ES48014,47.6
2023,EU_EMP_LFS,Y_GE16,,,,,ES01013,PT,ES01013,57.7
2022,EU_EMP_LFS,Y_GE16,,,,,ES01013,PT,ES01013,59.5
2021,EU_EMP_LFS,Y_GE16,,,,,ES01013,PT,ES01013,58.2
2010,EU_EMP_LFS,Y_GE16,,,,,ES01013,PT,ES01013,63.3
2016,EU_EMP_LFS,Y_GE16,,,,,ES01013,PT,ES01013,60.7
2018,EU_EMP_LFS,Y_GE16,,,,,ES01013,PT,ES01013,61.8
2019,EU_EMP_LFS,Y_GE16,,,,,ES01013,PT,ES01013,61.5
2020,EU_EMP_LFS,Y_GE16,,,,,ES01013,PT,ES01013,57.6
2015,EU_EMP_LFS,Y_GE16,,,,,ES01013,PT,ES01013,61.3
2022,EU_EMP_LFS,Y_GE16,,,,,ES48015,PT,ES48015,46.6
2023,EU_EMP_LFS,Y_GE16,,,,,ES48015,PT,ES48015,47.8
2016,EU_EMP_LFS,Y_GE16,,,,,ES48015,PT,ES48015,43.8
2015,EU_EMP_LFS,Y_GE16,,,,,ES48015,PT,ES48015,43.7
2010,EU_EMP_LFS,Y_GE16,,,,,ES48015,PT,ES48015,46.5
2018,EU_EMP_LFS,Y_GE16,,,,,ES48015,PT,ES48015,45.5
2020,EU_EMP_LFS,Y_GE16,,,,,ES48015,PT,ES48015,46.2
2019,EU_EMP_LFS,Y_GE16,,,,,ES48015,PT,ES48015,45.7
2021,EU_EMP_LFS,Y_GE16,,,,,ES48015,PT,ES48015,45.5
2010,EU_EMP_LFS,Y_GE16,,,,,ES20019,PT,ES20019,52.3
2015,EU_EMP_LFS,Y_GE16,,,,,ES20019,PT,ES20019,51.4
2018,EU_EMP_LFS,Y_GE16,,,,,ES20019,PT,ES20019,52.9
2019,EU_EMP_LFS,Y_GE16,,,,,ES20019,PT,ES20019,53.6
2021,EU_EMP_LFS,Y_GE16,,,,,ES20019,PT,ES20019,52.3
2022,EU_EMP_LFS,Y_GE16,,,,,ES20019,PT,ES20019,52.9
2020,EU_EMP_LFS,Y_GE16,,,,,ES20019,PT,ES20019,53.8
2016,EU_EMP_LFS,Y_GE16,,,,,ES20019,PT,ES20019,51.0
2023,EU_EMP_LFS,Y_GE16,,,,,ES20019,PT,ES20019,52.8
2016,EU_EMP_LFS,Y_GE16,,,,,ES48092,PT,ES48092,50.5
2019,EU_EMP_LFS,Y_GE16,,,,,ES48092,PT,ES48092,54.3
2023,EU_EMP_LFS,Y_GE16,,,,,ES48092,PT,ES48092,55.3
2010,EU_EMP_LFS,Y_GE16,,,,,ES48092,PT,ES48092,49.2
2018,EU_EMP_LFS,Y_GE16,,,,,ES48092,PT,ES48092,51.1
2022,EU_EMP_LFS,Y_GE16,,,,,ES48092,PT,ES48092,52.7
2015,EU_EMP_LFS,Y_GE16,,,,,ES48092,PT,ES48092,52.7
2020,EU_EMP_LFS,Y_GE16,,,,,ES48092,PT,ES48092,52.9
2021,EU_EMP_LFS,Y_GE16,,,,,ES48092,PT,ES48092,51.9
2016,EU_EMP_LFS,Y_GE16,,,,,ES20020,PT,ES20020,51.0
2022,EU_EMP_LFS,Y_GE16,,,,,ES20020,PT,ES20020,58.9
2015,EU_EMP_LFS,Y_GE16,,,,,ES20020,PT,ES20020,58.7
2018,EU_EMP_LFS,Y_GE16,,,,,ES20020,PT,ES20020,52.7
2010,EU_EMP_LFS,Y_GE16,,,,,ES20020,PT,ES20020,53.7
2021,EU_EMP_LFS,Y_GE16,,,,,ES20020,PT,ES20020,57.1
2020,EU_EMP_LFS,Y_GE16,,,,,ES20020,PT,ES20020,55.8
2023,EU_EMP_LFS,Y_GE16,,,,,ES20020,PT,ES20020,59.3
2019,EU_EMP_LFS,Y_GE16,,,,,ES20020,PT,ES20020,48.5
2021,EU_EMP_LFS,Y_GE16,,,,,ES20021,PT,ES20021,47.2
2022,EU_EMP_LFS,Y_GE16,,,,,ES20021,PT,ES20021,47.7
2020,EU_EMP_LFS,Y_GE16,,,,,ES20021,PT,ES20021,48.4
2023,EU_EMP_LFS,Y_GE16,,,,,ES20021,PT,ES20021,50.2
2018,EU_EMP_LFS,Y_GE16,,,,,ES20021,PT,ES20021,50.7
2016,EU_EMP_LFS,Y_GE16,,,,,ES20021,PT,ES20021,50.7
2015,EU_EMP_LFS,Y_GE16,,,,,ES20021,PT,ES20021,51.1
2019,EU_EMP_LFS,Y_GE16,,,,,ES20021,PT,ES20021,45.9
2010,EU_EMP_LFS,Y_GE16,,,,,ES20021,PT,ES20021,53.7
2022,EU_EMP_LFS,Y_GE16,,,,,ES48016,PT,ES48016,54.9
2016,EU_EMP_LFS,Y_GE16,,,,,ES48016,PT,ES48016,52.9
2021,EU_EMP_LFS,Y_GE16,,,,,ES48016,PT,ES48016,53.6
2020,EU_EMP_LFS,Y_GE16,,,,,ES48016,PT,ES48016,54.3
2015,EU_EMP_LFS,Y_GE16,,,,,ES48016,PT,ES48016,53.8
2018,EU_EMP_LFS,Y_GE16,,,,,ES48016,PT,ES48016,54.1
2023,EU_EMP_LFS,Y_GE16,,,,,ES48016,PT,ES48016,55.5
2019,EU_EMP_LFS,Y_GE16,,,,,ES48016,PT,ES48016,53.9
2010,EU_EMP_LFS,Y_GE16,,,,,ES48016,PT,ES48016,56.0
2023,EU_EMP_LFS,Y_GE16,,,,,ES01014,PT,ES01014,51.6
2021,EU_EMP_LFS,Y_GE16,,,,,ES01014,PT,ES01014,50.0
2020,EU_EMP_LFS,Y_GE16,,,,,ES01014,PT,ES01014,45.6
2010,EU_EMP_LFS,Y_GE16,,,,,ES01014,PT,ES01014,48.4
2019,EU_EMP_LFS,Y_GE16,,,,,ES01014,PT,ES01014,46.0
2016,EU_EMP_LFS,Y_GE16,,,,,ES01014,PT,ES01014,41.2
2015,EU_EMP_LFS,Y_GE16,,,,,ES01014,PT,ES01014,44.0
2018,EU_EMP_LFS,Y_GE16,,,,,ES01014,PT,ES01014,45.9
2022,EU_EMP_LFS,Y_GE16,,,,,ES01014,PT,ES01014,50.2
2015,EU_EMP_LFS,Y_GE16,,,,,ES20022,PT,ES20022,55.5
2021,EU_EMP_LFS,Y_GE16,,,,,ES20022,PT,ES20022,56.9
2022,EU_EMP_LFS,Y_GE16,,,,,ES20022,PT,ES20022,58.2
2018,EU_EMP_LFS,Y_GE16,,,,,ES20022,PT,ES20022,55.0
2019,EU_EMP_LFS,Y_GE16,,,,,ES20022,PT,ES20022,56.2
2010,EU_EMP_LFS,Y_GE16,,,,,ES20022,PT,ES20022,54.2
2020,EU_EMP_LFS,Y_GE16,,,,,ES20022,PT,ES20022,56.5
2016,EU_EMP_LFS,Y_GE16,,,,,ES20022,PT,ES20022,53.4
2023,EU_EMP_LFS,Y_GE16,,,,,ES20022,PT,ES20022,58.0
2016,EU_EMP_LFS,Y_GE16,,,,,ES20074,PT,ES20074,48.3
2015,EU_EMP_LFS,Y_GE16,,,,,ES20074,PT,ES20074,49.2
2021,EU_EMP_LFS,Y_GE16,,,,,ES20074,PT,ES20074,50.7
2019,EU_EMP_LFS,Y_GE16,,,,,ES20074,PT,ES20074,51.3
2020,EU_EMP_LFS,Y_GE16,,,,,ES20074,PT,ES20074,51.5
2018,EU_EMP_LFS,Y_GE16,,,,,ES20074,PT,ES20074,50.5
2022,EU_EMP_LFS,Y_GE16,,,,,ES20074,PT,ES20074,52.4
2010,EU_EMP_LFS,Y_GE16,,,,,ES20074,PT,ES20074,51.5
2023,EU_EMP_LFS,Y_GE16,,,,,ES20074,PT,ES20074,52.3
2019,EU_EMP_LFS,Y_GE16,,,,,ES48017,PT,ES48017,45.0
2023,EU_EMP_LFS,Y_GE16,,,,,ES48017,PT,ES48017,48.3
2016,EU_EMP_LFS,Y_GE16,,,,,ES48017,PT,ES48017,43.9
2010,EU_EMP_LFS,Y_GE16,,,,,ES48017,PT,ES48017,45.9
2022,EU_EMP_LFS,Y_GE16,,,,,ES48017,PT,ES48017,46.8
2020,EU_EMP_LFS,Y_GE16,,,,,ES48017,PT,ES48017,45.2
2021,EU_EMP_LFS,Y_GE16,,,,,ES48017,PT,ES48017,45.1
2018,EU_EMP_LFS,Y_GE16,,,,,ES48017,PT,ES48017,45.2
2015,EU_EMP_LFS,Y_GE16,,,,,ES48017,PT,ES48017,43.7
2021,EU_EMP_LFS,Y_GE16,,,,,ES01016,PT,ES01016,53.0
2020,EU_EMP_LFS,Y_GE16,,,,,ES01016,PT,ES01016,52.3
2023,EU_EMP_LFS,Y_GE16,,,,,ES01016,PT,ES01016,52.2
2018,EU_EMP_LFS,Y_GE16,,,,,ES01016,PT,ES01016,50.7
2010,EU_EMP_LFS,Y_GE16,,,,,ES01016,PT,ES01016,54.3
2015,EU_EMP_LFS,Y_GE16,,,,,ES01016,PT,ES01016,53.2
2019,EU_EMP_LFS,Y_GE16,,,,,ES01016,PT,ES01016,54.3
2016,EU_EMP_LFS,Y_GE16,,,,,ES01016,PT,ES01016,52.5
2022,EU_EMP_LFS,Y_GE16,,,,,ES01016,PT,ES01016,52.5
2020,EU_EMP_LFS,Y_GE16,,,,,ES48018,PT,ES48018,51.2
2018,EU_EMP_LFS,Y_GE16,,,,,ES48018,PT,ES48018,49.3
2019,EU_EMP_LFS,Y_GE16,,,,,ES48018,PT,ES48018,51.7
2022,EU_EMP_LFS,Y_GE16,,,,,ES48018,PT,ES48018,53.5
2016,EU_EMP_LFS,Y_GE16,,,,,ES48018,PT,ES48018,50.9
2010,EU_EMP_LFS,Y_GE16,,,,,ES48018,PT,ES48018,51.1
2015,EU_EMP_LFS,Y_GE16,,,,,ES48018,PT,ES48018,50.9
2023,EU_EMP_LFS,Y_GE16,,,,,ES48018,PT,ES48018,53.4
2021,EU_EMP_LFS,Y_GE16,,,,,ES48018,PT,ES48018,52.5
2016,EU_EMP_LFS,Y_GE16,,,,,ES48019,PT,ES48019,52.3
2021,EU_EMP_LFS,Y_GE16,,,,,ES48019,PT,ES48019,52.1
2019,EU_EMP_LFS,Y_GE16,,,,,ES48019,PT,ES48019,53.8
2010,EU_EMP_LFS,Y_GE16,,,,,ES48019,PT,ES48019,53.7
2018,EU_EMP_LFS,Y_GE16,,,,,ES48019,PT,ES48019,53.5
2020,EU_EMP_LFS,Y_GE16,,,,,ES48019,PT,ES48019,53.4
2015,EU_EMP_LFS,Y_GE16,,,,,ES48019,PT,ES48019,51.9
2022,EU_EMP_LFS,Y_GE16,,,,,ES48019,PT,ES48019,52.4
2023,EU_EMP_LFS,Y_GE16,,,,,ES48019,PT,ES48019,52.9
2020,EU_EMP_LFS,Y_GE16,,,,,ES20023,PT,ES20023,56.2
2016,EU_EMP_LFS,Y_GE16,,,,,ES20023,PT,ES20023,51.6
2023,EU_EMP_LFS,Y_GE16,,,,,ES20023,PT,ES20023,59.5
2019,EU_EMP_LFS,Y_GE16,,,,,ES20023,PT,ES20023,55.7
2018,EU_EMP_LFS,Y_GE16,,,,,ES20023,PT,ES20023,55.0
2021,EU_EMP_LFS,Y_GE16,,,,,ES20023,PT,ES20023,55.0
2010,EU_EMP_LFS,Y_GE16,,,,,ES20023,PT,ES20023,50.3
2022,EU_EMP_LFS,Y_GE16,,,,,ES20023,PT,ES20023,57.5
2015,EU_EMP_LFS,Y_GE16,,,,,ES20023,PT,ES20023,51.8
2019,EU_EMP_LFS,Y_GE16,,,,,ES20024,PT,ES20024,59.8
2023,EU_EMP_LFS,Y_GE16,,,,,ES20024,PT,ES20024,61.0
2021,EU_EMP_LFS,Y_GE16,,,,,ES20024,PT,ES20024,57.4
2020,EU_EMP_LFS,Y_GE16,,,,,ES20024,PT,ES20024,57.9
2015,EU_EMP_LFS,Y_GE16,,,,,ES20024,PT,ES20024,57.3
2016,EU_EMP_LFS,Y_GE16,,,,,ES20024,PT,ES20024,60.1
2010,EU_EMP_LFS,Y_GE16,,,,,ES20024,PT,ES20024,50.5
2018,EU_EMP_LFS,Y_GE16,,,,,ES20024,PT,ES20024,62.0
2022,EU_EMP_LFS,Y_GE16,,,,,ES20024,PT,ES20024,59.5
2015,EU_EMP_LFS,Y_GE16,,,,,ES48020,PT,ES48020,45.3
2021,EU_EMP_LFS,Y_GE16,,,,,ES48020,PT,ES48020,46.9
2018,EU_EMP_LFS,Y_GE16,,,,,ES48020,PT,ES48020,46.7
2019,EU_EMP_LFS,Y_GE16,,,,,ES48020,PT,ES48020,47.4
2023,EU_EMP_LFS,Y_GE16,,,,,ES48020,PT,ES48020,49.8
2020,EU_EMP_LFS,Y_GE16,,,,,ES48020,PT,ES48020,48.0
2016,EU_EMP_LFS,Y_GE16,,,,,ES48020,PT,ES48020,45.0
2010,EU_EMP_LFS,Y_GE16,,,,,ES48020,PT,ES48020,46.6
2022,EU_EMP_LFS,Y_GE16,,,,,ES48020,PT,ES48020,48.2
2019,EU_EMP_LFS,Y_GE16,,,,,ES48021,PT,ES48021,46.4
2016,EU_EMP_LFS,Y_GE16,,,,,ES48021,PT,ES48021,43.6
2020,EU_EMP_LFS,Y_GE16,,,,,ES48021,PT,ES48021,45.2
2022,EU_EMP_LFS,Y_GE16,,,,,ES48021,PT,ES48021,47.5
2015,EU_EMP_LFS,Y_GE16,,,,,ES48021,PT,ES48021,45.2
2023,EU_EMP_LFS,Y_GE16,,,,,ES48021,PT,ES48021,48.2
