Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2014,All,,,ES01004,PT,ES01004,0.0
2012,All,,,ES01004,PT,ES01004,0.1
2021,All,,,ES01004,PT,ES01004,0.0
2017,All,,,ES01004,PT,ES01004,0.0
2011,All,,,ES01004,PT,ES01004,2.2
2018,All,,,ES01004,PT,ES01004,0.0
2020,All,,,ES01004,PT,ES01004,0.0
2010,All,,,ES01004,PT,ES01004,0.0
2013,All,,,ES01004,PT,ES01004,0.0
2021,All,,,ES01009,PT,ES01009,0.0
2022,All,,,ES01009,PT,ES01009,0.0
2023,All,,,ES01009,PT,ES01009,0.0
2017,All,,,ES01009,PT,ES01009,0.0
