Year,Province,County,Municipality,Units,GeoCode,Value
2021,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,2.8
2018,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,1.8
2020,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,0.9
2015,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,1.0
2016,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,0.9
2019,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,1.2
2017,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,1.2
2018,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,1.2
2021,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,1.0
2014,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,0.9
2017,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2019,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2016,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2020,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2021,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2015,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2018,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2014,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2015,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.4
2014,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.4
2020,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.5
2021,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.6
2019,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.5
2018,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.4
2017,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.5
2016,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.4
2016,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.5
2018,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.4
2014,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.4
2017,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.6
2015,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.5
2020,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.5
2021,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.5
2019,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.5
2016,,Donostialdea,,PT,Donostialdea,0.2
2017,,Donostialdea,,PT,Donostialdea,0.2
2015,,Donostialdea,,PT,Donostialdea,0.2
2020,,Donostialdea,,PT,Donostialdea,0.2
2019,,Donostialdea,,PT,Donostialdea,0.2
2021,,Donostialdea,,PT,Donostialdea,0.2
2018,,Donostialdea,,PT,Donostialdea,0.2
2014,,Donostialdea,,PT,Donostialdea,0.2
2014,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.3
2018,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.3
2019,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.4
2016,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.4
2015,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.3
2021,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.4
2017,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.3
2020,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.4
2019,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,3.0
2014,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,3.7
2021,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,4.0
2016,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,3.4
2018,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,3.1
2015,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,3.1
2020,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,3.2
2017,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,3.4
2018,,Gernika-Bermeo,,PT,Gernika-Bermeo,11.8
2021,,Gernika-Bermeo,,PT,Gernika-Bermeo,10.4
2017,,Gernika-Bermeo,,PT,Gernika-Bermeo,13.5
2020,,Gernika-Bermeo,,PT,Gernika-Bermeo,11.5
2015,,Gernika-Bermeo,,PT,Gernika-Bermeo,5.9
2019,,Gernika-Bermeo,,PT,Gernika-Bermeo,12.7
2016,,Gernika-Bermeo,,PT,Gernika-Bermeo,6.2
2014,,Gernika-Bermeo,,PT,Gernika-Bermeo,7.0
2020,,Goierri,,PT,Goierri,0.5
2021,,Goierri,,PT,Goierri,0.6
2015,,Goierri,,PT,Goierri,0.6
2018,,Goierri,,PT,Goierri,0.5
2017,,Goierri,,PT,Goierri,0.7
2019,,Goierri,,PT,Goierri,0.5
2016,,Goierri,,PT,Goierri,0.6
2014,,Goierri,,PT,Goierri,0.6
2018,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,2.4
2020,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,1.9
2021,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,1.8
2014,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,3.9
2019,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,1.8
2016,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,2.6
2017,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,2.5
2015,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,2.8
2019,,Markina-Ondarroa,,PT,Markina-Ondarroa,6.0
2021,,Markina-Ondarroa,,PT,Markina-Ondarroa,4.7
2017,,Markina-Ondarroa,,PT,Markina-Ondarroa,5.7
2018,,Markina-Ondarroa,,PT,Markina-Ondarroa,5.2
2020,,Markina-Ondarroa,,PT,Markina-Ondarroa,4.9
2016,,Markina-Ondarroa,,PT,Markina-Ondarroa,6.0
2015,,Markina-Ondarroa,,PT,Markina-Ondarroa,5.7
2014,,Markina-Ondarroa,,PT,Markina-Ondarroa,5.0
2016,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.3
2018,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.0
2021,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.1
2015,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.5
2019,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.0
2020,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.0
2017,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.2
2014,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.5
2017,,Tolosaldea,,PT,Tolosaldea,1.0
2014,,Tolosaldea,,PT,Tolosaldea,1.0
2021,,Tolosaldea,,PT,Tolosaldea,0.9
2018,,Tolosaldea,,PT,Tolosaldea,0.8
2016,,Tolosaldea,,PT,Tolosaldea,0.9
2020,,Tolosaldea,,PT,Tolosaldea,0.8
2015,,Tolosaldea,,PT,Tolosaldea,1.0
2019,,Tolosaldea,,PT,Tolosaldea,0.9
2019,,Urola Kosta,,PT,Urola Kosta,2.0
2016,,Urola Kosta,,PT,Urola Kosta,1.7
2018,,Urola Kosta,,PT,Urola Kosta,1.9
2015,,Urola Kosta,,PT,Urola Kosta,1.7
2014,,Urola Kosta,,PT,Urola Kosta,1.6
2017,,Urola Kosta,,PT,Urola Kosta,2.2
2021,,Urola Kosta,,PT,Urola Kosta,1.9
2020,,Urola Kosta,,PT,Urola Kosta,1.7
2013,Araba/Álava,,,PT,Araba/Álava,1.0
2016,Araba/Álava,,,PT,Araba/Álava,1.5
2017,Araba/Álava,,,PT,Araba/Álava,1.4
2019,Araba/Álava,,,PT,Araba/Álava,1.3
2010,Araba/Álava,,,PT,Araba/Álava,1.1
2018,Araba/Álava,,,PT,Araba/Álava,1.5
2012,Araba/Álava,,,PT,Araba/Álava,1.0
2015,Araba/Álava,,,PT,Araba/Álava,1.4
2023,Araba/Álava,,,PT,Araba/Álava,1.1
2014,Araba/Álava,,,PT,Araba/Álava,1.4
2022,Araba/Álava,,,PT,Araba/Álava,1.1
2011,Araba/Álava,,,PT,Araba/Álava,1.0
2020,Araba/Álava,,,PT,Araba/Álava,1.2
2021,Araba/Álava,,,PT,Araba/Álava,1.3
2011,Bizkaia,,,PT,Bizkaia,0.7
2017,Bizkaia,,,PT,Bizkaia,0.9
2014,Bizkaia,,,PT,Bizkaia,0.6
2012,Bizkaia,,,PT,Bizkaia,0.8
2022,Bizkaia,,,PT,Bizkaia,0.9
2016,Bizkaia,,,PT,Bizkaia,0.6
2013,Bizkaia,,,PT,Bizkaia,1.0
2023,Bizkaia,,,PT,Bizkaia,0.9
2021,Bizkaia,,,PT,Bizkaia,0.7
2010,Bizkaia,,,PT,Bizkaia,0.6
2015,Bizkaia,,,PT,Bizkaia,0.6
2018,Bizkaia,,,PT,Bizkaia,0.7
2020,Bizkaia,,,PT,Bizkaia,0.7
2019,Bizkaia,,,PT,Bizkaia,0.8
2019,Gipuzkoa,,,PT,Gipuzkoa,0.6
2023,Gipuzkoa,,,PT,Gipuzkoa,0.6
2010,Gipuzkoa,,,PT,Gipuzkoa,0.5
2011,Gipuzkoa,,,PT,Gipuzkoa,0.5
2018,Gipuzkoa,,,PT,Gipuzkoa,0.6
2013,Gipuzkoa,,,PT,Gipuzkoa,0.5
2015,Gipuzkoa,,,PT,Gipuzkoa,0.6
2014,Gipuzkoa,,,PT,Gipuzkoa,0.5
2021,Gipuzkoa,,,PT,Gipuzkoa,0.6
2022,Gipuzkoa,,,PT,Gipuzkoa,0.6
2020,Gipuzkoa,,,PT,Gipuzkoa,0.5
2012,Gipuzkoa,,,PT,Gipuzkoa,0.6
2016,Gipuzkoa,,,PT,Gipuzkoa,0.5
2017,Gipuzkoa,,,PT,Gipuzkoa,0.6
