Year,Series,Province,County,Municipality,Units,GeoCode,Value
2016,Proportion of households with running water,,,Berrobi,%,Berrobi,100.0
2013,Proportion of households with running water,,,Berrobi,%,Berrobi,100.0
2019,Proportion of households with running water,,,Berrobi,%,Berrobi,100.0
2020,Proportion of households with running water,,,Berrobi,%,Berrobi,100.0
2015,Proportion of households with running water,,,Berrobi,%,Berrobi,100.0
2022,Proportion of households with running water,,,Berrobi,%,Berrobi,100.0
2016,Proportion of households with a toilet,,,Berrobi,%,Berrobi,99.6
2021,Proportion of households with a toilet,,,Berrobi,%,Berrobi,99.6
2019,Proportion of households with a toilet,,,Berrobi,%,Berrobi,99.6
2023,Proportion of households with a toilet,,,Berrobi,%,Berrobi,99.6
2013,Proportion of households with a toilet,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2010,Proportion of households with a toilet,,,Bidania-Goiatz,%,Bidania-Goiatz,98.4
2022,Proportion of households with running water,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2022,Proportion of households with a toilet,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2014,Proportion of households with running water,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2010,Proportion of households with running water,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2013,Proportion of households with running water,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2016,Proportion of households with running water,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2015,Proportion of households with running water,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2015,Proportion of households with a toilet,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2019,Proportion of households with a toilet,,,Bidania-Goiatz,%,Bidania-Goiatz,99.5
2021,Proportion of households with a toilet,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2023,Proportion of households with running water,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2016,Proportion of households with a toilet,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2018,Proportion of households with running water,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2023,Proportion of households with a toilet,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2021,Proportion of households with running water,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2018,Proportion of households with a toilet,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2020,Proportion of households with a toilet,,,Bidania-Goiatz,%,Bidania-Goiatz,99.5
2014,Proportion of households with a toilet,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2020,Proportion of households with running water,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2019,Proportion of households with running water,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2022,Proportion of households with a toilet,,,Bilbao,%,Bilbao,100.0
2021,Proportion of households with a toilet,,,Bilbao,%,Bilbao,100.0
2016,Proportion of households with a toilet,,,Bilbao,%,Bilbao,99.6
2010,Proportion of households with a toilet,,,Bilbao,%,Bilbao,99.6
2020,Proportion of households with running water,,,Bilbao,%,Bilbao,100.0
2022,Proportion of households with running water,,,Bilbao,%,Bilbao,100.0
2010,Proportion of households with running water,,,Bilbao,%,Bilbao,100.0
2016,Proportion of households with running water,,,Bilbao,%,Bilbao,100.0
2021,Proportion of households with running water,,,Bilbao,%,Bilbao,100.0
2023,Proportion of households with a toilet,,,Bilbao,%,Bilbao,100.0
2014,Proportion of households with running water,,,Bilbao,%,Bilbao,100.0
2018,Proportion of households with a toilet,,,Bilbao,%,Bilbao,99.6
2019,Proportion of households with running water,,,Bilbao,%,Bilbao,100.0
2015,Proportion of households with a toilet,,,Bilbao,%,Bilbao,99.6
2014,Proportion of households with a toilet,,,Bilbao,%,Bilbao,99.6
2019,Proportion of households with a toilet,,,Bilbao,%,Bilbao,99.6
2023,Proportion of households with running water,,,Bilbao,%,Bilbao,100.0
2020,Proportion of households with a toilet,,,Bilbao,%,Bilbao,100.0
2013,Proportion of households with a toilet,,,Bilbao,%,Bilbao,99.6
2013,Proportion of households with running water,,,Bilbao,%,Bilbao,100.0
2015,Proportion of households with running water,,,Bilbao,%,Bilbao,100.0
2018,Proportion of households with running water,,,Bilbao,%,Bilbao,100.0
2013,Proportion of households with a toilet,,,Busturia,%,Busturia,99.6
2018,Proportion of households with a toilet,,,Busturia,%,Busturia,99.0
2023,Proportion of households with a toilet,,,Busturia,%,Busturia,100.0
2016,Proportion of households with running water,,,Busturia,%,Busturia,100.0
2022,Proportion of households with running water,,,Busturia,%,Busturia,99.9
2019,Proportion of households with running water,,,Busturia,%,Busturia,100.0
2020,Proportion of households with running water,,,Busturia,%,Busturia,100.0
2014,Proportion of households with running water,,,Busturia,%,Busturia,100.0
2018,Proportion of households with running water,,,Busturia,%,Busturia,100.0
2021,Proportion of households with running water,,,Busturia,%,Busturia,99.9
2015,Proportion of households with running water,,,Busturia,%,Busturia,100.0
2014,Proportion of households with a toilet,,,Busturia,%,Busturia,99.6
2010,Proportion of households with running water,,,Busturia,%,Busturia,100.0
2020,Proportion of households with a toilet,,,Busturia,%,Busturia,100.0
2023,Proportion of households with running water,,,Busturia,%,Busturia,99.9
2013,Proportion of households with running water,,,Busturia,%,Busturia,100.0
2016,Proportion of households with a toilet,,,Busturia,%,Busturia,99.3
2010,Proportion of households with a toilet,,,Busturia,%,Busturia,99.7
2022,Proportion of households with a toilet,,,Busturia,%,Busturia,100.0
2021,Proportion of households with a toilet,,,Busturia,%,Busturia,100.0
2019,Proportion of households with a toilet,,,Busturia,%,Busturia,99.0
2015,Proportion of households with a toilet,,,Busturia,%,Busturia,99.4
2023,Proportion of households with running water,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2016,Proportion of households with running water,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2010,Proportion of households with a toilet,,,Campezo/Kanpezu,%,Campezo/Kanpezu,99.0
2013,Proportion of households with a toilet,,,Campezo/Kanpezu,%,Campezo/Kanpezu,99.0
2021,Proportion of households with running water,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2022,Proportion of households with running water,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2019,Proportion of households with running water,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2014,Proportion of households with running water,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2016,Proportion of households with a toilet,,,Campezo/Kanpezu,%,Campezo/Kanpezu,98.8
2022,Proportion of households with a toilet,,,Campezo/Kanpezu,%,Campezo/Kanpezu,99.4
2021,Proportion of households with a toilet,,,Campezo/Kanpezu,%,Campezo/Kanpezu,99.2
2015,Proportion of households with a toilet,,,Campezo/Kanpezu,%,Campezo/Kanpezu,98.8
2018,Proportion of households with a toilet,,,Campezo/Kanpezu,%,Campezo/Kanpezu,98.8
2020,Proportion of households with a toilet,,,Campezo/Kanpezu,%,Campezo/Kanpezu,99.2
2014,Proportion of households with a toilet,,,Campezo/Kanpezu,%,Campezo/Kanpezu,98.8
2020,Proportion of households with running water,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2015,Proportion of households with running water,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2013,Proportion of households with running water,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2018,Proportion of households with running water,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2019,Proportion of households with a toilet,,,Campezo/Kanpezu,%,Campezo/Kanpezu,98.8
2023,Proportion of households with a toilet,,,Campezo/Kanpezu,%,Campezo/Kanpezu,99.4
2010,Proportion of households with running water,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2016,Proportion of households with a toilet,,,Deba,%,Deba,99.1
2010,Proportion of households with running water,,,Deba,%,Deba,100.0
2013,Proportion of households with running water,,,Deba,%,Deba,100.0
2022,Proportion of households with running water,,,Deba,%,Deba,100.0
2019,Proportion of households with running water,,,Deba,%,Deba,100.0
2018,Proportion of households with a toilet,,,Deba,%,Deba,99.1
2018,Proportion of households with running water,,,Deba,%,Deba,100.0
2020,Proportion of households with running water,,,Deba,%,Deba,100.0
2023,Proportion of households with running water,,,Deba,%,Deba,100.0
2021,Proportion of households with a toilet,,,Deba,%,Deba,99.2
2014,Proportion of households with a toilet,,,Deba,%,Deba,99.1
2021,Proportion of households with running water,,,Deba,%,Deba,100.0
2020,Proportion of households with a toilet,,,Deba,%,Deba,99.2
2022,Proportion of households with a toilet,,,Deba,%,Deba,99.2
2014,Proportion of households with running water,,,Deba,%,Deba,100.0
2015,Proportion of households with a toilet,,,Deba,%,Deba,99.1
2016,Proportion of households with running water,,,Deba,%,Deba,100.0
2019,Proportion of households with a toilet,,,Deba,%,Deba,99.2
2010,Proportion of households with a toilet,,,Deba,%,Deba,99.1
2013,Proportion of households with a toilet,,,Deba,%,Deba,99.2
2015,Proportion of households with running water,,,Deba,%,Deba,100.0
2023,Proportion of households with a toilet,,,Deba,%,Deba,99.3
2016,Proportion of households with a toilet,,,Derio,%,Derio,99.8
2014,Proportion of households with a toilet,,,Derio,%,Derio,99.8
2014,Proportion of households with running water,,,Derio,%,Derio,100.0
2021,Proportion of households with a toilet,,,Derio,%,Derio,100.0
2021,Proportion of households with running water,,,Derio,%,Derio,100.0
2015,Proportion of households with a toilet,,,Derio,%,Derio,99.8
2016,Proportion of households with running water,,,Derio,%,Derio,100.0
2013,Proportion of households with running water,,,Derio,%,Derio,100.0
2023,Proportion of households with a toilet,,,Derio,%,Derio,100.0
2015,Proportion of households with running water,,,Derio,%,Derio,100.0
2022,Proportion of households with running water,,,Derio,%,Derio,100.0
2020,Proportion of households with running water,,,Derio,%,Derio,100.0
2020,Proportion of households with a toilet,,,Derio,%,Derio,100.0
2018,Proportion of households with a toilet,,,Derio,%,Derio,99.8
2019,Proportion of households with a toilet,,,Derio,%,Derio,99.8
2018,Proportion of households with running water,,,Derio,%,Derio,100.0
2010,Proportion of households with running water,,,Derio,%,Derio,100.0
2023,Proportion of households with running water,,,Derio,%,Derio,100.0
2013,Proportion of households with a toilet,,,Derio,%,Derio,99.8
2022,Proportion of households with a toilet,,,Derio,%,Derio,100.0
2010,Proportion of households with a toilet,,,Derio,%,Derio,99.7
2019,Proportion of households with running water,,,Derio,%,Derio,100.0
2015,Proportion of households with running water,,,Dima,%,Dima,99.1
2016,Proportion of households with a toilet,,,Dima,%,Dima,98.1
2010,Proportion of households with a toilet,,,Dima,%,Dima,99.2
2013,Proportion of households with a toilet,,,Dima,%,Dima,98.9
2022,Proportion of households with running water,,,Dima,%,Dima,99.3
2013,Proportion of households with running water,,,Dima,%,Dima,99.0
2010,Proportion of households with running water,,,Dima,%,Dima,99.4
2018,Proportion of households with a toilet,,,Dima,%,Dima,98.6
2016,Proportion of households with running water,,,Dima,%,Dima,99.1
2019,Proportion of households with a toilet,,,Dima,%,Dima,98.7
2014,Proportion of households with a toilet,,,Dima,%,Dima,98.7
2021,Proportion of households with a toilet,,,Dima,%,Dima,99.5
2020,Proportion of households with running water,,,Dima,%,Dima,99.1
2020,Proportion of households with a toilet,,,Dima,%,Dima,99.5
2023,Proportion of households with a toilet,,,Dima,%,Dima,99.5
2022,Proportion of households with a toilet,,,Dima,%,Dima,99.5
2015,Proportion of households with a toilet,,,Dima,%,Dima,98.7
2021,Proportion of households with running water,,,Dima,%,Dima,99.3
2018,Proportion of households with running water,,,Dima,%,Dima,99.1
2023,Proportion of households with running water,,,Dima,%,Dima,99.3
2019,Proportion of households with running water,,,Dima,%,Dima,99.3
2014,Proportion of households with running water,,,Dima,%,Dima,99.1
2019,Proportion of households with running water,,,Donostia / San Sebastián,%,Donostia / San Sebastián,100.0
2018,Proportion of households with running water,,,Donostia / San Sebastián,%,Donostia / San Sebastián,100.0
2021,Proportion of households with a toilet,,,Donostia / San Sebastián,%,Donostia / San Sebastián,99.7
2019,Proportion of households with a toilet,,,Donostia / San Sebastián,%,Donostia / San Sebastián,99.6
2020,Proportion of households with a toilet,,,Donostia / San Sebastián,%,Donostia / San Sebastián,99.6
2016,Proportion of households with a toilet,,,Donostia / San Sebastián,%,Donostia / San Sebastián,99.6
2023,Proportion of households with a toilet,,,Donostia / San Sebastián,%,Donostia / San Sebastián,99.6
2015,Proportion of households with running water,,,Donostia / San Sebastián,%,Donostia / San Sebastián,100.0
2013,Proportion of households with a toilet,,,Donostia / San Sebastián,%,Donostia / San Sebastián,99.6
2010,Proportion of households with a toilet,,,Donostia / San Sebastián,%,Donostia / San Sebastián,99.6
2022,Proportion of households with running water,,,Donostia / San Sebastián,%,Donostia / San Sebastián,100.0
2021,Proportion of households with running water,,,Donostia / San Sebastián,%,Donostia / San Sebastián,100.0
2023,Proportion of households with running water,,,Donostia / San Sebastián,%,Donostia / San Sebastián,100.0
2016,Proportion of households with running water,,,Donostia / San Sebastián,%,Donostia / San Sebastián,100.0
2020,Proportion of households with running water,,,Donostia / San Sebastián,%,Donostia / San Sebastián,100.0
2022,Proportion of households with a toilet,,,Donostia / San Sebastián,%,Donostia / San Sebastián,99.6
2010,Proportion of households with running water,,,Donostia / San Sebastián,%,Donostia / San Sebastián,100.0
2018,Proportion of households with a toilet,,,Donostia / San Sebastián,%,Donostia / San Sebastián,99.6
2013,Proportion of households with running water,,,Donostia / San Sebastián,%,Donostia / San Sebastián,100.0
2014,Proportion of households with a toilet,,,Donostia / San Sebastián,%,Donostia / San Sebastián,99.6
2015,Proportion of households with a toilet,,,Donostia / San Sebastián,%,Donostia / San Sebastián,99.6
2014,Proportion of households with running water,,,Donostia / San Sebastián,%,Donostia / San Sebastián,100.0
