Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2010,Superficie forestal en proporción a la superficie total,,,Galdames,Porcentaje,Galdames,62.8
2018,Superficie forestal en proporción a la superficie total,,,Galdames,Porcentaje,Galdames,61.4
2020,Superficie forestal en proporción a la superficie total,,,Galdames,Porcentaje,Galdames,61.8
2019,Superficie forestal en proporción a la superficie total,,,Galdames,Porcentaje,Galdames,61.5
2021,Superficie forestal en proporción a la superficie total,,,Galdames,Porcentaje,Galdames,62.0
2016,Superficie forestal en proporción a la superficie total,,,Galdames,Porcentaje,Galdames,62.2
2022,Superficie forestal en proporción a la superficie total,,,Galdames,Porcentaje,Galdames,62.0
2010,Superficie forestal en proporción a la superficie total,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,44.7
2016,Superficie forestal en proporción a la superficie total,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,46.3
2022,Superficie forestal en proporción a la superficie total,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,46.2
2021,Superficie forestal en proporción a la superficie total,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,46.2
2018,Superficie forestal en proporción a la superficie total,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,45.8
2020,Superficie forestal en proporción a la superficie total,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,46.4
2019,Superficie forestal en proporción a la superficie total,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,45.6
2016,Superficie forestal en proporción a la superficie total,,,Garai,Porcentaje,Garai,71.9
2019,Superficie forestal en proporción a la superficie total,,,Garai,Porcentaje,Garai,70.4
2022,Superficie forestal en proporción a la superficie total,,,Garai,Porcentaje,Garai,71.3
2021,Superficie forestal en proporción a la superficie total,,,Garai,Porcentaje,Garai,71.2
2018,Superficie forestal en proporción a la superficie total,,,Garai,Porcentaje,Garai,70.3
2010,Superficie forestal en proporción a la superficie total,,,Garai,Porcentaje,Garai,75.8
2020,Superficie forestal en proporción a la superficie total,,,Garai,Porcentaje,Garai,71.2
2022,Superficie forestal en proporción a la superficie total,,,Gatika,Porcentaje,Gatika,42.8
2021,Superficie forestal en proporción a la superficie total,,,Gatika,Porcentaje,Gatika,42.8
2019,Superficie forestal en proporción a la superficie total,,,Gatika,Porcentaje,Gatika,39.8
2016,Superficie forestal en proporción a la superficie total,,,Gatika,Porcentaje,Gatika,40.0
2010,Superficie forestal en proporción a la superficie total,,,Gatika,Porcentaje,Gatika,40.6
2020,Superficie forestal en proporción a la superficie total,,,Gatika,Porcentaje,Gatika,42.1
2018,Superficie forestal en proporción a la superficie total,,,Gatika,Porcentaje,Gatika,39.3
2010,Superficie forestal en proporción a la superficie total,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,61.9
2018,Superficie forestal en proporción a la superficie total,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,61.0
2022,Superficie forestal en proporción a la superficie total,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,61.8
2020,Superficie forestal en proporción a la superficie total,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,61.0
2021,Superficie forestal en proporción a la superficie total,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,61.1
2019,Superficie forestal en proporción a la superficie total,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,61.0
2016,Superficie forestal en proporción a la superficie total,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,62.2
2018,Superficie forestal en proporción a la superficie total,,,Gaztelu,Porcentaje,Gaztelu,74.8
2016,Superficie forestal en proporción a la superficie total,,,Gaztelu,Porcentaje,Gaztelu,77.5
2022,Superficie forestal en proporción a la superficie total,,,Gaztelu,Porcentaje,Gaztelu,75.1
2021,Superficie forestal en proporción a la superficie total,,,Gaztelu,Porcentaje,Gaztelu,75.0
2010,Superficie forestal en proporción a la superficie total,,,Gaztelu,Porcentaje,Gaztelu,75.4
2020,Superficie forestal en proporción a la superficie total,,,Gaztelu,Porcentaje,Gaztelu,75.0
2019,Superficie forestal en proporción a la superficie total,,,Gaztelu,Porcentaje,Gaztelu,74.8
2016,Superficie forestal en proporción a la superficie total,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,46.5
2022,Superficie forestal en proporción a la superficie total,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,46.8
2019,Superficie forestal en proporción a la superficie total,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,46.2
2018,Superficie forestal en proporción a la superficie total,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,45.6
2010,Superficie forestal en proporción a la superficie total,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,45.6
2020,Superficie forestal en proporción a la superficie total,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,46.2
2021,Superficie forestal en proporción a la superficie total,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,46.8
2022,Superficie forestal en proporción a la superficie total,,,Getaria,Porcentaje,Getaria,22.6
2020,Superficie forestal en proporción a la superficie total,,,Getaria,Porcentaje,Getaria,22.6
2018,Superficie forestal en proporción a la superficie total,,,Getaria,Porcentaje,Getaria,22.0
2016,Superficie forestal en proporción a la superficie total,,,Getaria,Porcentaje,Getaria,23.4
2021,Superficie forestal en proporción a la superficie total,,,Getaria,Porcentaje,Getaria,22.6
2019,Superficie forestal en proporción a la superficie total,,,Getaria,Porcentaje,Getaria,22.6
2010,Superficie forestal en proporción a la superficie total,,,Getaria,Porcentaje,Getaria,25.9
2016,Superficie forestal en proporción a la superficie total,,,Getxo,Porcentaje,Getxo,6.3
2020,Superficie forestal en proporción a la superficie total,,,Getxo,Porcentaje,Getxo,6.7
2010,Superficie forestal en proporción a la superficie total,,,Getxo,Porcentaje,Getxo,6.2
2021,Superficie forestal en proporción a la superficie total,,,Getxo,Porcentaje,Getxo,6.7
2019,Superficie forestal en proporción a la superficie total,,,Getxo,Porcentaje,Getxo,6.7
2018,Superficie forestal en proporción a la superficie total,,,Getxo,Porcentaje,Getxo,6.3
2022,Superficie forestal en proporción a la superficie total,,,Getxo,Porcentaje,Getxo,6.7
2010,Superficie forestal en proporción a la superficie total,,,Gizaburuaga,Porcentaje,Gizaburuaga,73.2
2018,Superficie forestal en proporción a la superficie total,,,Gizaburuaga,Porcentaje,Gizaburuaga,78.4
2020,Superficie forestal en proporción a la superficie total,,,Gizaburuaga,Porcentaje,Gizaburuaga,79.0
2019,Superficie forestal en proporción a la superficie total,,,Gizaburuaga,Porcentaje,Gizaburuaga,79.0
2016,Superficie forestal en proporción a la superficie total,,,Gizaburuaga,Porcentaje,Gizaburuaga,78.4
2022,Superficie forestal en proporción a la superficie total,,,Gizaburuaga,Porcentaje,Gizaburuaga,79.6
2021,Superficie forestal en proporción a la superficie total,,,Gizaburuaga,Porcentaje,Gizaburuaga,78.8
2021,Superficie forestal en proporción a la superficie total,,,Gordexola,Porcentaje,Gordexola,81.9
2018,Superficie forestal en proporción a la superficie total,,,Gordexola,Porcentaje,Gordexola,80.6
2010,Superficie forestal en proporción a la superficie total,,,Gordexola,Porcentaje,Gordexola,81.9
2019,Superficie forestal en proporción a la superficie total,,,Gordexola,Porcentaje,Gordexola,81.0
2022,Superficie forestal en proporción a la superficie total,,,Gordexola,Porcentaje,Gordexola,82.0
2016,Superficie forestal en proporción a la superficie total,,,Gordexola,Porcentaje,Gordexola,81.7
2020,Superficie forestal en proporción a la superficie total,,,Gordexola,Porcentaje,Gordexola,81.1
2016,Superficie forestal en proporción a la superficie total,,,Gorliz,Porcentaje,Gorliz,25.7
2020,Superficie forestal en proporción a la superficie total,,,Gorliz,Porcentaje,Gorliz,30.1
2019,Superficie forestal en proporción a la superficie total,,,Gorliz,Porcentaje,Gorliz,25.8
2018,Superficie forestal en proporción a la superficie total,,,Gorliz,Porcentaje,Gorliz,25.7
2022,Superficie forestal en proporción a la superficie total,,,Gorliz,Porcentaje,Gorliz,30.4
2021,Superficie forestal en proporción a la superficie total,,,Gorliz,Porcentaje,Gorliz,30.4
2010,Superficie forestal en proporción a la superficie total,,,Gorliz,Porcentaje,Gorliz,37.9
2022,Superficie forestal en proporción a la superficie total,,,Güeñes,Porcentaje,Güeñes,66.3
2018,Superficie forestal en proporción a la superficie total,,,Güeñes,Porcentaje,Güeñes,65.3
2021,Superficie forestal en proporción a la superficie total,,,Güeñes,Porcentaje,Güeñes,66.3
2016,Superficie forestal en proporción a la superficie total,,,Güeñes,Porcentaje,Güeñes,65.8
2010,Superficie forestal en proporción a la superficie total,,,Güeñes,Porcentaje,Güeñes,66.3
2019,Superficie forestal en proporción a la superficie total,,,Güeñes,Porcentaje,Güeñes,65.4
2020,Superficie forestal en proporción a la superficie total,,,Güeñes,Porcentaje,Güeñes,66.2
2022,Superficie forestal en proporción a la superficie total,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,56.2
2010,Superficie forestal en proporción a la superficie total,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,56.0
2016,Superficie forestal en proporción a la superficie total,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,56.2
2019,Superficie forestal en proporción a la superficie total,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,56.2
2021,Superficie forestal en proporción a la superficie total,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,56.2
2018,Superficie forestal en proporción a la superficie total,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,56.2
2020,Superficie forestal en proporción a la superficie total,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,56.2
2021,Superficie forestal en proporción a la superficie total,,,Hernani,Porcentaje,Hernani,64.8
2016,Superficie forestal en proporción a la superficie total,,,Hernani,Porcentaje,Hernani,65.4
2019,Superficie forestal en proporción a la superficie total,,,Hernani,Porcentaje,Hernani,64.6
2010,Superficie forestal en proporción a la superficie total,,,Hernani,Porcentaje,Hernani,65.0
2020,Superficie forestal en proporción a la superficie total,,,Hernani,Porcentaje,Hernani,64.8
2022,Superficie forestal en proporción a la superficie total,,,Hernani,Porcentaje,Hernani,64.8
2018,Superficie forestal en proporción a la superficie total,,,Hernani,Porcentaje,Hernani,63.8
2019,Superficie forestal en proporción a la superficie total,,,Hernialde,Porcentaje,Hernialde,48.6
2018,Superficie forestal en proporción a la superficie total,,,Hernialde,Porcentaje,Hernialde,48.6
2016,Superficie forestal en proporción a la superficie total,,,Hernialde,Porcentaje,Hernialde,49.1
2021,Superficie forestal en proporción a la superficie total,,,Hernialde,Porcentaje,Hernialde,48.6
2010,Superficie forestal en proporción a la superficie total,,,Hernialde,Porcentaje,Hernialde,47.4
2022,Superficie forestal en proporción a la superficie total,,,Hernialde,Porcentaje,Hernialde,48.6
2020,Superficie forestal en proporción a la superficie total,,,Hernialde,Porcentaje,Hernialde,48.6
2016,Superficie forestal en proporción a la superficie total,,,Hondarribia,Porcentaje,Hondarribia,39.9
2022,Superficie forestal en proporción a la superficie total,,,Hondarribia,Porcentaje,Hondarribia,40.0
2019,Superficie forestal en proporción a la superficie total,,,Hondarribia,Porcentaje,Hondarribia,40.0
2018,Superficie forestal en proporción a la superficie total,,,Hondarribia,Porcentaje,Hondarribia,39.9
2010,Superficie forestal en proporción a la superficie total,,,Hondarribia,Porcentaje,Hondarribia,40.9
2021,Superficie forestal en proporción a la superficie total,,,Hondarribia,Porcentaje,Hondarribia,40.0
2020,Superficie forestal en proporción a la superficie total,,,Hondarribia,Porcentaje,Hondarribia,40.0
2018,Superficie forestal en proporción a la superficie total,,,Ibarra,Porcentaje,Ibarra,39.0
2020,Superficie forestal en proporción a la superficie total,,,Ibarra,Porcentaje,Ibarra,38.9
2022,Superficie forestal en proporción a la superficie total,,,Ibarra,Porcentaje,Ibarra,39.2
2010,Superficie forestal en proporción a la superficie total,,,Ibarra,Porcentaje,Ibarra,45.0
2021,Superficie forestal en proporción a la superficie total,,,Ibarra,Porcentaje,Ibarra,38.9
2016,Superficie forestal en proporción a la superficie total,,,Ibarra,Porcentaje,Ibarra,43.1
2019,Superficie forestal en proporción a la superficie total,,,Ibarra,Porcentaje,Ibarra,38.9
2021,Superficie forestal en proporción a la superficie total,,,Ibarrangelu,Porcentaje,Ibarrangelu,72.2
2016,Superficie forestal en proporción a la superficie total,,,Ibarrangelu,Porcentaje,Ibarrangelu,72.3
2010,Superficie forestal en proporción a la superficie total,,,Ibarrangelu,Porcentaje,Ibarrangelu,62.8
2020,Superficie forestal en proporción a la superficie total,,,Ibarrangelu,Porcentaje,Ibarrangelu,72.2
2019,Superficie forestal en proporción a la superficie total,,,Ibarrangelu,Porcentaje,Ibarrangelu,72.2
2018,Superficie forestal en proporción a la superficie total,,,Ibarrangelu,Porcentaje,Ibarrangelu,72.0
2022,Superficie forestal en proporción a la superficie total,,,Ibarrangelu,Porcentaje,Ibarrangelu,72.2
2016,Superficie forestal en proporción a la superficie total,,,Idiazabal,Porcentaje,Idiazabal,65.4
2022,Superficie forestal en proporción a la superficie total,,,Idiazabal,Porcentaje,Idiazabal,64.9
2020,Superficie forestal en proporción a la superficie total,,,Idiazabal,Porcentaje,Idiazabal,64.9
2019,Superficie forestal en proporción a la superficie total,,,Idiazabal,Porcentaje,Idiazabal,64.7
2010,Superficie forestal en proporción a la superficie total,,,Idiazabal,Porcentaje,Idiazabal,65.1
2018,Superficie forestal en proporción a la superficie total,,,Idiazabal,Porcentaje,Idiazabal,63.8
2021,Superficie forestal en proporción a la superficie total,,,Idiazabal,Porcentaje,Idiazabal,64.9
2020,Superficie forestal en proporción a la superficie total,,,Igorre,Porcentaje,Igorre,65.3
2021,Superficie forestal en proporción a la superficie total,,,Igorre,Porcentaje,Igorre,65.4
2010,Superficie forestal en proporción a la superficie total,,,Igorre,Porcentaje,Igorre,67.1
2016,Superficie forestal en proporción a la superficie total,,,Igorre,Porcentaje,Igorre,67.6
2018,Superficie forestal en proporción a la superficie total,,,Igorre,Porcentaje,Igorre,65.4
2019,Superficie forestal en proporción a la superficie total,,,Igorre,Porcentaje,Igorre,65.7
2022,Superficie forestal en proporción a la superficie total,,,Igorre,Porcentaje,Igorre,65.5
2018,Superficie forestal en proporción a la superficie total,,,Ikaztegieta,Porcentaje,Ikaztegieta,44.7
2021,Superficie forestal en proporción a la superficie total,,,Ikaztegieta,Porcentaje,Ikaztegieta,44.7
2010,Superficie forestal en proporción a la superficie total,,,Ikaztegieta,Porcentaje,Ikaztegieta,46.5
2022,Superficie forestal en proporción a la superficie total,,,Ikaztegieta,Porcentaje,Ikaztegieta,44.9
2016,Superficie forestal en proporción a la superficie total,,,Ikaztegieta,Porcentaje,Ikaztegieta,45.4
2020,Superficie forestal en proporción a la superficie total,,,Ikaztegieta,Porcentaje,Ikaztegieta,44.7
2019,Superficie forestal en proporción a la superficie total,,,Ikaztegieta,Porcentaje,Ikaztegieta,44.7
2019,Superficie forestal en proporción a la superficie total,,,Irun,Porcentaje,Irun,51.7
2016,Superficie forestal en proporción a la superficie total,,,Irun,Porcentaje,Irun,50.5
2021,Superficie forestal en proporción a la superficie total,,,Irun,Porcentaje,Irun,51.4
2010,Superficie forestal en proporción a la superficie total,,,Irun,Porcentaje,Irun,48.9
2018,Superficie forestal en proporción a la superficie total,,,Irun,Porcentaje,Irun,50.4
