Year,Sexo,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2014,Mujer,,,Nabarniz,Por 100.000 habitantes,,0.0
2011,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2019,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2015,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2010,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2017,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2016,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2022,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2020,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2021,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2012,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2024,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2023,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2014,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2013,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2018,Mujer,,,Navaridas,Por 100.000 habitantes,,0.0
2013,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2017,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2015,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2022,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2019,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2021,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2024,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2014,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2010,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2011,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2018,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2023,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2012,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2020,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2016,Mujer,,,Oiartzun,Por 100.000 habitantes,,0.0
2020,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2018,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2023,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2012,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2024,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2021,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2016,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2017,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2011,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2014,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2015,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2013,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2019,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2022,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2010,Mujer,,,Okondo,Por 100.000 habitantes,,0.0
2019,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2023,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2018,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2011,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2014,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2020,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2015,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2012,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2022,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2017,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2021,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2013,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2010,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2016,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2024,Mujer,,,Olaberria,Por 100.000 habitantes,,0.0
2015,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2012,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2016,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2020,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2011,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2019,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2017,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2023,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2021,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2024,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2010,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2013,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2014,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2018,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2022,Mujer,,,Ondarroa,Por 100.000 habitantes,,0.0
2014,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2023,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2010,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2022,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2021,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2011,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2018,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2020,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2016,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2015,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2024,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2019,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2013,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2012,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2017,Mujer,,,Oñati,Por 100.000 habitantes,,0.0
2015,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2013,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2018,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2023,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2014,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2019,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2020,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2010,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2022,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2012,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2017,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2021,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2011,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2024,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2016,Mujer,,,Ordizia,Por 100.000 habitantes,,0.0
2024,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2012,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2017,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2021,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2015,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2010,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2011,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2018,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2023,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2013,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2019,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2016,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2014,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2020,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2022,Mujer,,,Orendain,Por 100.000 habitantes,,0.0
2017,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2011,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2016,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2022,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2023,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2021,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2010,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2015,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2018,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2013,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2020,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2019,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2014,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2012,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2024,Mujer,,,Orexa,Por 100.000 habitantes,,0.0
2017,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2011,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2014,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2022,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2016,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2021,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2024,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2015,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2018,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2023,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2013,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2020,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2012,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2010,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2019,Mujer,,,Orio,Por 100.000 habitantes,,0.0
2014,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2017,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2013,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2019,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2020,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2016,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2012,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2018,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2021,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2015,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2011,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2022,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2023,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2010,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2024,Mujer,,,Ormaiztegi,Por 100.000 habitantes,,0.0
2016,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2019,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2018,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2010,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2020,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2013,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2012,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2015,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2021,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2011,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2023,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2022,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2017,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2014,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2024,Mujer,,,Orozko,Por 100.000 habitantes,,0.0
2017,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2013,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2023,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2022,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2020,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2018,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2016,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2019,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2021,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2011,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2015,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2010,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2012,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2024,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2014,Mujer,,,Ortuella,Por 100.000 habitantes,,0.0
2010,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2015,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2022,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2011,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2023,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2012,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2018,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2016,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2020,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2024,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2019,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2014,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2021,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2013,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2017,Mujer,,,Otxandio,Por 100.000 habitantes,,0.0
2017,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2016,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2012,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2013,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2022,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2024,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2011,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2010,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2020,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2021,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2014,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2018,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2015,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2019,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2023,Mujer,,,Oyón-Oion,Por 100.000 habitantes,,0.0
2023,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2010,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2011,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2020,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2019,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2015,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2022,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2014,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2017,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2013,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2024,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2012,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2016,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2021,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2018,Mujer,,,Pasaia,Por 100.000 habitantes,,0.0
2013,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2012,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2021,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2015,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2018,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2019,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2020,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2011,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2023,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2024,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2016,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2022,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2017,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2010,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2014,Mujer,,,Peñacerrada-Urizaharra,Por 100.000 habitantes,,0.0
2010,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2024,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2020,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2019,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2023,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2013,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2021,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2012,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2018,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2022,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2011,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2015,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2014,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2017,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2016,Mujer,,,Plentzia,Por 100.000 habitantes,,0.0
2010,Mujer,,,Portugalete,Por 100.000 habitantes,,0.0
2018,Mujer,,,Portugalete,Por 100.000 habitantes,,0.0
2020,Mujer,,,Portugalete,Por 100.000 habitantes,,0.0
2015,Mujer,,,Portugalete,Por 100.000 habitantes,,0.0
2024,Mujer,,,Portugalete,Por 100.000 habitantes,,0.0
2014,Mujer,,,Portugalete,Por 100.000 habitantes,,0.0
2017,Mujer,,,Portugalete,Por 100.000 habitantes,,0.0
2013,Mujer,,,Portugalete,Por 100.000 habitantes,,0.0
2016,Mujer,,,Portugalete,Por 100.000 habitantes,,0.0
2012,Mujer,,,Portugalete,Por 100.000 habitantes,,0.0
2011,Mujer,,,Portugalete,Por 100.000 habitantes,,4.04
2019,Mujer,,,Portugalete,Por 100.000 habitantes,,0.0
2022,Mujer,,,Portugalete,Por 100.000 habitantes,,0.0
2021,Mujer,,,Portugalete,Por 100.000 habitantes,,0.0
2023,Mujer,,,Portugalete,Por 100.000 habitantes,,0.0
2013,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2016,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2021,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2024,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2019,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2012,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2023,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2022,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2015,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2014,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2020,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2011,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2018,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2010,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2017,Mujer,,,Ribera Baja/Erriberabeitia,Por 100.000 habitantes,,0.0
2015,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2011,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2018,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2023,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2017,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2014,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2020,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2010,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2012,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2021,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2013,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2016,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2022,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2019,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2024,Mujer,,,Samaniego,Por 100.000 habitantes,,0.0
2021,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2010,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2012,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2022,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2019,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2023,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2020,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2014,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2018,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2017,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2015,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2013,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2016,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2011,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2024,Mujer,,,San Millán/Donemiliaga,Por 100.000 habitantes,,0.0
2021,Mujer,,,Santurtzi,Por 100.000 habitantes,,0.0
2018,Mujer,,,Santurtzi,Por 100.000 habitantes,,0.0
2020,Mujer,,,Santurtzi,Por 100.000 habitantes,,0.0
2019,Mujer,,,Santurtzi,Por 100.000 habitantes,,0.0
2024,Mujer,,,Santurtzi,Por 100.000 habitantes,,0.0
2014,Mujer,,,Santurtzi,Por 100.000 habitantes,,0.0
2022,Mujer,,,Santurtzi,Por 100.000 habitantes,,0.0
2013,Mujer,,,Santurtzi,Por 100.000 habitantes,,0.0
2017,Mujer,,,Santurtzi,Por 100.000 habitantes,,0.0
2012,Mujer,,,Santurtzi,Por 100.000 habitantes,,0.0
2016,Mujer,,,Santurtzi,Por 100.000 habitantes,,0.0
2010,Mujer,,,Santurtzi,Por 100.000 habitantes,,4.15
2011,Mujer,,,Santurtzi,Por 100.000 habitantes,,0.0
2015,Mujer,,,Santurtzi,Por 100.000 habitantes,,0.0
2023,Mujer,,,Santurtzi,Por 100.000 habitantes,,4.2
2017,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2021,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2022,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2020,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2024,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2010,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2019,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2012,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2014,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2013,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2015,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2018,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2011,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2023,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2016,Mujer,,,Segura,Por 100.000 habitantes,,0.0
2019,Mujer,,,Sestao,Por 100.000 habitantes,,0.0
2018,Mujer,,,Sestao,Por 100.000 habitantes,,0.0
2014,Mujer,,,Sestao,Por 100.000 habitantes,,0.0
2022,Mujer,,,Sestao,Por 100.000 habitantes,,0.0
2021,Mujer,,,Sestao,Por 100.000 habitantes,,0.0
2016,Mujer,,,Sestao,Por 100.000 habitantes,,0.0
2024,Mujer,,,Sestao,Por 100.000 habitantes,,6.89
2011,Mujer,,,Sestao,Por 100.000 habitantes,,0.0
2020,Mujer,,,Sestao,Por 100.000 habitantes,,0.0
2015,Mujer,,,Sestao,Por 100.000 habitantes,,0.0
2010,Mujer,,,Sestao,Por 100.000 habitantes,,0.0
2017,Mujer,,,Sestao,Por 100.000 habitantes,,0.0
2013,Mujer,,,Sestao,Por 100.000 habitantes,,0.0
2012,Mujer,,,Sestao,Por 100.000 habitantes,,0.0
2023,Mujer,,,Sestao,Por 100.000 habitantes,,0.0
2020,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2023,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2017,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2012,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2022,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2019,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2010,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2014,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2018,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2011,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2013,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2024,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2015,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2021,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2016,Mujer,,,Sondika,Por 100.000 habitantes,,0.0
2020,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2017,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2011,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2013,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2012,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2022,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2019,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2021,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2016,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2024,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2015,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2010,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2014,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2018,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2023,Mujer,,,Sopela,Por 100.000 habitantes,,0.0
2022,Mujer,,,Sopuerta,Por 100.000 habitantes,,0.0
2018,Mujer,,,Sopuerta,Por 100.000 habitantes,,0.0
2017,Mujer,,,Sopuerta,Por 100.000 habitantes,,0.0
2023,Mujer,,,Sopuerta,Por 100.000 habitantes,,0.0
2013,Mujer,,,Sopuerta,Por 100.000 habitantes,,0.0
