Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Antzuola,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Añana,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arakaldo,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arama,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aramaio,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arantzazu,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Areatza,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Aretxabaleta,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Armiñón,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arraia-Maeztu,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrankudiaga-Zollo,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arrasate / Mondragón,%,,100.0
2022,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2013,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2011,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2024,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2021,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2019,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2023,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2017,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2016,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2018,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2015,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2020,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2012,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzu,%,,100.0
2014,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzua-Ubarrundia,%,,100.0
2010,Hirigintzako udal-plan bat duten udalerrien proportzioa (HAPO edo Arau Subsidiarioak),,,Arratzua-Ubarrundia,%,,100.0
