Year,Sexua,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2018,,,,Arantzazu,100.000 biztanleko,Arantzazu,0.0
2015,,,,Arantzazu,100.000 biztanleko,Arantzazu,0.0
2013,,,,Arantzazu,100.000 biztanleko,Arantzazu,0.0
2020,,,,Arantzazu,100.000 biztanleko,Arantzazu,0.0
2016,,,,Arantzazu,100.000 biztanleko,Arantzazu,0.0
2023,,,,Arantzazu,100.000 biztanleko,Arantzazu,0.0
2011,,,,Arantzazu,100.000 biztanleko,Arantzazu,0.0
2019,,,,Arantzazu,100.000 biztanleko,Arantzazu,0.0
2021,,,,Arantzazu,100.000 biztanleko,Arantzazu,0.0
2012,,,,Arantzazu,100.000 biztanleko,Arantzazu,0.0
2017,,,,Arantzazu,100.000 biztanleko,Arantzazu,0.0
2022,,,,Arantzazu,100.000 biztanleko,Arantzazu,0.0
2024,,,,Arantzazu,100.000 biztanleko,Arantzazu,0.0
2011,,,,Areatza,100.000 biztanleko,Areatza,0.0
2014,,,,Areatza,100.000 biztanleko,Areatza,0.0
2016,,,,Areatza,100.000 biztanleko,Areatza,0.0
2018,,,,Areatza,100.000 biztanleko,Areatza,0.0
2023,,,,Areatza,100.000 biztanleko,Areatza,0.0
2015,,,,Areatza,100.000 biztanleko,Areatza,0.0
2024,,,,Areatza,100.000 biztanleko,Areatza,0.0
2017,,,,Areatza,100.000 biztanleko,Areatza,0.0
2013,,,,Areatza,100.000 biztanleko,Areatza,0.0
2019,,,,Areatza,100.000 biztanleko,Areatza,0.0
2012,,,,Areatza,100.000 biztanleko,Areatza,0.0
2022,,,,Areatza,100.000 biztanleko,Areatza,0.0
2021,,,,Areatza,100.000 biztanleko,Areatza,0.0
2010,,,,Areatza,100.000 biztanleko,Areatza,0.0
2020,,,,Areatza,100.000 biztanleko,Areatza,0.0
2017,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2023,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2019,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2013,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2015,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2018,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2016,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2010,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2021,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2024,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2011,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2020,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2014,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2012,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2022,,,,Aretxabaleta,100.000 biztanleko,Aretxabaleta,0.0
2023,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2011,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2016,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2017,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2010,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2019,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2012,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2021,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2024,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2013,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2014,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2022,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2018,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2015,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2020,,,,Armiñón,100.000 biztanleko,Armiñón,0.0
2014,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2021,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2010,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2019,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2020,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2013,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2018,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2024,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2015,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2023,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2022,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2012,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2016,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2011,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2017,,,,Arraia-Maeztu,100.000 biztanleko,Arraia-Maeztu,0.0
2011,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2010,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2014,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2021,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2012,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2022,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2015,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2018,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2016,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2013,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2023,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2020,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2024,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2019,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2017,,,,Arrankudiaga-Zollo,100.000 biztanleko,Arrankudiaga-Zollo,0.0
2012,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2013,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2022,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2024,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2019,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2021,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2014,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2017,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2020,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2023,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2016,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2011,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2018,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2015,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2010,,,,Arrasate / Mondragón,100.000 biztanleko,Arrasate / Mondragón,0.0
2023,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2016,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2013,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2021,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2024,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2014,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2015,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2022,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2020,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2019,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2017,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2010,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2018,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2011,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2012,,,,Arratzu,100.000 biztanleko,Arratzu,0.0
2013,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2023,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2018,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2015,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2014,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2022,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2012,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2020,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2021,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2011,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2017,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2010,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2024,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2019,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2016,,,,Arratzua-Ubarrundia,100.000 biztanleko,Arratzua-Ubarrundia,0.0
2017,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2020,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2024,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2012,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2019,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2022,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2013,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2016,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2021,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2015,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2011,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2010,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2023,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2014,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2018,,,,Arrieta,100.000 biztanleko,Arrieta,0.0
2015,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2014,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2023,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2024,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2013,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2019,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2020,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2021,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2011,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2010,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2016,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2012,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2022,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2018,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2017,,,,Arrigorriaga,100.000 biztanleko,Arrigorriaga,0.0
2013,,,,Artea,100.000 biztanleko,Artea,0.0
2018,,,,Artea,100.000 biztanleko,Artea,0.0
2020,,,,Artea,100.000 biztanleko,Artea,0.0
2014,,,,Artea,100.000 biztanleko,Artea,0.0
2012,,,,Artea,100.000 biztanleko,Artea,0.0
2024,,,,Artea,100.000 biztanleko,Artea,0.0
2023,,,,Artea,100.000 biztanleko,Artea,0.0
2019,,,,Artea,100.000 biztanleko,Artea,0.0
2011,,,,Artea,100.000 biztanleko,Artea,0.0
2017,,,,Artea,100.000 biztanleko,Artea,0.0
2015,,,,Artea,100.000 biztanleko,Artea,0.0
2016,,,,Artea,100.000 biztanleko,Artea,0.0
2021,,,,Artea,100.000 biztanleko,Artea,0.0
2010,,,,Artea,100.000 biztanleko,Artea,0.0
2022,,,,Artea,100.000 biztanleko,Artea,0.0
2018,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2022,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2023,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2021,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2016,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2012,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2011,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2010,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2020,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2017,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2013,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2019,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2014,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2024,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2015,,,,Artzentales,100.000 biztanleko,Artzentales,0.0
2022,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2018,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2012,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2019,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2011,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2016,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2024,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2010,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2023,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2015,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2014,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2013,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2017,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2021,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2020,,,,Artziniega,100.000 biztanleko,Artziniega,0.0
2016,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2011,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2015,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2018,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2014,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2013,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2024,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2010,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2020,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2017,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2012,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2023,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2021,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2022,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2019,,,,Asparrena,100.000 biztanleko,Asparrena,0.0
2017,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2012,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2014,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2018,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2022,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2013,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2024,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2023,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2021,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2015,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2011,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2019,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2016,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2020,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2010,,,,Asteasu,100.000 biztanleko,Asteasu,0.0
2019,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2010,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2012,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2015,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2013,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2023,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2020,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2022,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2018,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2016,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2011,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2024,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2021,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2017,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2014,,,,Astigarraga,100.000 biztanleko,Astigarraga,0.0
2017,,,,Ataun,100.000 biztanleko,Ataun,0.0
2015,,,,Ataun,100.000 biztanleko,Ataun,0.0
2024,,,,Ataun,100.000 biztanleko,Ataun,0.0
2018,,,,Ataun,100.000 biztanleko,Ataun,0.0
2023,,,,Ataun,100.000 biztanleko,Ataun,0.0
2019,,,,Ataun,100.000 biztanleko,Ataun,0.0
2014,,,,Ataun,100.000 biztanleko,Ataun,0.0
2020,,,,Ataun,100.000 biztanleko,Ataun,0.0
2022,,,,Ataun,100.000 biztanleko,Ataun,0.0
2012,,,,Ataun,100.000 biztanleko,Ataun,0.0
2016,,,,Ataun,100.000 biztanleko,Ataun,0.0
2013,,,,Ataun,100.000 biztanleko,Ataun,0.0
2010,,,,Ataun,100.000 biztanleko,Ataun,0.0
2011,,,,Ataun,100.000 biztanleko,Ataun,0.0
2021,,,,Ataun,100.000 biztanleko,Ataun,0.0
2013,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2011,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2014,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2012,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2023,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2024,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2010,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2015,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2021,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2016,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2017,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2020,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2022,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2019,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2018,,,,Atxondo,100.000 biztanleko,Atxondo,0.0
2015,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2020,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2013,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2021,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2023,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2022,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2011,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2016,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2018,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2019,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2017,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2014,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2024,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2012,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2010,,,,Aulesti,100.000 biztanleko,Aulesti,0.0
2013,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2014,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2018,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2016,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2023,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2022,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2010,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2015,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2017,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2012,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2011,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2021,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2020,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2024,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2019,,,,Ayala / Aiara,100.000 biztanleko,Ayala / Aiara,0.0
2018,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2015,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2013,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2011,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2010,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2022,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2021,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2014,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2012,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2016,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2023,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2024,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2017,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2020,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2019,,,,Azkoitia,100.000 biztanleko,Azkoitia,0.0
2010,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2015,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2017,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2013,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2011,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2021,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2022,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2012,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2019,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2014,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2018,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2024,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2023,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2016,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2020,,,,Azpeitia,100.000 biztanleko,Azpeitia,0.0
2024,,,,Bakio,100.000 biztanleko,Bakio,0.0
2021,,,,Bakio,100.000 biztanleko,Bakio,0.0
2014,,,,Bakio,100.000 biztanleko,Bakio,0.0
2022,,,,Bakio,100.000 biztanleko,Bakio,0.0
2012,,,,Bakio,100.000 biztanleko,Bakio,0.0
2020,,,,Bakio,100.000 biztanleko,Bakio,0.0
2015,,,,Bakio,100.000 biztanleko,Bakio,0.0
2011,,,,Bakio,100.000 biztanleko,Bakio,0.0
2016,,,,Bakio,100.000 biztanleko,Bakio,0.0
2018,,,,Bakio,100.000 biztanleko,Bakio,0.0
2023,,,,Bakio,100.000 biztanleko,Bakio,0.0
2010,,,,Bakio,100.000 biztanleko,Bakio,0.0
2013,,,,Bakio,100.000 biztanleko,Bakio,0.0
2017,,,,Bakio,100.000 biztanleko,Bakio,0.0
2019,,,,Bakio,100.000 biztanleko,Bakio,0.0
2022,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2010,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2011,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2021,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2017,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2020,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2014,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2018,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2013,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2016,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2024,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2015,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2012,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2023,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2019,,,,Baliarrain,100.000 biztanleko,Baliarrain,0.0
2010,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2019,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2018,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2024,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2014,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2012,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2015,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2016,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2011,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2021,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2020,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2023,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2017,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2013,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2022,,,,Balmaseda,100.000 biztanleko,Balmaseda,0.0
2010,,,,Baños de Ebro / Mañueta,100.000 biztanleko,Baños de Ebro / Mañueta,0.0
2013,,,,Baños de Ebro / Mañueta,100.000 biztanleko,Baños de Ebro / Mañueta,0.0
2018,,,,Baños de Ebro / Mañueta,100.000 biztanleko,Baños de Ebro / Mañueta,0.0
2021,,,,Baños de Ebro / Mañueta,100.000 biztanleko,Baños de Ebro / Mañueta,0.0
2023,,,,Baños de Ebro / Mañueta,100.000 biztanleko,Baños de Ebro / Mañueta,0.0
2017,,,,Baños de Ebro / Mañueta,100.000 biztanleko,Baños de Ebro / Mañueta,0.0
2019,,,,Baños de Ebro / Mañueta,100.000 biztanleko,Baños de Ebro / Mañueta,0.0
2022,,,,Baños de Ebro / Mañueta,100.000 biztanleko,Baños de Ebro / Mañueta,0.0
