Year,Sexo,Territorio,Comarca,Municipio,Units,GeoCode,Value
2023,M,,,ES20040,PT,ES20040,100.0
2021,M,,,ES20040,PT,ES20040,98.9
2022,M,,,ES20040,PT,ES20040,99.0
2023,M,,,ES20041,PT,ES20041,100.0
2024,M,,,ES20036,PT,ES20036,100.0
2022,M,,,ES20036,PT,ES20036,91.1
2023,M,,,ES20036,PT,ES20036,100.0
2021,M,,,ES20036,PT,ES20036,100.0
2022,M,,,ES20042,PT,ES20042,94.4
2024,M,,,ES20042,PT,ES20042,100.0
2021,M,,,ES20042,PT,ES20042,100.0
2023,M,,,ES20042,PT,ES20042,100.0
2021,M,,,ES48048,PT,ES48048,100.0
2022,M,,,ES48048,PT,ES48048,83.3
2023,M,,,ES48048,PT,ES48048,100.0
2024,M,,,ES20043,PT,ES20043,100.0
2022,M,,,ES20043,PT,ES20043,92.9
2023,M,,,ES20043,PT,ES20043,100.0
2021,M,,,ES20043,PT,ES20043,100.0
2023,M,,,ES48094,PT,ES48094,100.0
2021,M,,,ES48094,PT,ES48094,100.0
2024,M,,,ES48094,PT,ES48094,100.0
2022,M,,,ES48094,PT,ES48094,90.9
2022,M,,,ES20044,PT,ES20044,100.0
2023,M,,,ES20044,PT,ES20044,100.0
2021,M,,,ES20044,PT,ES20044,100.0
2024,M,,,ES20044,PT,ES20044,100.0
2024,M,,,ES20045,PT,ES20045,99.6
2021,M,,,ES20045,PT,ES20045,99.2
2023,M,,,ES20045,PT,ES20045,100.0
2022,M,,,ES20045,PT,ES20045,91.9
2024,M,,,ES01901,PT,ES01901,100.0
2021,M,,,ES01901,PT,ES01901,100.0
2022,M,,,ES01901,PT,ES01901,100.0
2023,M,,,ES01901,PT,ES01901,100.0
2024,M,,,ES20046,PT,ES20046,100.0
2021,M,,,ES20046,PT,ES20046,100.0
2022,M,,,ES20046,PT,ES20046,92.3
2023,M,,,ES20046,PT,ES20046,100.0
2022,M,,,ES01027,PT,ES01027,100.0
2021,M,,,ES01027,PT,ES01027,100.0
2023,M,,,ES48049,PT,ES48049,100.0
2024,M,,,ES48049,PT,ES48049,100.0
2022,M,,,ES48049,PT,ES48049,66.7
2021,M,,,ES48049,PT,ES48049,100.0
2021,M,,,ES20047,PT,ES20047,100.0
2023,M,,,ES20047,PT,ES20047,100.0
2024,M,,,ES20047,PT,ES20047,100.0
2022,M,,,ES20047,PT,ES20047,100.0
2023,M,,,ES48910,PT,ES48910,100.0
2024,M,,,ES48910,PT,ES48910,100.0
2022,M,,,ES48910,PT,ES48910,100.0
2021,M,,,ES48910,PT,ES48910,100.0
2021,M,,,ES48050,PT,ES48050,100.0
2024,M,,,ES48050,PT,ES48050,100.0
2022,M,,,ES48022,PT,ES48022,100.0
2024,M,,,ES48022,PT,ES48022,100.0
2023,M,,,ES48022,PT,ES48022,100.0
2021,M,,,ES48022,PT,ES48022,100.0
2022,M,,,ES48907,PT,ES48907,100.0
2021,M,,,ES48907,PT,ES48907,100.0
2023,M,,,ES01019,PT,ES01019,100.0
2021,M,,,ES01019,PT,ES01019,100.0
2023,M,,,ES01020,PT,ES01020,100.0
2021,M,,,ES01020,PT,ES01020,100.0
2024,M,,,ES01020,PT,ES01020,100.0
2022,M,,,ES01020,PT,ES01020,100.0
2023,M,,,ES01028,PT,ES01028,100.0
2024,M,,,ES01028,PT,ES01028,100.0
2022,M,,,ES01028,PT,ES01028,100.0
2021,M,,,ES01028,PT,ES01028,100.0
2022,M,,,ES01030,PT,ES01030,100.0
2024,M,,,ES01030,PT,ES01030,100.0
2022,M,,,ES01031,PT,ES01031,100.0
2024,M,,,ES01031,PT,ES01031,100.0
2021,M,,,ES01031,PT,ES01031,100.0
2023,M,,,ES01031,PT,ES01031,100.0
2024,M,,,ES01032,PT,ES01032,100.0
2022,M,,,ES01032,PT,ES01032,83.3
2023,M,,,ES01032,PT,ES01032,100.0
2021,M,,,ES01032,PT,ES01032,100.0
2021,M,,,ES48051,PT,ES48051,100.0
2023,M,,,ES48051,PT,ES48051,100.0
2024,M,,,ES01902,PT,ES01902,100.0
2023,M,,,ES01902,PT,ES01902,100.0
2022,M,,,ES01902,PT,ES01902,100.0
2021,M,,,ES01902,PT,ES01902,100.0
2021,M,,,ES01033,PT,ES01033,100.0
2024,M,,,ES01033,PT,ES01033,100.0
2023,M,,,ES01033,PT,ES01033,100.0
2022,M,,,ES01033,PT,ES01033,100.0
2023,M,,,ES48052,PT,ES48052,100.0
2024,M,,,ES48052,PT,ES48052,100.0
2021,M,,,ES48052,PT,ES48052,100.0
2022,M,,,ES48052,PT,ES48052,100.0
2022,M,,,ES20048,PT,ES20048,100.0
2023,M,,,ES20048,PT,ES20048,100.0
2023,M,,,ES20902,PT,ES20902,100.0
2022,M,,,ES20902,PT,ES20902,98.8
2021,M,,,ES20902,PT,ES20902,100.0
2024,M,,,ES20902,PT,ES20902,100.0
2024,M,,,ES01036,PT,ES01036,100.0
2021,M,,,ES01036,PT,ES01036,98.4
2022,M,,,ES01036,PT,ES01036,98.6
2023,M,,,ES01036,PT,ES01036,100.0
2023,M,,,ES48053,PT,ES48053,100.0
2022,M,,,ES48053,PT,ES48053,100.0
2021,M,,,ES48053,PT,ES48053,100.0
2024,M,,,ES48053,PT,ES48053,100.0
2024,M,,,ES20049,PT,ES20049,100.0
2023,M,,,ES20049,PT,ES20049,100.0
2022,M,,,ES20049,PT,ES20049,100.0
2021,M,,,ES20049,PT,ES20049,100.0
2023,M,,,ES20050,PT,ES20050,100.0
2021,M,,,ES20050,PT,ES20050,100.0
2022,M,,,ES20050,PT,ES20050,100.0
2024,M,,,ES20050,PT,ES20050,100.0
2024,M,,,ES20051,PT,ES20051,95.5
2023,M,,,ES20051,PT,ES20051,100.0
2021,M,,,ES20051,PT,ES20051,100.0
2022,M,,,ES20051,PT,ES20051,97.7
2022,M,,,ES20052,PT,ES20052,100.0
2023,M,,,ES20052,PT,ES20052,100.0
2024,M,,,ES20052,PT,ES20052,100.0
2021,M,,,ES20052,PT,ES20052,100.0
2024,M,,,ES01058,PT,ES01058,100.0
2022,M,,,ES01058,PT,ES01058,100.0
2023,M,,,ES01058,PT,ES01058,100.0
2021,M,,,ES01058,PT,ES01058,100.0
2021,M,,,ES20068,PT,ES20068,100.0
2022,M,,,ES48054,PT,ES48054,98.8
2023,M,,,ES48054,PT,ES48054,100.0
2024,M,,,ES48054,PT,ES48054,100.0
2021,M,,,ES48054,PT,ES48054,100.0
2022,M,,,ES48057,PT,ES48057,100.0
2023,M,,,ES48057,PT,ES48057,100.0
2024,M,,,ES48057,PT,ES48057,100.0
2021,M,,,ES48057,PT,ES48057,100.0
2024,M,,,ES48055,PT,ES48055,100.0
2021,M,,,ES48055,PT,ES48055,100.0
2023,M,,,ES48055,PT,ES48055,100.0
2022,M,,,ES48055,PT,ES48055,100.0
2023,M,,,ES48056,PT,ES48056,100.0
2022,M,,,ES48056,PT,ES48056,100.0
2024,M,,,ES48056,PT,ES48056,100.0
2021,M,,,ES48056,PT,ES48056,100.0
2023,M,,,ES01034,PT,ES01034,100.0
2024,M,,,ES48081,PT,ES48081,100.0
2023,M,,,ES48081,PT,ES48081,100.0
2022,M,,,ES48081,PT,ES48081,100.0
2021,M,,,ES48081,PT,ES48081,100.0
2022,M,,,ES20053,PT,ES20053,95.8
2024,M,,,ES20053,PT,ES20053,100.0
2023,M,,,ES20053,PT,ES20053,100.0
2021,M,,,ES20053,PT,ES20053,100.0
2024,M,,,ES20054,PT,ES20054,100.0
2023,M,,,ES20054,PT,ES20054,100.0
2022,M,,,ES20054,PT,ES20054,50.0
2021,M,,,ES20054,PT,ES20054,100.0
2023,M,,,ES48903,PT,ES48903,100.0
2021,M,,,ES48903,PT,ES48903,100.0
2024,M,,,ES48903,PT,ES48903,100.0
2022,M,,,ES48903,PT,ES48903,100.0
2024,M,,,ES48058,PT,ES48058,100.0
2023,M,,,ES48058,PT,ES48058,100.0
2022,M,,,ES48058,PT,ES48058,100.0
2021,M,,,ES48058,PT,ES48058,100.0
2022,M,,,ES48059,PT,ES48059,100.0
2023,M,,,ES48059,PT,ES48059,100.0
2021,M,,,ES48059,PT,ES48059,100.0
2021,M,,,ES48060,PT,ES48060,100.0
2024,M,,,ES48060,PT,ES48060,100.0
2023,M,,,ES48060,PT,ES48060,100.0
2022,M,,,ES48060,PT,ES48060,100.0
2024,M,,,ES48061,PT,ES48061,100.0
2022,M,,,ES48061,PT,ES48061,100.0
2023,M,,,ES48061,PT,ES48061,100.0
2021,M,,,ES48061,PT,ES48061,100.0
2024,M,,,ES20901,PT,ES20901,100.0
2022,M,,,ES20901,PT,ES20901,100.0
2021,M,,,ES20901,PT,ES20901,85.7
2023,M,,,ES20901,PT,ES20901,100.0
2022,M,,,ES48062,PT,ES48062,100.0
2024,M,,,ES48062,PT,ES48062,100.0
2023,M,,,ES48062,PT,ES48062,100.0
2021,M,,,ES48062,PT,ES48062,100.0
2023,M,,,ES48063,PT,ES48063,100.0
2021,M,,,ES48063,PT,ES48063,100.0
2022,M,,,ES48063,PT,ES48063,100.0
2024,M,,,ES48064,PT,ES48064,100.0
2023,M,,,ES48064,PT,ES48064,100.0
2022,M,,,ES48064,PT,ES48064,100.0
2021,M,,,ES48064,PT,ES48064,100.0
2023,M,,,ES01039,PT,ES01039,100.0
2022,M,,,ES01039,PT,ES01039,100.0
2021,M,,,ES48066,PT,ES48066,100.0
2022,M,,,ES48066,PT,ES48066,100.0
2023,M,,,ES48066,PT,ES48066,100.0
2024,M,,,ES48068,PT,ES48068,100.0
2022,M,,,ES48068,PT,ES48068,100.0
2023,M,,,ES48068,PT,ES48068,100.0
2021,M,,,ES48068,PT,ES48068,100.0
2024,M,,,ES48069,PT,ES48069,100.0
2022,M,,,ES48069,PT,ES48069,92.2
2023,M,,,ES48069,PT,ES48069,100.0
2021,M,,,ES48069,PT,ES48069,100.0
2021,M,,,ES48007,PT,ES48007,100.0
2023,M,,,ES48007,PT,ES48007,100.0
2024,M,,,ES48007,PT,ES48007,100.0
2022,M,,,ES48007,PT,ES48007,100.0
2023,M,,,ES48908,PT,ES48908,100.0
2022,M,,,ES48908,PT,ES48908,100.0
2024,M,,,ES48071,PT,ES48071,100.0
2023,M,,,ES48071,PT,ES48071,100.0
2022,M,,,ES48071,PT,ES48071,100.0
2021,M,,,ES48071,PT,ES48071,96.7
2022,M,,,ES20057,PT,ES20057,100.0
2024,M,,,ES20057,PT,ES20057,100.0
2023,M,,,ES20056,PT,ES20056,100.0
2021,M,,,ES20056,PT,ES20056,100.0
2022,M,,,ES20056,PT,ES20056,100.0
2024,M,,,ES20056,PT,ES20056,100.0
2024,M,,,ES48067,PT,ES48067,100.0
2023,M,,,ES48067,PT,ES48067,100.0
2022,M,,,ES48067,PT,ES48067,85.7
2021,M,,,ES48067,PT,ES48067,100.0
2022,M,,,ES48909,PT,ES48909,100.0
2021,M,,,ES48909,PT,ES48909,100.0
2023,M,,,ES48909,PT,ES48909,100.0
2022,M,,,ES20063,PT,ES20063,98.0
2021,M,,,ES20063,PT,ES20063,97.9
2023,M,,,ES20063,PT,ES20063,100.0
2024,M,,,ES20063,PT,ES20063,100.0
2024,M,,,ES01042,PT,ES01042,100.0
2023,M,,,ES01042,PT,ES01042,100.0
2021,M,,,ES01042,PT,ES01042,100.0
2022,M,,,ES01042,PT,ES01042,100.0
2021,M,,,ES20058,PT,ES20058,100.0
2024,M,,,ES20058,PT,ES20058,100.0
2022,M,,,ES20058,PT,ES20058,100.0
2021,M,,,ES48073,PT,ES48073,100.0
2024,M,,,ES48073,PT,ES48073,100.0
2023,M,,,ES48073,PT,ES48073,100.0
2022,M,,,ES48073,PT,ES48073,100.0
2024,M,,,ES20059,PT,ES20059,100.0
2023,M,,,ES20059,PT,ES20059,100.0
2022,M,,,ES20059,PT,ES20059,95.2
2021,M,,,ES20059,PT,ES20059,100.0
2023,M,,,ES20076,PT,ES20076,100.0
2024,M,,,ES20076,PT,ES20076,100.0
2022,M,,,ES20076,PT,ES20076,98.3
2021,M,,,ES20076,PT,ES20076,100.0
2023,M,,,ES20905,PT,ES20905,100.0
2022,M,,,ES20905,PT,ES20905,100.0
2021,M,,,ES20060,PT,ES20060,100.0
2023,M,,,ES20060,PT,ES20060,100.0
2024,M,,,ES20061,PT,ES20061,96.8
2021,M,,,ES20061,PT,ES20061,100.0
2023,M,,,ES20061,PT,ES20061,100.0
2022,M,,,ES20061,PT,ES20061,100.0
2022,M,,,ES20062,PT,ES20062,100.0
2024,M,,,ES20062,PT,ES20062,100.0
2021,M,,,ES20062,PT,ES20062,100.0
2023,M,,,ES20062,PT,ES20062,100.0
2024,M,,,ES48075,PT,ES48075,100.0
2022,M,,,ES48075,PT,ES48075,100.0
2023,M,,,ES48075,PT,ES48075,100.0
2021,M,,,ES48075,PT,ES48075,100.0
2022,M,,,ES48083,PT,ES48083,100.0
2024,M,,,ES48083,PT,ES48083,100.0
2023,M,,,ES48083,PT,ES48083,100.0
2021,M,,,ES48083,PT,ES48083,100.0
2023,M,,,ES48072,PT,ES48072,100.0
2024,M,,,ES48072,PT,ES48072,100.0
2022,M,,,ES48072,PT,ES48072,100.0
2021,M,,,ES48072,PT,ES48072,100.0
2023,M,,,ES01043,PT,ES01043,100.0
2022,M,,,ES01043,PT,ES01043,87.0
2024,M,,,ES01043,PT,ES01043,100.0
2021,M,,,ES01043,PT,ES01043,100.0
2022,M,,,ES20064,PT,ES20064,96.7
2024,M,,,ES20064,PT,ES20064,98.5
2021,M,,,ES20064,PT,ES20064,100.0
2023,M,,,ES20064,PT,ES20064,100.0
2024,M,,,ES01044,PT,ES01044,100.0
2021,M,,,ES01044,PT,ES01044,100.0
2022,M,,,ES48077,PT,ES48077,100.0
2024,M,,,ES48077,PT,ES48077,100.0
2023,M,,,ES48077,PT,ES48077,100.0
2021,M,,,ES48077,PT,ES48077,100.0
2023,M,,,ES48078,PT,ES48078,100.0
2021,M,,,ES48078,PT,ES48078,100.0
2024,M,,,ES48078,PT,ES48078,100.0
2022,M,,,ES48078,PT,ES48078,97.4
2021,M,,,ES01047,PT,ES01047,88.9
2024,M,,,ES01047,PT,ES01047,100.0
2023,M,,,ES01047,PT,ES01047,100.0
2022,M,,,ES01047,PT,ES01047,85.7
2023,M,,,ES01052,PT,ES01052,100.0
2024,M,,,ES01052,PT,ES01052,100.0
2022,M,,,ES01052,PT,ES01052,100.0
2022,M,,,ES01053,PT,ES01053,100.0
2021,M,,,ES01053,PT,ES01053,100.0
2024,M,,,ES01053,PT,ES01053,100.0
2023,M,,,ES01053,PT,ES01053,100.0
2023,M,,,ES48082,PT,ES48082,100.0
2022,M,,,ES48082,PT,ES48082,98.4
2021,M,,,ES48082,PT,ES48082,99.5
2024,M,,,ES48082,PT,ES48082,100.0
2024,M,,,ES20070,PT,ES20070,100.0
2023,M,,,ES20070,PT,ES20070,100.0
2022,M,,,ES20070,PT,ES20070,100.0
2021,M,,,ES20070,PT,ES20070,100.0
2021,M,,,ES48084,PT,ES48084,100.0
2024,M,,,ES48084,PT,ES48084,100.0
2023,M,,,ES48084,PT,ES48084,100.0
2022,M,,,ES48084,PT,ES48084,98.1
2023,M,,,ES48904,PT,ES48904,100.0
2024,M,,,ES48904,PT,ES48904,100.0
2022,M,,,ES48904,PT,ES48904,100.0
2021,M,,,ES48904,PT,ES48904,100.0
2021,M,,,ES48085,PT,ES48085,100.0
2024,M,,,ES48085,PT,ES48085,100.0
2022,M,,,ES48085,PT,ES48085,96.5
2023,M,,,ES48085,PT,ES48085,100.0
2024,M,,,ES48086,PT,ES48086,100.0
2023,M,,,ES48086,PT,ES48086,100.0
2022,M,,,ES48086,PT,ES48086,100.0
2021,M,,,ES48086,PT,ES48086,100.0
2021,M,,,ES20065,PT,ES20065,100.0
2024,M,,,ES20065,PT,ES20065,100.0
2022,M,,,ES20065,PT,ES20065,100.0
2023,M,,,ES20065,PT,ES20065,100.0
2023,M,,,ES48076,PT,ES48076,100.0
2022,M,,,ES48076,PT,ES48076,100.0
2024,M,,,ES20071,PT,ES20071,100.0
2021,M,,,ES20071,PT,ES20071,100.0
2023,M,,,ES20071,PT,ES20071,100.0
2022,M,,,ES20071,PT,ES20071,97.8
2024,M,,,ES48087,PT,ES48087,100.0
2022,M,,,ES48087,PT,ES48087,100.0
2023,M,,,ES48087,PT,ES48087,100.0
2021,M,,,ES48087,PT,ES48087,100.0
2024,M,,,ES48065,PT,ES48065,100.0
2022,M,,,ES48065,PT,ES48065,94.7
2023,M,,,ES48065,PT,ES48065,100.0
2021,M,,,ES48065,PT,ES48065,100.0
2023,M,,,ES48089,PT,ES48089,100.0
2024,M,,,ES48089,PT,ES48089,100.0
2022,M,,,ES48089,PT,ES48089,95.5
2021,M,,,ES48089,PT,ES48089,100.0
2024,M,,,ES48074,PT,ES48074,100.0
2023,M,,,ES48074,PT,ES48074,100.0
2022,M,,,ES48074,PT,ES48074,89.5
2021,M,,,ES48074,PT,ES48074,100.0
2024,M,,,ES01054,PT,ES01054,100.0
2021,M,,,ES01054,PT,ES01054,100.0
2022,M,,,ES01054,PT,ES01054,100.0
2023,M,,,ES01054,PT,ES01054,100.0
2023,M,,,ES20072,PT,ES20072,100.0
2024,M,,,ES20072,PT,ES20072,100.0
2021,M,,,ES20072,PT,ES20072,100.0
2022,M,,,ES20072,PT,ES20072,95.8
2024,M,,,ES20077,PT,ES20077,100.0
2023,M,,,ES20077,PT,ES20077,100.0
2022,M,,,ES20077,PT,ES20077,100.0
2021,M,,,ES20077,PT,ES20077,100.0
2024,M,,,ES48916,PT,ES48916,100.0
2024,M,,,ES20073,PT,ES20073,100.0
2023,M,,,ES20073,PT,ES20073,100.0
2022,M,,,ES20073,PT,ES20073,100.0
2021,M,,,ES20073,PT,ES20073,100.0
2022,M,,,ES01055,PT,ES01055,100.0
2023,M,,,ES01055,PT,ES01055,100.0
2024,M,,,ES01055,PT,ES01055,100.0
2021,M,,,ES01055,PT,ES01055,100.0
2023,M,,,ES48080,PT,ES48080,100.0
2024,M,,,ES48080,PT,ES48080,100.0
2022,M,,,ES48080,PT,ES48080,97.5
2021,M,,,ES48080,PT,ES48080,100.0
2021,M,,,ES20075,PT,ES20075,100.0
2024,M,,,ES20075,PT,ES20075,100.0
2023,M,,,ES20075,PT,ES20075,100.0
2022,M,,,ES20075,PT,ES20075,100.0
2023,M,,,ES01059,PT,ES01059,100.0
2024,M,,,ES01059,PT,ES01059,99.8
2022,M,,,ES01059,PT,ES01059,97.2
2021,M,,,ES01059,PT,ES01059,99.8
2023,M,,,ES01060,PT,ES01060,100.0
2024,M,,,ES01060,PT,ES01060,100.0
2022,M,,,ES48095,PT,ES48095,92.9
2024,M,,,ES48095,PT,ES48095,100.0
2023,M,,,ES48095,PT,ES48095,100.0
2021,M,,,ES48095,PT,ES48095,100.0
2024,M,,,ES20078,PT,ES20078,100.0
2023,M,,,ES20078,PT,ES20078,100.0
2022,M,,,ES20078,PT,ES20078,90.0
2021,M,,,ES20078,PT,ES20078,100.0
2022,M,,,ES01061,PT,ES01061,100.0
2024,M,,,ES48096,PT,ES48096,100.0
2023,M,,,ES48096,PT,ES48096,100.0
2022,M,,,ES48096,PT,ES48096,89.5
2021,M,,,ES48096,PT,ES48096,100.0
2022,M,,,ES01062,PT,ES01062,33.3
2024,M,,,ES01062,PT,ES01062,100.0
2021,M,,,ES01062,PT,ES01062,100.0
2024,M,,,ES48905,PT,ES48905,100.0
2023,M,,,ES48905,PT,ES48905,100.0
2022,M,,,ES48905,PT,ES48905,93.8
2021,M,,,ES48905,PT,ES48905,100.0
2024,M,,,ES48097,PT,ES48097,100.0
2023,M,,,ES48097,PT,ES48097,100.0
2022,M,,,ES48097,PT,ES48097,100.0
2021,M,,,ES48097,PT,ES48097,100.0
2023,M,,,ES20079,PT,ES20079,100.0
2022,M,,,ES20079,PT,ES20079,100.0
2021,M,,,ES20079,PT,ES20079,100.0
2024,M,,,ES20079,PT,ES20079,100.0
2021,M,,,ES48024,PT,ES48024,100.0
2022,M,,,ES48024,PT,ES48024,100.0
2024,M,,,ES48024,PT,ES48024,100.0
2023,M,,,ES48024,PT,ES48024,100.0
2022,M,,,ES48025,PT,ES48025,100.0
2024,M,,,ES48025,PT,ES48025,100.0
2023,M,,,ES48025,PT,ES48025,100.0
2021,M,,,ES48025,PT,ES48025,100.0
2024,M,,,ES20025,PT,ES20025,100.0
2023,M,,,ES20025,PT,ES20025,100.0
2022,M,,,ES20025,PT,ES20025,100.0
2021,M,,,ES20025,PT,ES20025,100.0
2023,M,,,ES20026,PT,ES20026,100.0
2022,M,,,ES20026,PT,ES20026,100.0
2024,M,,,ES20027,PT,ES20027,100.0
2023,M,,,ES20027,PT,ES20027,100.0
2021,M,,,ES20027,PT,ES20027,100.0
2022,M,,,ES20027,PT,ES20027,95.5
2024,M,,,ES48913,PT,ES48913,100.0
2021,M,,,ES48913,PT,ES48913,100.0
2023,M,,,ES48913,PT,ES48913,100.0
2022,M,,,ES48913,PT,ES48913,100.0
2021,M,,,ES01018,PT,ES01018,100.0
2023,M,,,ES01018,PT,ES01018,100.0
2024,M,,,ES01018,PT,ES01018,100.0
2022,M,,,ES01018,PT,ES01018,77.8
2024,M,,,ES48915,PT,ES48915,100.0
2023,M,,,ES48915,PT,ES48915,100.0
2021,M,,,ES48915,PT,ES48915,100.0
2023,M,,,ES20028,PT,ES20028,100.0
2024,M,,,ES20028,PT,ES20028,100.0
2021,M,,,ES20028,PT,ES20028,100.0
2022,M,,,ES20028,PT,ES20028,100.0
2024,M,,,ES01063,PT,ES01063,100.0
2022,M,,,ES01063,PT,ES01063,100.0
2021,M,,,ES01063,PT,ES01063,100.0
2023,M,,,ES01063,PT,ES01063,100.0
2022,M,,,ES20081,PT,ES20081,98.3
2024,M,,,ES20081,PT,ES20081,100.0
2023,M,,,ES20081,PT,ES20081,100.0
2021,M,,,ES20081,PT,ES20081,100.0
2022,M,,,ES20080,PT,ES20080,100.0
2021,M,,,ES20080,PT,ES20080,98.2
2024,M,,,ES20080,PT,ES20080,100.0
2023,M,,,ES20080,PT,ES20080,100.0
2021,M,,ES0101,,PT,ES0101,97.1
2023,M,,ES0101,,PT,ES0101,100.0
2022,M,,ES0101,,PT,ES0101,84.0
2024,M,,ES0101,,PT,ES0101,100.0
2023,M,,ES0104,,PT,ES0104,100.0
2024,M,,ES0104,,PT,ES0104,100.0
2022,M,,ES0104,,PT,ES0104,92.0
2021,M,,ES0104,,PT,ES0104,100.0
2023,M,,ES0106,,PT,ES0106,100.0
2022,M,,ES0106,,PT,ES0106,98.8
2021,M,,ES0106,,PT,ES0106,99.4
2024,M,,ES0106,,PT,ES0106,100.0
2023,M,,ES0102,,PT,ES0102,100.0
2024,M,,ES0102,,PT,ES0102,99.8
2022,M,,ES0102,,PT,ES0102,96.9
2021,M,,ES0102,,PT,ES0102,99.9
2022,M,,ES0103,,PT,ES0103,100.0
2023,M,,ES0103,,PT,ES0103,100.0
2024,M,,ES0103,,PT,ES0103,100.0
2021,M,,ES0103,,PT,ES0103,100.0
2023,M,,ES4801,,PT,ES4801,100.0
2022,M,,ES4801,,PT,ES4801,95.9
2024,M,,ES4801,,PT,ES4801,100.0
2021,M,,ES4801,,PT,ES4801,100.0
2023,M,,ES2001,,PT,ES2001,100.0
2022,M,,ES2001,,PT,ES2001,91.8
2021,M,,ES2001,,PT,ES2001,99.4
2024,M,,ES2001,,PT,ES2001,99.7
2022,M,,ES4802,,PT,ES4802,96.9
2024,M,,ES4802,,PT,ES4802,99.8
2021,M,,ES4802,,PT,ES4802,99.7
2023,M,,ES4802,,PT,ES4802,100.0
2021,M,,ES2002,,PT,ES2002,99.6
2023,M,,ES2002,,PT,ES2002,100.0
2024,M,,ES2002,,PT,ES2002,100.0
2022,M,,ES2002,,PT,ES2002,97.8
2024,M,,ES2003,,PT,ES2003,99.6
2021,M,,ES2003,,PT,ES2003,99.7
2023,M,,ES2003,,PT,ES2003,100.0
2022,M,,ES2003,,PT,ES2003,97.8
2024,M,,ES2004,,PT,ES2004,99.8
2023,M,,ES2004,,PT,ES2004,100.0
2022,M,,ES2004,,PT,ES2004,97.4
2021,M,,ES2004,,PT,ES2004,99.6
2022,M,,ES4803,,PT,ES4803,97.1
2023,M,,ES4803,,PT,ES4803,100.0
2021,M,,ES4803,,PT,ES4803,100.0
2024,M,,ES4803,,PT,ES4803,100.0
2024,M,,ES4804,,PT,ES4804,100.0
2021,M,,ES4804,,PT,ES4804,100.0
2023,M,,ES4804,,PT,ES4804,100.0
2022,M,,ES4804,,PT,ES4804,94.9
2021,M,,ES4805,,PT,ES4805,98.7
2024,M,,ES4805,,PT,ES4805,100.0
2023,M,,ES4805,,PT,ES4805,100.0
2022,M,,ES4805,,PT,ES4805,96.3
2021,M,,ES2005,,PT,ES2005,99.4
2024,M,,ES2005,,PT,ES2005,99.7
2023,M,,ES2005,,PT,ES2005,100.0
2022,M,,ES2005,,PT,ES2005,98.2
2022,M,,ES0105,,PT,ES0105,94.9
2024,M,,ES0105,,PT,ES0105,100.0
2023,M,,ES0105,,PT,ES0105,100.0
2021,M,,ES0105,,PT,ES0105,100.0
2023,M,,ES4806,,PT,ES4806,100.0
2022,M,,ES4806,,PT,ES4806,99.0
2021,M,,ES4806,,PT,ES4806,100.0
2024,M,,ES4806,,PT,ES4806,100.0
2024,M,,ES4807,,PT,ES4807,100.0
2021,M,,ES4807,,PT,ES4807,100.0
2022,M,,ES4807,,PT,ES4807,96.2
2023,M,,ES4807,,PT,ES4807,100.0
2022,M,,ES2006,,PT,ES2006,97.6
2024,M,,ES2006,,PT,ES2006,100.0
2021,M,,ES2006,,PT,ES2006,100.0
2023,M,,ES2006,,PT,ES2006,100.0
2021,M,,ES2007,,PT,ES2007,100.0
2023,M,,ES2007,,PT,ES2007,100.0
2022,M,,ES2007,,PT,ES2007,98.0
2024,M,,ES2007,,PT,ES2007,99.7
2022,M,ES211,,,PT,ES211,96.7
2023,M,ES211,,,PT,ES211,100.0
2024,M,ES211,,,PT,ES211,99.9
2021,M,ES211,,,PT,ES211,99.8
2023,M,ES213,,,PT,ES213,100.0
2022,M,ES213,,,PT,ES213,96.8
2024,M,ES213,,,PT,ES213,99.8
2021,M,ES213,,,PT,ES213,99.7
2023,M,ES212,,,PT,ES212,100.0
2022,M,ES212,,,PT,ES212,97.2
2024,M,ES212,,,PT,ES212,99.8
2021,M,ES212,,,PT,ES212,99.6
