Year,Series,Province,County,Municipality,Units,GeoCode,Value
2015,Proportion of households with a toilet,,,Legazpi,PT,Legazpi,99.9
2019,Proportion of households with a toilet,,,Legazpi,PT,Legazpi,99.9
2021,Proportion of households with a toilet,,,Legazpi,PT,Legazpi,99.9
2014,Proportion of households with a toilet,,,Legazpi,PT,Legazpi,99.9
2023,Proportion of households with a toilet,,,Legazpi,PT,Legazpi,99.9
2020,Proportion of households with a toilet,,,Legazpi,PT,Legazpi,99.9
2010,Proportion of households with a toilet,,,Legazpi,PT,Legazpi,99.9
2016,Proportion of households with a toilet,,,Legazpi,PT,Legazpi,99.9
2023,Proportion of households with a toilet,,,Legorreta,PT,Legorreta,99.0
2020,Proportion of households with a toilet,,,Legorreta,PT,Legorreta,99.1
2013,Proportion of households with a toilet,,,Legorreta,PT,Legorreta,99.3
2021,Proportion of households with a toilet,,,Legorreta,PT,Legorreta,99.1
2014,Proportion of households with a toilet,,,Legorreta,PT,Legorreta,99.3
2016,Proportion of households with a toilet,,,Legorreta,PT,Legorreta,99.1
2018,Proportion of households with a toilet,,,Legorreta,PT,Legorreta,99.3
2019,Proportion of households with a toilet,,,Legorreta,PT,Legorreta,99.3
2015,Proportion of households with a toilet,,,Legorreta,PT,Legorreta,99.1
2022,Proportion of households with a toilet,,,Legorreta,PT,Legorreta,99.1
2010,Proportion of households with a toilet,,,Legorreta,PT,Legorreta,98.9
2013,Proportion of households with a toilet,,,Legutio,PT,Legutio,99.9
2016,Proportion of households with a toilet,,,Legutio,PT,Legutio,99.9
2015,Proportion of households with a toilet,,,Legutio,PT,Legutio,99.9
2018,Proportion of households with a toilet,,,Legutio,PT,Legutio,99.9
2020,Proportion of households with a toilet,,,Legutio,PT,Legutio,99.9
2010,Proportion of households with a toilet,,,Legutio,PT,Legutio,99.7
2022,Proportion of households with a toilet,,,Legutio,PT,Legutio,99.9
2021,Proportion of households with a toilet,,,Legutio,PT,Legutio,99.9
2019,Proportion of households with a toilet,,,Legutio,PT,Legutio,99.9
2023,Proportion of households with a toilet,,,Legutio,PT,Legutio,99.9
2014,Proportion of households with a toilet,,,Legutio,PT,Legutio,99.9
2023,Proportion of households with a toilet,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,98.8
2015,Proportion of households with a toilet,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2014,Proportion of households with a toilet,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2013,Proportion of households with a toilet,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2019,Proportion of households with a toilet,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2010,Proportion of households with a toilet,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2022,Proportion of households with a toilet,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2021,Proportion of households with a toilet,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2018,Proportion of households with a toilet,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2016,Proportion of households with a toilet,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2020,Proportion of households with a toilet,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2018,Proportion of households with a toilet,,,Leioa,PT,Leioa,99.9
2022,Proportion of households with a toilet,,,Leioa,PT,Leioa,100.0
2023,Proportion of households with a toilet,,,Leioa,PT,Leioa,100.0
2016,Proportion of households with a toilet,,,Leioa,PT,Leioa,99.9
2021,Proportion of households with a toilet,,,Leioa,PT,Leioa,100.0
2020,Proportion of households with a toilet,,,Leioa,PT,Leioa,100.0
2015,Proportion of households with a toilet,,,Leioa,PT,Leioa,99.9
2013,Proportion of households with a toilet,,,Leioa,PT,Leioa,99.9
2014,Proportion of households with a toilet,,,Leioa,PT,Leioa,99.9
2019,Proportion of households with a toilet,,,Leioa,PT,Leioa,99.9
2010,Proportion of households with a toilet,,,Leioa,PT,Leioa,99.9
2010,Proportion of households with a toilet,,,Lekeitio,PT,Lekeitio,99.9
2019,Proportion of households with a toilet,,,Lekeitio,PT,Lekeitio,100.0
2023,Proportion of households with a toilet,,,Lekeitio,PT,Lekeitio,100.0
2022,Proportion of households with a toilet,,,Lekeitio,PT,Lekeitio,100.0
2021,Proportion of households with a toilet,,,Lekeitio,PT,Lekeitio,100.0
2020,Proportion of households with a toilet,,,Lekeitio,PT,Lekeitio,100.0
2015,Proportion of households with a toilet,,,Lekeitio,PT,Lekeitio,99.9
2014,Proportion of households with a toilet,,,Lekeitio,PT,Lekeitio,99.9
2016,Proportion of households with a toilet,,,Lekeitio,PT,Lekeitio,99.9
2018,Proportion of households with a toilet,,,Lekeitio,PT,Lekeitio,100.0
2013,Proportion of households with a toilet,,,Lekeitio,PT,Lekeitio,99.9
2020,Proportion of households with a toilet,,,Lemoa,PT,Lemoa,100.0
2015,Proportion of households with a toilet,,,Lemoa,PT,Lemoa,99.7
2019,Proportion of households with a toilet,,,Lemoa,PT,Lemoa,99.6
2021,Proportion of households with a toilet,,,Lemoa,PT,Lemoa,100.0
2014,Proportion of households with a toilet,,,Lemoa,PT,Lemoa,99.6
2023,Proportion of households with a toilet,,,Lemoa,PT,Lemoa,100.0
2022,Proportion of households with a toilet,,,Lemoa,PT,Lemoa,100.0
2018,Proportion of households with a toilet,,,Lemoa,PT,Lemoa,99.7
2016,Proportion of households with a toilet,,,Lemoa,PT,Lemoa,99.7
2013,Proportion of households with a toilet,,,Lemoa,PT,Lemoa,99.5
2010,Proportion of households with a toilet,,,Lemoa,PT,Lemoa,99.4
2014,Proportion of households with a toilet,,,Lemoiz,PT,Lemoiz,98.9
2019,Proportion of households with a toilet,,,Lemoiz,PT,Lemoiz,99.5
2023,Proportion of households with a toilet,,,Lemoiz,PT,Lemoiz,100.0
2013,Proportion of households with a toilet,,,Lemoiz,PT,Lemoiz,98.8
2022,Proportion of households with a toilet,,,Lemoiz,PT,Lemoiz,100.0
2020,Proportion of households with a toilet,,,Lemoiz,PT,Lemoiz,100.0
2016,Proportion of households with a toilet,,,Lemoiz,PT,Lemoiz,99.1
2015,Proportion of households with a toilet,,,Lemoiz,PT,Lemoiz,98.9
2010,Proportion of households with a toilet,,,Lemoiz,PT,Lemoiz,97.9
2021,Proportion of households with a toilet,,,Lemoiz,PT,Lemoiz,100.0
2018,Proportion of households with a toilet,,,Lemoiz,PT,Lemoiz,99.5
2020,Proportion of households with a toilet,,,Leza,PT,Leza,97.8
2010,Proportion of households with a toilet,,,Leza,PT,Leza,97.9
2019,Proportion of households with a toilet,,,Leza,PT,Leza,97.8
2013,Proportion of households with a toilet,,,Leza,PT,Leza,97.7
2022,Proportion of households with a toilet,,,Leza,PT,Leza,99.0
2015,Proportion of households with a toilet,,,Leza,PT,Leza,96.8
2014,Proportion of households with a toilet,,,Leza,PT,Leza,96.6
2018,Proportion of households with a toilet,,,Leza,PT,Leza,97.8
2021,Proportion of households with a toilet,,,Leza,PT,Leza,98.9
2023,Proportion of households with a toilet,,,Leza,PT,Leza,99.0
2016,Proportion of households with a toilet,,,Leza,PT,Leza,96.8
2014,Proportion of households with a toilet,,,Lezama,PT,Lezama,99.6
2022,Proportion of households with a toilet,,,Lezama,PT,Lezama,100.0
2016,Proportion of households with a toilet,,,Lezama,PT,Lezama,99.5
2021,Proportion of households with a toilet,,,Lezama,PT,Lezama,100.0
2023,Proportion of households with a toilet,,,Lezama,PT,Lezama,100.0
2019,Proportion of households with a toilet,,,Lezama,PT,Lezama,99.7
2018,Proportion of households with a toilet,,,Lezama,PT,Lezama,99.7
2013,Proportion of households with a toilet,,,Lezama,PT,Lezama,99.6
2010,Proportion of households with a toilet,,,Lezama,PT,Lezama,99.6
2015,Proportion of households with a toilet,,,Lezama,PT,Lezama,99.5
2020,Proportion of households with a toilet,,,Lezama,PT,Lezama,100.0
2020,Proportion of households with a toilet,,,Lezo,PT,Lezo,99.8
2022,Proportion of households with a toilet,,,Lezo,PT,Lezo,99.8
2014,Proportion of households with a toilet,,,Lezo,PT,Lezo,99.7
2015,Proportion of households with a toilet,,,Lezo,PT,Lezo,99.7
2019,Proportion of households with a toilet,,,Lezo,PT,Lezo,99.8
2023,Proportion of households with a toilet,,,Lezo,PT,Lezo,99.8
2016,Proportion of households with a toilet,,,Lezo,PT,Lezo,99.7
2013,Proportion of households with a toilet,,,Lezo,PT,Lezo,99.7
2018,Proportion of households with a toilet,,,Lezo,PT,Lezo,99.8
2021,Proportion of households with a toilet,,,Lezo,PT,Lezo,99.8
2010,Proportion of households with a toilet,,,Lezo,PT,Lezo,99.7
2018,Proportion of households with a toilet,,,Lizartza,PT,Lizartza,100.0
2019,Proportion of households with a toilet,,,Lizartza,PT,Lizartza,100.0
2020,Proportion of households with a toilet,,,Lizartza,PT,Lizartza,100.0
2013,Proportion of households with a toilet,,,Lizartza,PT,Lizartza,100.0
2022,Proportion of households with a toilet,,,Lizartza,PT,Lizartza,100.0
2015,Proportion of households with a toilet,,,Lizartza,PT,Lizartza,100.0
2016,Proportion of households with a toilet,,,Lizartza,PT,Lizartza,100.0
2023,Proportion of households with a toilet,,,Lizartza,PT,Lizartza,100.0
2014,Proportion of households with a toilet,,,Lizartza,PT,Lizartza,100.0
2021,Proportion of households with a toilet,,,Lizartza,PT,Lizartza,100.0
2010,Proportion of households with a toilet,,,Lizartza,PT,Lizartza,100.0
2016,Proportion of households with a toilet,,,Loiu,PT,Loiu,99.5
2010,Proportion of households with a toilet,,,Loiu,PT,Loiu,99.5
2018,Proportion of households with a toilet,,,Loiu,PT,Loiu,99.5
2020,Proportion of households with a toilet,,,Loiu,PT,Loiu,100.0
2019,Proportion of households with a toilet,,,Loiu,PT,Loiu,99.6
2022,Proportion of households with a toilet,,,Loiu,PT,Loiu,100.0
2023,Proportion of households with a toilet,,,Loiu,PT,Loiu,100.0
2021,Proportion of households with a toilet,,,Loiu,PT,Loiu,100.0
2015,Proportion of households with a toilet,,,Loiu,PT,Loiu,99.5
2013,Proportion of households with a toilet,,,Loiu,PT,Loiu,99.5
2014,Proportion of households with a toilet,,,Loiu,PT,Loiu,99.5
2015,Proportion of households with a toilet,,,Mallabia,PT,Mallabia,100.0
2021,Proportion of households with a toilet,,,Mallabia,PT,Mallabia,100.0
2016,Proportion of households with a toilet,,,Mallabia,PT,Mallabia,100.0
2020,Proportion of households with a toilet,,,Mallabia,PT,Mallabia,100.0
2018,Proportion of households with a toilet,,,Mallabia,PT,Mallabia,100.0
2013,Proportion of households with a toilet,,,Mallabia,PT,Mallabia,100.0
2010,Proportion of households with a toilet,,,Mallabia,PT,Mallabia,100.0
2014,Proportion of households with a toilet,,,Mallabia,PT,Mallabia,100.0
2019,Proportion of households with a toilet,,,Mallabia,PT,Mallabia,100.0
2023,Proportion of households with a toilet,,,Mallabia,PT,Mallabia,100.0
2022,Proportion of households with a toilet,,,Mallabia,PT,Mallabia,100.0
2014,Proportion of households with a toilet,,,Mañaria,PT,Mañaria,99.4
2021,Proportion of households with a toilet,,,Mañaria,PT,Mañaria,100.0
2019,Proportion of households with a toilet,,,Mañaria,PT,Mañaria,99.5
2015,Proportion of households with a toilet,,,Mañaria,PT,Mañaria,99.5
2018,Proportion of households with a toilet,,,Mañaria,PT,Mañaria,99.5
2013,Proportion of households with a toilet,,,Mañaria,PT,Mañaria,99.4
2023,Proportion of households with a toilet,,,Mañaria,PT,Mañaria,99.5
2022,Proportion of households with a toilet,,,Mañaria,PT,Mañaria,100.0
2016,Proportion of households with a toilet,,,Mañaria,PT,Mañaria,99.5
2010,Proportion of households with a toilet,,,Mañaria,PT,Mañaria,99.4
2020,Proportion of households with a toilet,,,Mañaria,PT,Mañaria,100.0
2010,Proportion of households with a toilet,,,Markina-Xemein,PT,Markina-Xemein,99.4
2023,Proportion of households with a toilet,,,Markina-Xemein,PT,Markina-Xemein,100.0
2019,Proportion of households with a toilet,,,Markina-Xemein,PT,Markina-Xemein,99.5
2016,Proportion of households with a toilet,,,Markina-Xemein,PT,Markina-Xemein,99.5
2021,Proportion of households with a toilet,,,Markina-Xemein,PT,Markina-Xemein,100.0
2020,Proportion of households with a toilet,,,Markina-Xemein,PT,Markina-Xemein,100.0
2015,Proportion of households with a toilet,,,Markina-Xemein,PT,Markina-Xemein,99.5
2014,Proportion of households with a toilet,,,Markina-Xemein,PT,Markina-Xemein,99.4
2018,Proportion of households with a toilet,,,Markina-Xemein,PT,Markina-Xemein,99.5
2022,Proportion of households with a toilet,,,Markina-Xemein,PT,Markina-Xemein,100.0
2013,Proportion of households with a toilet,,,Markina-Xemein,PT,Markina-Xemein,99.4
2021,Proportion of households with a toilet,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2016,Proportion of households with a toilet,,,Maruri-Jatabe,PT,Maruri-Jatabe,96.8
2022,Proportion of households with a toilet,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2010,Proportion of households with a toilet,,,Maruri-Jatabe,PT,Maruri-Jatabe,96.8
2015,Proportion of households with a toilet,,,Maruri-Jatabe,PT,Maruri-Jatabe,96.8
2020,Proportion of households with a toilet,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2018,Proportion of households with a toilet,,,Maruri-Jatabe,PT,Maruri-Jatabe,97.2
2014,Proportion of households with a toilet,,,Maruri-Jatabe,PT,Maruri-Jatabe,96.7
2013,Proportion of households with a toilet,,,Maruri-Jatabe,PT,Maruri-Jatabe,96.2
2019,Proportion of households with a toilet,,,Maruri-Jatabe,PT,Maruri-Jatabe,97.2
2023,Proportion of households with a toilet,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2013,Proportion of households with a toilet,,,Mendaro,PT,Mendaro,100.0
2020,Proportion of households with a toilet,,,Mendaro,PT,Mendaro,100.0
2021,Proportion of households with a toilet,,,Mendaro,PT,Mendaro,100.0
2014,Proportion of households with a toilet,,,Mendaro,PT,Mendaro,100.0
2016,Proportion of households with a toilet,,,Mendaro,PT,Mendaro,100.0
2023,Proportion of households with a toilet,,,Mendaro,PT,Mendaro,100.0
2022,Proportion of households with a toilet,,,Mendaro,PT,Mendaro,100.0
2019,Proportion of households with a toilet,,,Mendaro,PT,Mendaro,100.0
2018,Proportion of households with a toilet,,,Mendaro,PT,Mendaro,100.0
2015,Proportion of households with a toilet,,,Mendaro,PT,Mendaro,100.0
2010,Proportion of households with a toilet,,,Mendaro,PT,Mendaro,99.9
2016,Proportion of households with a toilet,,,Mendata,PT,Mendata,97.9
2020,Proportion of households with a toilet,,,Mendata,PT,Mendata,100.0
2021,Proportion of households with a toilet,,,Mendata,PT,Mendata,100.0
2014,Proportion of households with a toilet,,,Mendata,PT,Mendata,97.1
2023,Proportion of households with a toilet,,,Mendata,PT,Mendata,100.0
2022,Proportion of households with a toilet,,,Mendata,PT,Mendata,100.0
2019,Proportion of households with a toilet,,,Mendata,PT,Mendata,98.6
2018,Proportion of households with a toilet,,,Mendata,PT,Mendata,98.5
2013,Proportion of households with a toilet,,,Mendata,PT,Mendata,97.0
2010,Proportion of households with a toilet,,,Mendata,PT,Mendata,97.0
2015,Proportion of households with a toilet,,,Mendata,PT,Mendata,97.8
2013,Proportion of households with a toilet,,,Mendexa,PT,Mendexa,100.0
2019,Proportion of households with a toilet,,,Mendexa,PT,Mendexa,100.0
2020,Proportion of households with a toilet,,,Mendexa,PT,Mendexa,100.0
2014,Proportion of households with a toilet,,,Mendexa,PT,Mendexa,100.0
2023,Proportion of households with a toilet,,,Mendexa,PT,Mendexa,100.0
2022,Proportion of households with a toilet,,,Mendexa,PT,Mendexa,100.0
2018,Proportion of households with a toilet,,,Mendexa,PT,Mendexa,100.0
2015,Proportion of households with a toilet,,,Mendexa,PT,Mendexa,100.0
2010,Proportion of households with a toilet,,,Mendexa,PT,Mendexa,98.7
2016,Proportion of households with a toilet,,,Mendexa,PT,Mendexa,100.0
2021,Proportion of households with a toilet,,,Mendexa,PT,Mendexa,100.0
2019,Proportion of households with a toilet,,,Meñaka,PT,Meñaka,98.0
2013,Proportion of households with a toilet,,,Meñaka,PT,Meñaka,98.4
2016,Proportion of households with a toilet,,,Meñaka,PT,Meñaka,98.4
2023,Proportion of households with a toilet,,,Meñaka,PT,Meñaka,100.0
2010,Proportion of households with a toilet,,,Meñaka,PT,Meñaka,98.2
2021,Proportion of households with a toilet,,,Meñaka,PT,Meñaka,100.0
2020,Proportion of households with a toilet,,,Meñaka,PT,Meñaka,100.0
2015,Proportion of households with a toilet,,,Meñaka,PT,Meñaka,98.4
2014,Proportion of households with a toilet,,,Meñaka,PT,Meñaka,98.8
2018,Proportion of households with a toilet,,,Meñaka,PT,Meñaka,98.4
2022,Proportion of households with a toilet,,,Meñaka,PT,Meñaka,100.0
2020,Proportion of households with a toilet,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,99.0
2016,Proportion of households with a toilet,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,98.0
2021,Proportion of households with a toilet,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,99.0
2023,Proportion of households with a toilet,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,99.0
2014,Proportion of households with a toilet,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,99.0
2022,Proportion of households with a toilet,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,99.0
2010,Proportion of households with a toilet,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,98.1
2015,Proportion of households with a toilet,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,99.0
2018,Proportion of households with a toilet,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,99.0
2019,Proportion of households with a toilet,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,99.0
2013,Proportion of households with a toilet,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,99.0
2021,Proportion of households with a toilet,,,Morga,PT,Morga,100.0
2022,Proportion of households with a toilet,,,Morga,PT,Morga,100.0
2014,Proportion of households with a toilet,,,Morga,PT,Morga,100.0
2016,Proportion of households with a toilet,,,Morga,PT,Morga,99.4
2023,Proportion of households with a toilet,,,Morga,PT,Morga,100.0
2019,Proportion of households with a toilet,,,Morga,PT,Morga,99.4
2018,Proportion of households with a toilet,,,Morga,PT,Morga,99.4
2013,Proportion of households with a toilet,,,Morga,PT,Morga,100.0
2010,Proportion of households with a toilet,,,Morga,PT,Morga,99.3
2015,Proportion of households with a toilet,,,Morga,PT,Morga,99.4
2020,Proportion of households with a toilet,,,Morga,PT,Morga,100.0
2019,Proportion of households with a toilet,,,Mundaka,PT,Mundaka,99.4
2023,Proportion of households with a toilet,,,Mundaka,PT,Mundaka,100.0
2010,Proportion of households with a toilet,,,Mundaka,PT,Mundaka,98.9
2014,Proportion of households with a toilet,,,Mundaka,PT,Mundaka,99.2
2021,Proportion of households with a toilet,,,Mundaka,PT,Mundaka,100.0
2020,Proportion of households with a toilet,,,Mundaka,PT,Mundaka,100.0
2016,Proportion of households with a toilet,,,Mundaka,PT,Mundaka,99.2
2015,Proportion of households with a toilet,,,Mundaka,PT,Mundaka,99.1
2022,Proportion of households with a toilet,,,Mundaka,PT,Mundaka,100.0
2013,Proportion of households with a toilet,,,Mundaka,PT,Mundaka,99.0
2018,Proportion of households with a toilet,,,Mundaka,PT,Mundaka,99.3
2022,Proportion of households with a toilet,,,Mungia,PT,Mungia,100.0
2010,Proportion of households with a toilet,,,Mungia,PT,Mungia,99.4
2023,Proportion of households with a toilet,,,Mungia,PT,Mungia,100.0
2016,Proportion of households with a toilet,,,Mungia,PT,Mungia,99.5
2021,Proportion of households with a toilet,,,Mungia,PT,Mungia,100.0
2015,Proportion of households with a toilet,,,Mungia,PT,Mungia,99.5
2020,Proportion of households with a toilet,,,Mungia,PT,Mungia,100.0
2013,Proportion of households with a toilet,,,Mungia,PT,Mungia,99.5
2014,Proportion of households with a toilet,,,Mungia,PT,Mungia,99.5
2019,Proportion of households with a toilet,,,Mungia,PT,Mungia,99.5
2018,Proportion of households with a toilet,,,Mungia,PT,Mungia,99.5
2013,Proportion of households with a toilet,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,98.8
2021,Proportion of households with a toilet,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2023,Proportion of households with a toilet,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2015,Proportion of households with a toilet,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,98.8
2016,Proportion of households with a toilet,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,98.8
2020,Proportion of households with a toilet,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2010,Proportion of households with a toilet,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,98.8
2022,Proportion of households with a toilet,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,100.0
2019,Proportion of households with a toilet,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,98.9
2018,Proportion of households with a toilet,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,98.9
2014,Proportion of households with a toilet,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,98.8
2023,Proportion of households with a toilet,,,Murueta,PT,Murueta,100.0
2019,Proportion of households with a toilet,,,Murueta,PT,Murueta,99.1
2018,Proportion of households with a toilet,,,Murueta,PT,Murueta,99.1
2014,Proportion of households with a toilet,,,Murueta,PT,Murueta,99.1
2013,Proportion of households with a toilet,,,Murueta,PT,Murueta,99.1
2020,Proportion of households with a toilet,,,Murueta,PT,Murueta,100.0
2015,Proportion of households with a toilet,,,Murueta,PT,Murueta,99.1
2010,Proportion of households with a toilet,,,Murueta,PT,Murueta,99.1
2016,Proportion of households with a toilet,,,Murueta,PT,Murueta,99.1
2022,Proportion of households with a toilet,,,Murueta,PT,Murueta,100.0
2021,Proportion of households with a toilet,,,Murueta,PT,Murueta,100.0
2020,Proportion of households with a toilet,,,Muskiz,PT,Muskiz,99.9
2019,Proportion of households with a toilet,,,Muskiz,PT,Muskiz,99.7
2023,Proportion of households with a toilet,,,Muskiz,PT,Muskiz,99.9
2010,Proportion of households with a toilet,,,Muskiz,PT,Muskiz,99.6
2022,Proportion of households with a toilet,,,Muskiz,PT,Muskiz,99.9
2021,Proportion of households with a toilet,,,Muskiz,PT,Muskiz,99.9
2016,Proportion of households with a toilet,,,Muskiz,PT,Muskiz,99.8
2015,Proportion of households with a toilet,,,Muskiz,PT,Muskiz,99.7
2013,Proportion of households with a toilet,,,Muskiz,PT,Muskiz,99.7
2018,Proportion of households with a toilet,,,Muskiz,PT,Muskiz,99.8
2014,Proportion of households with a toilet,,,Muskiz,PT,Muskiz,99.7
2018,Proportion of households with a toilet,,,Mutiloa,PT,Mutiloa,98.0
2016,Proportion of households with a toilet,,,Mutiloa,PT,Mutiloa,98.0
2023,Proportion of households with a toilet,,,Mutiloa,PT,Mutiloa,98.1
2019,Proportion of households with a toilet,,,Mutiloa,PT,Mutiloa,98.0
2013,Proportion of households with a toilet,,,Mutiloa,PT,Mutiloa,98.0
2021,Proportion of households with a toilet,,,Mutiloa,PT,Mutiloa,98.1
2014,Proportion of households with a toilet,,,Mutiloa,PT,Mutiloa,98.0
2010,Proportion of households with a toilet,,,Mutiloa,PT,Mutiloa,100.0
2015,Proportion of households with a toilet,,,Mutiloa,PT,Mutiloa,98.1
2022,Proportion of households with a toilet,,,Mutiloa,PT,Mutiloa,98.1
2020,Proportion of households with a toilet,,,Mutiloa,PT,Mutiloa,98.1
2010,Proportion of households with a toilet,,,Mutriku,PT,Mutriku,99.8
2013,Proportion of households with a toilet,,,Mutriku,PT,Mutriku,99.9
2019,Proportion of households with a toilet,,,Mutriku,PT,Mutriku,99.9
2014,Proportion of households with a toilet,,,Mutriku,PT,Mutriku,99.9
2022,Proportion of households with a toilet,,,Mutriku,PT,Mutriku,99.9
2018,Proportion of households with a toilet,,,Mutriku,PT,Mutriku,99.9
2023,Proportion of households with a toilet,,,Mutriku,PT,Mutriku,100.0
2020,Proportion of households with a toilet,,,Mutriku,PT,Mutriku,99.9
2015,Proportion of households with a toilet,,,Mutriku,PT,Mutriku,99.9
2021,Proportion of households with a toilet,,,Mutriku,PT,Mutriku,100.0
2016,Proportion of households with a toilet,,,Mutriku,PT,Mutriku,99.9
2013,Proportion of households with a toilet,,,Muxika,PT,Muxika,96.8
2020,Proportion of households with a toilet,,,Muxika,PT,Muxika,99.2
2019,Proportion of households with a toilet,,,Muxika,PT,Muxika,96.2
2023,Proportion of households with a toilet,,,Muxika,PT,Muxika,99.3
2022,Proportion of households with a toilet,,,Muxika,PT,Muxika,99.3
2018,Proportion of households with a toilet,,,Muxika,PT,Muxika,96.3
2015,Proportion of households with a toilet,,,Muxika,PT,Muxika,96.6
2010,Proportion of households with a toilet,,,Muxika,PT,Muxika,91.5
2016,Proportion of households with a toilet,,,Muxika,PT,Muxika,96.5
2021,Proportion of households with a toilet,,,Muxika,PT,Muxika,99.3
2014,Proportion of households with a toilet,,,Muxika,PT,Muxika,96.6
2022,Proportion of households with a toilet,,,Nabarniz,PT,Nabarniz,100.0
2023,Proportion of households with a toilet,,,Nabarniz,PT,Nabarniz,100.0
2019,Proportion of households with a toilet,,,Nabarniz,PT,Nabarniz,95.2
2013,Proportion of households with a toilet,,,Nabarniz,PT,Nabarniz,95.6
2010,Proportion of households with a toilet,,,Nabarniz,PT,Nabarniz,95.5
2016,Proportion of households with a toilet,,,Nabarniz,PT,Nabarniz,95.3
2021,Proportion of households with a toilet,,,Nabarniz,PT,Nabarniz,100.0
2014,Proportion of households with a toilet,,,Nabarniz,PT,Nabarniz,95.8
2018,Proportion of households with a toilet,,,Nabarniz,PT,Nabarniz,95.3
2020,Proportion of households with a toilet,,,Nabarniz,PT,Nabarniz,100.0
2015,Proportion of households with a toilet,,,Nabarniz,PT,Nabarniz,95.8
2022,Proportion of households with a toilet,,,Navaridas,PT,Navaridas,100.0
2018,Proportion of households with a toilet,,,Navaridas,PT,Navaridas,100.0
2016,Proportion of households with a toilet,,,Navaridas,PT,Navaridas,100.0
2014,Proportion of households with a toilet,,,Navaridas,PT,Navaridas,100.0
2013,Proportion of households with a toilet,,,Navaridas,PT,Navaridas,100.0
2010,Proportion of households with a toilet,,,Navaridas,PT,Navaridas,100.0
2019,Proportion of households with a toilet,,,Navaridas,PT,Navaridas,100.0
2015,Proportion of households with a toilet,,,Navaridas,PT,Navaridas,100.0
2023,Proportion of households with a toilet,,,Navaridas,PT,Navaridas,100.0
2021,Proportion of households with a toilet,,,Navaridas,PT,Navaridas,100.0
2020,Proportion of households with a toilet,,,Navaridas,PT,Navaridas,100.0
2018,Proportion of households with a toilet,,,Oiartzun,PT,Oiartzun,98.6
2010,Proportion of households with a toilet,,,Oiartzun,PT,Oiartzun,98.6
2016,Proportion of households with a toilet,,,Oiartzun,PT,Oiartzun,98.6
2015,Proportion of households with a toilet,,,Oiartzun,PT,Oiartzun,98.6
2021,Proportion of households with a toilet,,,Oiartzun,PT,Oiartzun,98.9
2019,Proportion of households with a toilet,,,Oiartzun,PT,Oiartzun,98.6
2022,Proportion of households with a toilet,,,Oiartzun,PT,Oiartzun,98.9
2014,Proportion of households with a toilet,,,Oiartzun,PT,Oiartzun,98.6
