Year,Sexo,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2023,Hombre,,,Hernialde,%,Hernialde,100.0
2021,Hombre,,,Hondarribia,%,Hondarribia,100.0
2022,Hombre,,,Hondarribia,%,Hondarribia,91.1
2023,Hombre,,,Hondarribia,%,Hondarribia,100.0
2023,Hombre,,,Ibarra,%,Ibarra,100.0
2021,Hombre,,,Ibarra,%,Ibarra,100.0
2022,Hombre,,,Ibarra,%,Ibarra,94.4
2023,Hombre,,,Ibarrangelu,%,Ibarrangelu,100.0
2021,Hombre,,,Ibarrangelu,%,Ibarrangelu,100.0
2022,Hombre,,,Ibarrangelu,%,Ibarrangelu,83.3
2023,Hombre,,,Idiazabal,%,Idiazabal,100.0
2022,Hombre,,,Idiazabal,%,Idiazabal,92.9
2021,Hombre,,,Idiazabal,%,Idiazabal,100.0
2021,Hombre,,,Igorre,%,Igorre,100.0
2022,Hombre,,,Igorre,%,Igorre,90.9
2023,Hombre,,,Igorre,%,Igorre,100.0
2022,Hombre,,,Ikaztegieta,%,Ikaztegieta,100.0
2021,Hombre,,,Ikaztegieta,%,Ikaztegieta,100.0
2023,Hombre,,,Ikaztegieta,%,Ikaztegieta,100.0
2023,Hombre,,,Irun,%,Irun,100.0
2021,Hombre,,,Irun,%,Irun,99.2
2022,Hombre,,,Irun,%,Irun,91.9
2023,Hombre,,,Iruña Oka/Iruña de Oca,%,Iruña Oka/Iruña de Oca,100.0
2021,Hombre,,,Iruña Oka/Iruña de Oca,%,Iruña Oka/Iruña de Oca,100.0
2022,Hombre,,,Iruña Oka/Iruña de Oca,%,Iruña Oka/Iruña de Oca,100.0
2021,Hombre,,,Irura,%,Irura,100.0
2022,Hombre,,,Irura,%,Irura,92.3
2023,Hombre,,,Irura,%,Irura,100.0
2022,Hombre,,,Iruraiz-Gauna,%,Iruraiz-Gauna,100.0
2021,Hombre,,,Iruraiz-Gauna,%,Iruraiz-Gauna,100.0
2023,Hombre,,,Ispaster,%,Ispaster,100.0
2021,Hombre,,,Ispaster,%,Ispaster,100.0
2022,Hombre,,,Ispaster,%,Ispaster,66.7
2023,Hombre,,,Itsasondo,%,Itsasondo,100.0
2022,Hombre,,,Itsasondo,%,Itsasondo,100.0
2021,Hombre,,,Itsasondo,%,Itsasondo,100.0
2023,Hombre,,,Iurreta,%,Iurreta,100.0
2022,Hombre,,,Iurreta,%,Iurreta,100.0
2021,Hombre,,,Iurreta,%,Iurreta,100.0
2021,Hombre,,,Izurtza,%,Izurtza,100.0
2023,Hombre,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,100.0
2022,Hombre,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,100.0
2021,Hombre,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,100.0
2022,Hombre,,,Kortezubi,%,Kortezubi,100.0
2021,Hombre,,,Kortezubi,%,Kortezubi,100.0
2023,Hombre,,,Kripan,%,Kripan,100.0
2021,Hombre,,,Kripan,%,Kripan,100.0
2023,Hombre,,,Kuartango,%,Kuartango,100.0
2022,Hombre,,,Kuartango,%,Kuartango,100.0
2021,Hombre,,,Kuartango,%,Kuartango,100.0
2022,Hombre,,,Labastida/Bastida,%,Labastida/Bastida,100.0
2023,Hombre,,,Labastida/Bastida,%,Labastida/Bastida,100.0
2021,Hombre,,,Labastida/Bastida,%,Labastida/Bastida,100.0
2022,Hombre,,,Lagrán,%,Lagrán,100.0
2021,Hombre,,,Laguardia,%,Laguardia,100.0
2023,Hombre,,,Laguardia,%,Laguardia,100.0
2022,Hombre,,,Laguardia,%,Laguardia,100.0
2021,Hombre,,,Lanciego/Lantziego,%,Lanciego/Lantziego,100.0
2022,Hombre,,,Lanciego/Lantziego,%,Lanciego/Lantziego,83.3
2023,Hombre,,,Lanciego/Lantziego,%,Lanciego/Lantziego,100.0
2023,Hombre,,,Lanestosa,%,Lanestosa,100.0
2021,Hombre,,,Lanestosa,%,Lanestosa,100.0
2023,Hombre,,,Lantarón,%,Lantarón,100.0
2021,Hombre,,,Lantarón,%,Lantarón,100.0
2022,Hombre,,,Lantarón,%,Lantarón,100.0
2021,Hombre,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2023,Hombre,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2022,Hombre,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2022,Hombre,,,Larrabetzu,%,Larrabetzu,100.0
2023,Hombre,,,Larrabetzu,%,Larrabetzu,100.0
2021,Hombre,,,Larrabetzu,%,Larrabetzu,100.0
2023,Hombre,,,Larraul,%,Larraul,100.0
2022,Hombre,,,Larraul,%,Larraul,100.0
2022,Hombre,,,Lasarte-Oria,%,Lasarte-Oria,98.8
2023,Hombre,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2021,Hombre,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2021,Hombre,,,Laudio/Llodio,%,Laudio/Llodio,98.4
2023,Hombre,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2022,Hombre,,,Laudio/Llodio,%,Laudio/Llodio,98.6
2021,Hombre,,,Laukiz,%,Laukiz,100.0
2023,Hombre,,,Laukiz,%,Laukiz,100.0
2022,Hombre,,,Laukiz,%,Laukiz,100.0
2023,Hombre,,,Lazkao,%,Lazkao,100.0
2022,Hombre,,,Lazkao,%,Lazkao,100.0
2021,Hombre,,,Lazkao,%,Lazkao,100.0
2023,Hombre,,,Leaburu,%,Leaburu,100.0
2022,Hombre,,,Leaburu,%,Leaburu,100.0
2021,Hombre,,,Leaburu,%,Leaburu,100.0
2021,Hombre,,,Legazpi,%,Legazpi,100.0
2023,Hombre,,,Legazpi,%,Legazpi,100.0
2022,Hombre,,,Legazpi,%,Legazpi,97.7
2022,Hombre,,,Legorreta,%,Legorreta,100.0
2021,Hombre,,,Legorreta,%,Legorreta,100.0
2023,Hombre,,,Legorreta,%,Legorreta,100.0
2022,Hombre,,,Legutio,%,Legutio,100.0
2021,Hombre,,,Legutio,%,Legutio,100.0
2023,Hombre,,,Legutio,%,Legutio,100.0
2021,Hombre,,,Leintz-Gatzaga,%,Leintz-Gatzaga,100.0
2022,Hombre,,,Leioa,%,Leioa,98.8
2023,Hombre,,,Leioa,%,Leioa,100.0
2021,Hombre,,,Leioa,%,Leioa,100.0
2023,Hombre,,,Lekeitio,%,Lekeitio,100.0
2021,Hombre,,,Lekeitio,%,Lekeitio,100.0
2022,Hombre,,,Lekeitio,%,Lekeitio,100.0
2021,Hombre,,,Lemoa,%,Lemoa,100.0
2022,Hombre,,,Lemoa,%,Lemoa,100.0
2023,Hombre,,,Lemoa,%,Lemoa,100.0
2023,Hombre,,,Lemoiz,%,Lemoiz,100.0
2022,Hombre,,,Lemoiz,%,Lemoiz,100.0
2021,Hombre,,,Lemoiz,%,Lemoiz,100.0
2023,Hombre,,,Leza,%,Leza,100.0
2022,Hombre,,,Lezama,%,Lezama,100.0
2021,Hombre,,,Lezama,%,Lezama,100.0
2023,Hombre,,,Lezama,%,Lezama,100.0
2021,Hombre,,,Lezo,%,Lezo,100.0
2023,Hombre,,,Lezo,%,Lezo,100.0
2022,Hombre,,,Lezo,%,Lezo,95.8
2021,Hombre,,,Lizartza,%,Lizartza,100.0
2022,Hombre,,,Lizartza,%,Lizartza,50.0
2023,Hombre,,,Lizartza,%,Lizartza,100.0
2022,Hombre,,,Loiu,%,Loiu,100.0
2021,Hombre,,,Loiu,%,Loiu,100.0
2023,Hombre,,,Loiu,%,Loiu,100.0
2023,Hombre,,,Mallabia,%,Mallabia,100.0
2021,Hombre,,,Mallabia,%,Mallabia,100.0
2022,Hombre,,,Mallabia,%,Mallabia,100.0
2023,Hombre,,,Mañaria,%,Mañaria,100.0
2021,Hombre,,,Mañaria,%,Mañaria,100.0
2022,Hombre,,,Mañaria,%,Mañaria,100.0
2022,Hombre,,,Markina-Xemein,%,Markina-Xemein,100.0
2023,Hombre,,,Markina-Xemein,%,Markina-Xemein,100.0
2021,Hombre,,,Markina-Xemein,%,Markina-Xemein,100.0
2022,Hombre,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2023,Hombre,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2021,Hombre,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2021,Hombre,,,Mendaro,%,Mendaro,85.7
2023,Hombre,,,Mendaro,%,Mendaro,100.0
2022,Hombre,,,Mendaro,%,Mendaro,100.0
2023,Hombre,,,Mendata,%,Mendata,100.0
2021,Hombre,,,Mendata,%,Mendata,100.0
2022,Hombre,,,Mendata,%,Mendata,100.0
2022,Hombre,,,Mendexa,%,Mendexa,100.0
2023,Hombre,,,Mendexa,%,Mendexa,100.0
2021,Hombre,,,Mendexa,%,Mendexa,100.0
2021,Hombre,,,Meñaka,%,Meñaka,100.0
2023,Hombre,,,Meñaka,%,Meñaka,100.0
2022,Hombre,,,Meñaka,%,Meñaka,100.0
2023,Hombre,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,100.0
2022,Hombre,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,100.0
2022,Hombre,,,Morga,%,Morga,100.0
2023,Hombre,,,Morga,%,Morga,100.0
2021,Hombre,,,Morga,%,Morga,100.0
2022,Hombre,,,Mundaka,%,Mundaka,100.0
2023,Hombre,,,Mundaka,%,Mundaka,100.0
2021,Hombre,,,Mundaka,%,Mundaka,100.0
2023,Hombre,,,Mungia,%,Mungia,100.0
2021,Hombre,,,Mungia,%,Mungia,100.0
2022,Hombre,,,Mungia,%,Mungia,92.2
2023,Hombre,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2022,Hombre,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2021,Hombre,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2023,Hombre,,,Murueta,%,Murueta,100.0
2022,Hombre,,,Murueta,%,Murueta,100.0
2021,Hombre,,,Muskiz,%,Muskiz,96.7
2023,Hombre,,,Muskiz,%,Muskiz,100.0
2022,Hombre,,,Muskiz,%,Muskiz,100.0
2022,Hombre,,,Mutiloa,%,Mutiloa,100.0
2023,Hombre,,,Mutriku,%,Mutriku,100.0
2022,Hombre,,,Mutriku,%,Mutriku,100.0
2021,Hombre,,,Mutriku,%,Mutriku,100.0
2021,Hombre,,,Muxika,%,Muxika,100.0
2023,Hombre,,,Muxika,%,Muxika,100.0
2022,Hombre,,,Muxika,%,Muxika,85.7
2023,Hombre,,,Nabarniz,%,Nabarniz,100.0
2022,Hombre,,,Nabarniz,%,Nabarniz,100.0
2021,Hombre,,,Nabarniz,%,Nabarniz,100.0
2021,Hombre,,,Oiartzun,%,Oiartzun,97.9
2023,Hombre,,,Oiartzun,%,Oiartzun,100.0
2022,Hombre,,,Oiartzun,%,Oiartzun,98.0
2023,Hombre,,,Okondo,%,Okondo,100.0
2022,Hombre,,,Okondo,%,Okondo,100.0
2021,Hombre,,,Okondo,%,Okondo,100.0
2022,Hombre,,,Olaberria,%,Olaberria,100.0
2021,Hombre,,,Olaberria,%,Olaberria,100.0
2023,Hombre,,,Ondarroa,%,Ondarroa,100.0
2021,Hombre,,,Ondarroa,%,Ondarroa,100.0
2022,Hombre,,,Ondarroa,%,Ondarroa,100.0
2023,Hombre,,,Oñati,%,Oñati,100.0
2021,Hombre,,,Oñati,%,Oñati,100.0
2022,Hombre,,,Oñati,%,Oñati,95.2
2023,Hombre,,,Ordizia,%,Ordizia,100.0
2021,Hombre,,,Ordizia,%,Ordizia,100.0
2022,Hombre,,,Ordizia,%,Ordizia,98.3
2023,Hombre,,,Orendain,%,Orendain,100.0
2022,Hombre,,,Orendain,%,Orendain,100.0
2023,Hombre,,,Orexa,%,Orexa,100.0
2021,Hombre,,,Orexa,%,Orexa,100.0
2023,Hombre,,,Orio,%,Orio,100.0
2022,Hombre,,,Orio,%,Orio,100.0
2021,Hombre,,,Orio,%,Orio,100.0
2023,Hombre,,,Ormaiztegi,%,Ormaiztegi,100.0
2022,Hombre,,,Ormaiztegi,%,Ormaiztegi,100.0
2021,Hombre,,,Ormaiztegi,%,Ormaiztegi,100.0
2021,Hombre,,,Orozko,%,Orozko,100.0
2023,Hombre,,,Orozko,%,Orozko,100.0
2022,Hombre,,,Orozko,%,Orozko,100.0
2023,Hombre,,,Ortuella,%,Ortuella,100.0
2022,Hombre,,,Ortuella,%,Ortuella,100.0
2021,Hombre,,,Ortuella,%,Ortuella,100.0
2021,Hombre,,,Otxandio,%,Otxandio,100.0
2022,Hombre,,,Otxandio,%,Otxandio,100.0
2023,Hombre,,,Otxandio,%,Otxandio,100.0
2023,Hombre,,,Oyón-Oion,%,Oyón-Oion,100.0
2022,Hombre,,,Oyón-Oion,%,Oyón-Oion,87.0
2021,Hombre,,,Oyón-Oion,%,Oyón-Oion,100.0
2022,Hombre,,,Pasaia,%,Pasaia,96.7
2023,Hombre,,,Pasaia,%,Pasaia,100.0
2021,Hombre,,,Pasaia,%,Pasaia,100.0
2021,Hombre,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,100.0
2023,Hombre,,,Plentzia,%,Plentzia,100.0
2021,Hombre,,,Plentzia,%,Plentzia,100.0
2022,Hombre,,,Plentzia,%,Plentzia,100.0
2023,Hombre,,,Portugalete,%,Portugalete,100.0
2022,Hombre,,,Portugalete,%,Portugalete,97.4
2021,Hombre,,,Portugalete,%,Portugalete,100.0
2021,Hombre,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,88.9
2022,Hombre,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,85.7
2023,Hombre,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,100.0
2022,Hombre,,,Samaniego,%,Samaniego,100.0
2023,Hombre,,,Samaniego,%,Samaniego,100.0
2022,Hombre,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2023,Hombre,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2021,Hombre,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2021,Hombre,,,Santurtzi,%,Santurtzi,99.5
2023,Hombre,,,Santurtzi,%,Santurtzi,100.0
2022,Hombre,,,Santurtzi,%,Santurtzi,98.4
2021,Hombre,,,Segura,%,Segura,100.0
2022,Hombre,,,Segura,%,Segura,100.0
2023,Hombre,,,Segura,%,Segura,100.0
2022,Hombre,,,Sestao,%,Sestao,98.1
2023,Hombre,,,Sestao,%,Sestao,100.0
2021,Hombre,,,Sestao,%,Sestao,100.0
2021,Hombre,,,Sondika,%,Sondika,100.0
2023,Hombre,,,Sondika,%,Sondika,100.0
2022,Hombre,,,Sondika,%,Sondika,100.0
2022,Hombre,,,Sopela,%,Sopela,96.5
2023,Hombre,,,Sopela,%,Sopela,100.0
2021,Hombre,,,Sopela,%,Sopela,100.0
2021,Hombre,,,Sopuerta,%,Sopuerta,100.0
2023,Hombre,,,Sopuerta,%,Sopuerta,100.0
2022,Hombre,,,Sopuerta,%,Sopuerta,100.0
2022,Hombre,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,100.0
2021,Hombre,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,100.0
2023,Hombre,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,100.0
2022,Hombre,,,Sukarrieta,%,Sukarrieta,100.0
2023,Hombre,,,Sukarrieta,%,Sukarrieta,100.0
2021,Hombre,,,Tolosa,%,Tolosa,100.0
2023,Hombre,,,Tolosa,%,Tolosa,100.0
2022,Hombre,,,Tolosa,%,Tolosa,97.8
2021,Hombre,,,Trucios-Turtzioz,%,Trucios-Turtzioz,100.0
2022,Hombre,,,Trucios-Turtzioz,%,Trucios-Turtzioz,100.0
2023,Hombre,,,Trucios-Turtzioz,%,Trucios-Turtzioz,100.0
2022,Hombre,,,Ugao-Miraballes,%,Ugao-Miraballes,94.7
2023,Hombre,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2021,Hombre,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2021,Hombre,,,Urduliz,%,Urduliz,100.0
2022,Hombre,,,Urduliz,%,Urduliz,95.5
2023,Hombre,,,Urduliz,%,Urduliz,100.0
2022,Hombre,,,Urduña/Orduña,%,Urduña/Orduña,89.5
2023,Hombre,,,Urduña/Orduña,%,Urduña/Orduña,100.0
2021,Hombre,,,Urduña/Orduña,%,Urduña/Orduña,100.0
2023,Hombre,,,Urkabustaiz,%,Urkabustaiz,100.0
2021,Hombre,,,Urkabustaiz,%,Urkabustaiz,100.0
2022,Hombre,,,Urkabustaiz,%,Urkabustaiz,100.0
2023,Hombre,,,Urnieta,%,Urnieta,100.0
2021,Hombre,,,Urnieta,%,Urnieta,100.0
2022,Hombre,,,Urnieta,%,Urnieta,95.8
2023,Hombre,,,Urretxu,%,Urretxu,100.0
2022,Hombre,,,Urretxu,%,Urretxu,100.0
2021,Hombre,,,Urretxu,%,Urretxu,100.0
2023,Hombre,,,Usurbil,%,Usurbil,100.0
2021,Hombre,,,Usurbil,%,Usurbil,100.0
2022,Hombre,,,Usurbil,%,Usurbil,100.0
2022,Hombre,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2023,Hombre,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2021,Hombre,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2021,Hombre,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,100.0
2023,Hombre,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,100.0
2022,Hombre,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,97.5
2021,Hombre,,,Villabona,%,Villabona,100.0
2022,Hombre,,,Villabona,%,Villabona,100.0
2023,Hombre,,,Villabona,%,Villabona,100.0
2022,Hombre,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,97.2
2021,Hombre,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.8
2023,Hombre,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2023,Hombre,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2021,Hombre,,,Zaldibar,%,Zaldibar,100.0
2022,Hombre,,,Zaldibar,%,Zaldibar,92.9
2023,Hombre,,,Zaldibar,%,Zaldibar,100.0
2023,Hombre,,,Zaldibia,%,Zaldibia,100.0
2021,Hombre,,,Zaldibia,%,Zaldibia,100.0
2022,Hombre,,,Zaldibia,%,Zaldibia,90.0
2022,Hombre,,,Zalduondo,%,Zalduondo,100.0
2022,Hombre,,,Zalla,%,Zalla,89.5
2021,Hombre,,,Zalla,%,Zalla,100.0
2023,Hombre,,,Zalla,%,Zalla,100.0
2021,Hombre,,,Zambrana,%,Zambrana,100.0
2022,Hombre,,,Zambrana,%,Zambrana,33.3
2022,Hombre,,,Zamudio,%,Zamudio,93.8
2023,Hombre,,,Zamudio,%,Zamudio,100.0
2021,Hombre,,,Zamudio,%,Zamudio,100.0
2021,Hombre,,,Zaratamo,%,Zaratamo,100.0
2023,Hombre,,,Zaratamo,%,Zaratamo,100.0
2022,Hombre,,,Zaratamo,%,Zaratamo,100.0
2022,Hombre,,,Zarautz,%,Zarautz,100.0
2023,Hombre,,,Zarautz,%,Zarautz,100.0
2021,Hombre,,,Zarautz,%,Zarautz,100.0
2023,Hombre,,,Zeanuri,%,Zeanuri,100.0
2022,Hombre,,,Zeanuri,%,Zeanuri,100.0
2021,Hombre,,,Zeanuri,%,Zeanuri,100.0
2022,Hombre,,,Zeberio,%,Zeberio,100.0
2023,Hombre,,,Zeberio,%,Zeberio,100.0
2021,Hombre,,,Zeberio,%,Zeberio,100.0
2023,Hombre,,,Zegama,%,Zegama,100.0
2022,Hombre,,,Zegama,%,Zegama,100.0
2021,Hombre,,,Zegama,%,Zegama,100.0
2023,Hombre,,,Zerain,%,Zerain,100.0
2022,Hombre,,,Zerain,%,Zerain,100.0
2023,Hombre,,,Zestoa,%,Zestoa,100.0
2022,Hombre,,,Zestoa,%,Zestoa,95.5
2021,Hombre,,,Zestoa,%,Zestoa,100.0
2022,Hombre,,,Zierbena,%,Zierbena,100.0
2021,Hombre,,,Zierbena,%,Zierbena,100.0
2023,Hombre,,,Zierbena,%,Zierbena,100.0
2021,Hombre,,,Zigoitia,%,Zigoitia,100.0
2023,Hombre,,,Zigoitia,%,Zigoitia,100.0
2022,Hombre,,,Zigoitia,%,Zigoitia,77.8
2021,Hombre,,,Ziortza-Bolibar,%,Ziortza-Bolibar,100.0
2023,Hombre,,,Ziortza-Bolibar,%,Ziortza-Bolibar,100.0
2021,Hombre,,,Zizurkil,%,Zizurkil,100.0
2022,Hombre,,,Zizurkil,%,Zizurkil,100.0
2023,Hombre,,,Zizurkil,%,Zizurkil,100.0
2022,Hombre,,,Zuia,%,Zuia,100.0
2023,Hombre,,,Zuia,%,Zuia,100.0
2021,Hombre,,,Zuia,%,Zuia,100.0
2023,Hombre,,,Zumaia,%,Zumaia,100.0
2021,Hombre,,,Zumaia,%,Zumaia,100.0
2022,Hombre,,,Zumaia,%,Zumaia,98.3
2022,Hombre,,,Zumarraga,%,Zumarraga,100.0
2021,Hombre,,,Zumarraga,%,Zumarraga,98.2
2023,Hombre,,,Zumarraga,%,Zumarraga,100.0
2022,Hombre,,Añana (comarca),,%,Añana (comarca),84.0
2023,Hombre,,Añana (comarca),,%,Añana (comarca),100.0
2021,Hombre,,Añana (comarca),,%,Añana (comarca),97.1
2022,Hombre,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,92.0
2021,Hombre,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,100.0
2023,Hombre,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,100.0
2021,Hombre,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,99.4
2022,Hombre,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,98.8
2023,Hombre,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,100.0
2023,Hombre,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,100.0
2021,Hombre,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,99.9
2022,Hombre,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,96.9
2021,Hombre,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,100.0
2023,Hombre,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,100.0
2022,Hombre,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,100.0
2022,Hombre,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,95.9
2021,Hombre,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,100.0
2023,Hombre,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,100.0
2022,Hombre,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,91.8
2021,Hombre,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,99.4
2023,Hombre,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,100.0
2021,Hombre,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,99.7
2023,Hombre,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,100.0
2022,Hombre,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,96.9
2022,Hombre,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,97.8
2023,Hombre,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,100.0
2021,Hombre,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,99.6
2023,Hombre,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,100.0
2021,Hombre,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,99.7
2022,Hombre,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,97.8
2023,Hombre,,Donostialdea,,%,Donostialdea,100.0
2022,Hombre,,Donostialdea,,%,Donostialdea,97.4
2021,Hombre,,Donostialdea,,%,Donostialdea,99.6
2023,Hombre,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,100.0
2022,Hombre,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,97.1
2021,Hombre,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,100.0
2022,Hombre,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,94.9
2021,Hombre,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,100.0
2023,Hombre,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,100.0
2021,Hombre,,Gernika-Bermeo,,%,Gernika-Bermeo,98.7
2022,Hombre,,Gernika-Bermeo,,%,Gernika-Bermeo,96.3
2023,Hombre,,Gernika-Bermeo,,%,Gernika-Bermeo,100.0
2021,Hombre,,Goierri,,%,Goierri,99.4
2022,Hombre,,Goierri,,%,Goierri,98.2
2023,Hombre,,Goierri,,%,Goierri,100.0
2021,Hombre,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2023,Hombre,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2022,Hombre,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,94.9
2023,Hombre,,Markina-Ondarroa,,%,Markina-Ondarroa,100.0
2021,Hombre,,Markina-Ondarroa,,%,Markina-Ondarroa,100.0
2022,Hombre,,Markina-Ondarroa,,%,Markina-Ondarroa,99.0
2022,Hombre,,Plentzia-Mungia,,%,Plentzia-Mungia,96.2
2023,Hombre,,Plentzia-Mungia,,%,Plentzia-Mungia,100.0
2021,Hombre,,Plentzia-Mungia,,%,Plentzia-Mungia,100.0
2023,Hombre,,Tolosaldea,,%,Tolosaldea,100.0
2022,Hombre,,Tolosaldea,,%,Tolosaldea,97.6
2021,Hombre,,Tolosaldea,,%,Tolosaldea,100.0
2022,Hombre,,Urola Kosta,,%,Urola Kosta,98.0
2023,Hombre,,Urola Kosta,,%,Urola Kosta,100.0
2021,Hombre,,Urola Kosta,,%,Urola Kosta,100.0
2021,Hombre,Araba/Álava,,,%,Araba/Álava,99.8
2022,Hombre,Araba/Álava,,,%,Araba/Álava,96.7
2023,Hombre,Araba/Álava,,,%,Araba/Álava,100.0
2021,Hombre,Bizkaia,,,%,Bizkaia,99.7
2022,Hombre,Bizkaia,,,%,Bizkaia,96.8
2023,Hombre,Bizkaia,,,%,Bizkaia,100.0
2022,Hombre,Gipuzkoa,,,%,Gipuzkoa,97.2
2023,Hombre,Gipuzkoa,,,%,Gipuzkoa,100.0
2021,Hombre,Gipuzkoa,,,%,Gipuzkoa,99.6
