Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2010,Proporción de viviendas con agua corriente,,,Azpeitia,Porcentaje,Azpeitia,100.0
2016,Proporción de viviendas con agua corriente,,,Azpeitia,Porcentaje,Azpeitia,100.0
2020,Proporción de viviendas con agua corriente,,,Azpeitia,Porcentaje,Azpeitia,100.0
2021,Proporción de viviendas con agua corriente,,,Azpeitia,Porcentaje,Azpeitia,100.0
2022,Proporción de viviendas con agua corriente,,,Azpeitia,Porcentaje,Azpeitia,100.0
2013,Proporción de viviendas con agua corriente,,,Azpeitia,Porcentaje,Azpeitia,100.0
2019,Proporción de viviendas con agua corriente,,,Azpeitia,Porcentaje,Azpeitia,100.0
2023,Proporción de viviendas con agua corriente,,,Azpeitia,Porcentaje,Azpeitia,100.0
2014,Proporción de viviendas con agua corriente,,,Azpeitia,Porcentaje,Azpeitia,100.0
2021,Proporción de viviendas con baño,,,Azpeitia,Porcentaje,Azpeitia,99.7
2015,Proporción de viviendas con baño,,,Bakio,Porcentaje,Bakio,99.7
2022,Proporción de viviendas con baño,,,Bakio,Porcentaje,Bakio,100.0
2014,Proporción de viviendas con baño,,,Bakio,Porcentaje,Bakio,99.7
2013,Proporción de viviendas con baño,,,Bakio,Porcentaje,Bakio,99.7
2018,Proporción de viviendas con agua corriente,,,Bakio,Porcentaje,Bakio,99.4
2019,Proporción de viviendas con agua corriente,,,Bakio,Porcentaje,Bakio,99.4
2010,Proporción de viviendas con agua corriente,,,Bakio,Porcentaje,Bakio,99.1
2013,Proporción de viviendas con agua corriente,,,Bakio,Porcentaje,Bakio,99.2
2016,Proporción de viviendas con baño,,,Bakio,Porcentaje,Bakio,99.7
2014,Proporción de viviendas con agua corriente,,,Bakio,Porcentaje,Bakio,99.3
2020,Proporción de viviendas con agua corriente,,,Bakio,Porcentaje,Bakio,99.3
2021,Proporción de viviendas con baño,,,Bakio,Porcentaje,Bakio,100.0
2016,Proporción de viviendas con agua corriente,,,Bakio,Porcentaje,Bakio,99.2
2023,Proporción de viviendas con baño,,,Bakio,Porcentaje,Bakio,100.0
2023,Proporción de viviendas con agua corriente,,,Bakio,Porcentaje,Bakio,99.2
2020,Proporción de viviendas con baño,,,Bakio,Porcentaje,Bakio,100.0
2018,Proporción de viviendas con baño,,,Bakio,Porcentaje,Bakio,99.6
2015,Proporción de viviendas con agua corriente,,,Bakio,Porcentaje,Bakio,99.3
2019,Proporción de viviendas con baño,,,Bakio,Porcentaje,Bakio,99.6
2021,Proporción de viviendas con agua corriente,,,Bakio,Porcentaje,Bakio,99.2
2010,Proporción de viviendas con baño,,,Bakio,Porcentaje,Bakio,99.5
2022,Proporción de viviendas con agua corriente,,,Bakio,Porcentaje,Bakio,99.2
2016,Proporción de viviendas con baño,,,Baliarrain,Porcentaje,Baliarrain,100.0
2023,Proporción de viviendas con baño,,,Baliarrain,Porcentaje,Baliarrain,100.0
2019,Proporción de viviendas con baño,,,Baliarrain,Porcentaje,Baliarrain,100.0
2021,Proporción de viviendas con agua corriente,,,Baliarrain,Porcentaje,Baliarrain,100.0
2013,Proporción de viviendas con agua corriente,,,Baliarrain,Porcentaje,Baliarrain,100.0
2010,Proporción de viviendas con agua corriente,,,Baliarrain,Porcentaje,Baliarrain,100.0
2019,Proporción de viviendas con agua corriente,,,Baliarrain,Porcentaje,Baliarrain,100.0
2023,Proporción de viviendas con agua corriente,,,Baliarrain,Porcentaje,Baliarrain,100.0
2014,Proporción de viviendas con agua corriente,,,Baliarrain,Porcentaje,Baliarrain,100.0
2018,Proporción de viviendas con agua corriente,,,Baliarrain,Porcentaje,Baliarrain,100.0
2015,Proporción de viviendas con agua corriente,,,Baliarrain,Porcentaje,Baliarrain,100.0
2020,Proporción de viviendas con baño,,,Baliarrain,Porcentaje,Baliarrain,100.0
2021,Proporción de viviendas con baño,,,Baliarrain,Porcentaje,Baliarrain,100.0
2013,Proporción de viviendas con baño,,,Baliarrain,Porcentaje,Baliarrain,100.0
2022,Proporción de viviendas con baño,,,Baliarrain,Porcentaje,Baliarrain,100.0
2016,Proporción de viviendas con agua corriente,,,Baliarrain,Porcentaje,Baliarrain,100.0
2015,Proporción de viviendas con baño,,,Baliarrain,Porcentaje,Baliarrain,100.0
2014,Proporción de viviendas con baño,,,Baliarrain,Porcentaje,Baliarrain,100.0
2020,Proporción de viviendas con agua corriente,,,Baliarrain,Porcentaje,Baliarrain,100.0
2010,Proporción de viviendas con baño,,,Baliarrain,Porcentaje,Baliarrain,100.0
2018,Proporción de viviendas con baño,,,Baliarrain,Porcentaje,Baliarrain,100.0
2022,Proporción de viviendas con agua corriente,,,Baliarrain,Porcentaje,Baliarrain,100.0
2010,Proporción de viviendas con baño,,,Balmaseda,Porcentaje,Balmaseda,98.8
2020,Proporción de viviendas con agua corriente,,,Balmaseda,Porcentaje,Balmaseda,99.9
2016,Proporción de viviendas con baño,,,Balmaseda,Porcentaje,Balmaseda,98.8
2023,Proporción de viviendas con agua corriente,,,Balmaseda,Porcentaje,Balmaseda,99.9
2010,Proporción de viviendas con agua corriente,,,Balmaseda,Porcentaje,Balmaseda,99.7
2019,Proporción de viviendas con agua corriente,,,Balmaseda,Porcentaje,Balmaseda,99.9
2021,Proporción de viviendas con baño,,,Balmaseda,Porcentaje,Balmaseda,99.9
2018,Proporción de viviendas con baño,,,Balmaseda,Porcentaje,Balmaseda,99.0
2013,Proporción de viviendas con baño,,,Balmaseda,Porcentaje,Balmaseda,98.9
2022,Proporción de viviendas con baño,,,Balmaseda,Porcentaje,Balmaseda,99.9
2020,Proporción de viviendas con baño,,,Balmaseda,Porcentaje,Balmaseda,99.9
2019,Proporción de viviendas con baño,,,Balmaseda,Porcentaje,Balmaseda,99.0
2018,Proporción de viviendas con agua corriente,,,Balmaseda,Porcentaje,Balmaseda,99.8
2015,Proporción de viviendas con agua corriente,,,Balmaseda,Porcentaje,Balmaseda,99.9
2014,Proporción de viviendas con baño,,,Balmaseda,Porcentaje,Balmaseda,99.0
2016,Proporción de viviendas con agua corriente,,,Balmaseda,Porcentaje,Balmaseda,99.9
2014,Proporción de viviendas con agua corriente,,,Balmaseda,Porcentaje,Balmaseda,99.9
2015,Proporción de viviendas con baño,,,Balmaseda,Porcentaje,Balmaseda,98.9
2013,Proporción de viviendas con agua corriente,,,Balmaseda,Porcentaje,Balmaseda,99.9
2021,Proporción de viviendas con agua corriente,,,Balmaseda,Porcentaje,Balmaseda,99.9
2023,Proporción de viviendas con baño,,,Balmaseda,Porcentaje,Balmaseda,99.9
2022,Proporción de viviendas con agua corriente,,,Balmaseda,Porcentaje,Balmaseda,99.9
2023,Proporción de viviendas con baño,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2013,Proporción de viviendas con agua corriente,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2022,Proporción de viviendas con agua corriente,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2021,Proporción de viviendas con baño,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2018,Proporción de viviendas con baño,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2023,Proporción de viviendas con agua corriente,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2018,Proporción de viviendas con agua corriente,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2016,Proporción de viviendas con baño,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2010,Proporción de viviendas con baño,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2013,Proporción de viviendas con baño,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2014,Proporción de viviendas con agua corriente,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2014,Proporción de viviendas con baño,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2016,Proporción de viviendas con agua corriente,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2022,Proporción de viviendas con baño,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2019,Proporción de viviendas con baño,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2015,Proporción de viviendas con agua corriente,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2019,Proporción de viviendas con agua corriente,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2020,Proporción de viviendas con agua corriente,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2021,Proporción de viviendas con agua corriente,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2010,Proporción de viviendas con agua corriente,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2015,Proporción de viviendas con baño,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2020,Proporción de viviendas con baño,,,Baños de Ebro/Mañueta,Porcentaje,Baños de Ebro/Mañueta,100.0
2022,Proporción de viviendas con baño,,,Barakaldo,Porcentaje,Barakaldo,100.0
2021,Proporción de viviendas con baño,,,Barakaldo,Porcentaje,Barakaldo,100.0
2020,Proporción de viviendas con baño,,,Barakaldo,Porcentaje,Barakaldo,100.0
2019,Proporción de viviendas con agua corriente,,,Barakaldo,Porcentaje,Barakaldo,100.0
2023,Proporción de viviendas con agua corriente,,,Barakaldo,Porcentaje,Barakaldo,100.0
2018,Proporción de viviendas con agua corriente,,,Barakaldo,Porcentaje,Barakaldo,100.0
2016,Proporción de viviendas con agua corriente,,,Barakaldo,Porcentaje,Barakaldo,100.0
2021,Proporción de viviendas con agua corriente,,,Barakaldo,Porcentaje,Barakaldo,100.0
2015,Proporción de viviendas con agua corriente,,,Barakaldo,Porcentaje,Barakaldo,100.0
2013,Proporción de viviendas con baño,,,Barakaldo,Porcentaje,Barakaldo,99.8
2010,Proporción de viviendas con agua corriente,,,Barakaldo,Porcentaje,Barakaldo,100.0
2023,Proporción de viviendas con baño,,,Barakaldo,Porcentaje,Barakaldo,100.0
2016,Proporción de viviendas con baño,,,Barakaldo,Porcentaje,Barakaldo,99.8
2010,Proporción de viviendas con baño,,,Barakaldo,Porcentaje,Barakaldo,99.7
2014,Proporción de viviendas con agua corriente,,,Barakaldo,Porcentaje,Barakaldo,100.0
2018,Proporción de viviendas con baño,,,Barakaldo,Porcentaje,Barakaldo,99.9
2014,Proporción de viviendas con baño,,,Barakaldo,Porcentaje,Barakaldo,99.8
2022,Proporción de viviendas con agua corriente,,,Barakaldo,Porcentaje,Barakaldo,100.0
2020,Proporción de viviendas con agua corriente,,,Barakaldo,Porcentaje,Barakaldo,100.0
2015,Proporción de viviendas con baño,,,Barakaldo,Porcentaje,Barakaldo,99.8
2013,Proporción de viviendas con agua corriente,,,Barakaldo,Porcentaje,Barakaldo,100.0
2019,Proporción de viviendas con baño,,,Barakaldo,Porcentaje,Barakaldo,99.9
2018,Proporción de viviendas con baño,,,Barrika,Porcentaje,Barrika,98.3
2020,Proporción de viviendas con baño,,,Barrika,Porcentaje,Barrika,100.0
2022,Proporción de viviendas con baño,,,Barrika,Porcentaje,Barrika,99.8
2016,Proporción de viviendas con agua corriente,,,Barrika,Porcentaje,Barrika,99.6
2013,Proporción de viviendas con agua corriente,,,Barrika,Porcentaje,Barrika,99.6
2020,Proporción de viviendas con agua corriente,,,Barrika,Porcentaje,Barrika,99.6
2019,Proporción de viviendas con agua corriente,,,Barrika,Porcentaje,Barrika,99.6
2018,Proporción de viviendas con agua corriente,,,Barrika,Porcentaje,Barrika,99.6
2014,Proporción de viviendas con agua corriente,,,Barrika,Porcentaje,Barrika,99.6
2010,Proporción de viviendas con baño,,,Barrika,Porcentaje,Barrika,98.6
2022,Proporción de viviendas con agua corriente,,,Barrika,Porcentaje,Barrika,99.6
2013,Proporción de viviendas con baño,,,Barrika,Porcentaje,Barrika,98.0
2016,Proporción de viviendas con baño,,,Barrika,Porcentaje,Barrika,98.0
2010,Proporción de viviendas con agua corriente,,,Barrika,Porcentaje,Barrika,99.6
2023,Proporción de viviendas con baño,,,Barrika,Porcentaje,Barrika,99.8
2021,Proporción de viviendas con baño,,,Barrika,Porcentaje,Barrika,100.0
2014,Proporción de viviendas con baño,,,Barrika,Porcentaje,Barrika,98.2
2023,Proporción de viviendas con agua corriente,,,Barrika,Porcentaje,Barrika,99.6
2015,Proporción de viviendas con baño,,,Barrika,Porcentaje,Barrika,98.2
2015,Proporción de viviendas con agua corriente,,,Barrika,Porcentaje,Barrika,99.6
2021,Proporción de viviendas con agua corriente,,,Barrika,Porcentaje,Barrika,99.6
2019,Proporción de viviendas con baño,,,Barrika,Porcentaje,Barrika,97.8
2015,Proporción de viviendas con baño,,,Barrundia,Porcentaje,Barrundia,97.5
2019,Proporción de viviendas con baño,,,Barrundia,Porcentaje,Barrundia,98.0
2016,Proporción de viviendas con baño,,,Barrundia,Porcentaje,Barrundia,97.5
2018,Proporción de viviendas con agua corriente,,,Barrundia,Porcentaje,Barrundia,100.0
2022,Proporción de viviendas con agua corriente,,,Barrundia,Porcentaje,Barrundia,100.0
2010,Proporción de viviendas con baño,,,Barrundia,Porcentaje,Barrundia,97.2
2020,Proporción de viviendas con baño,,,Barrundia,Porcentaje,Barrundia,97.7
2023,Proporción de viviendas con baño,,,Barrundia,Porcentaje,Barrundia,97.8
2020,Proporción de viviendas con agua corriente,,,Barrundia,Porcentaje,Barrundia,100.0
2023,Proporción de viviendas con agua corriente,,,Barrundia,Porcentaje,Barrundia,100.0
2021,Proporción de viviendas con baño,,,Barrundia,Porcentaje,Barrundia,97.8
2015,Proporción de viviendas con agua corriente,,,Barrundia,Porcentaje,Barrundia,100.0
2021,Proporción de viviendas con agua corriente,,,Barrundia,Porcentaje,Barrundia,100.0
2014,Proporción de viviendas con agua corriente,,,Barrundia,Porcentaje,Barrundia,100.0
2013,Proporción de viviendas con baño,,,Barrundia,Porcentaje,Barrundia,97.5
2022,Proporción de viviendas con baño,,,Barrundia,Porcentaje,Barrundia,97.8
2010,Proporción de viviendas con agua corriente,,,Barrundia,Porcentaje,Barrundia,100.0
2016,Proporción de viviendas con agua corriente,,,Barrundia,Porcentaje,Barrundia,100.0
2019,Proporción de viviendas con agua corriente,,,Barrundia,Porcentaje,Barrundia,100.0
2018,Proporción de viviendas con baño,,,Barrundia,Porcentaje,Barrundia,98.0
2014,Proporción de viviendas con baño,,,Barrundia,Porcentaje,Barrundia,97.5
2013,Proporción de viviendas con agua corriente,,,Barrundia,Porcentaje,Barrundia,100.0
2019,Proporción de viviendas con baño,,,Basauri,Porcentaje,Basauri,99.8
2016,Proporción de viviendas con baño,,,Basauri,Porcentaje,Basauri,99.8
2019,Proporción de viviendas con agua corriente,,,Basauri,Porcentaje,Basauri,99.6
2016,Proporción de viviendas con agua corriente,,,Basauri,Porcentaje,Basauri,99.6
2018,Proporción de viviendas con agua corriente,,,Basauri,Porcentaje,Basauri,99.6
2020,Proporción de viviendas con agua corriente,,,Basauri,Porcentaje,Basauri,99.6
2023,Proporción de viviendas con agua corriente,,,Basauri,Porcentaje,Basauri,99.6
2015,Proporción de viviendas con agua corriente,,,Basauri,Porcentaje,Basauri,99.6
2010,Proporción de viviendas con agua corriente,,,Basauri,Porcentaje,Basauri,99.6
2021,Proporción de viviendas con agua corriente,,,Basauri,Porcentaje,Basauri,99.6
2022,Proporción de viviendas con baño,,,Basauri,Porcentaje,Basauri,100.0
2020,Proporción de viviendas con baño,,,Basauri,Porcentaje,Basauri,100.0
2014,Proporción de viviendas con baño,,,Basauri,Porcentaje,Basauri,99.8
2014,Proporción de viviendas con agua corriente,,,Basauri,Porcentaje,Basauri,99.6
2013,Proporción de viviendas con agua corriente,,,Basauri,Porcentaje,Basauri,99.7
2022,Proporción de viviendas con agua corriente,,,Basauri,Porcentaje,Basauri,99.6
2021,Proporción de viviendas con baño,,,Basauri,Porcentaje,Basauri,100.0
2015,Proporción de viviendas con baño,,,Basauri,Porcentaje,Basauri,99.8
2010,Proporción de viviendas con baño,,,Basauri,Porcentaje,Basauri,99.8
2018,Proporción de viviendas con baño,,,Basauri,Porcentaje,Basauri,99.8
2023,Proporción de viviendas con baño,,,Basauri,Porcentaje,Basauri,100.0
2013,Proporción de viviendas con baño,,,Basauri,Porcentaje,Basauri,99.8
2015,Proporción de viviendas con baño,,,Beasain,Porcentaje,Beasain,99.2
2018,Proporción de viviendas con baño,,,Beasain,Porcentaje,Beasain,99.4
2016,Proporción de viviendas con baño,,,Beasain,Porcentaje,Beasain,99.3
2020,Proporción de viviendas con baño,,,Beasain,Porcentaje,Beasain,99.4
2013,Proporción de viviendas con baño,,,Beasain,Porcentaje,Beasain,99.2
2023,Proporción de viviendas con baño,,,Beasain,Porcentaje,Beasain,99.3
2021,Proporción de viviendas con baño,,,Beasain,Porcentaje,Beasain,99.4
2013,Proporción de viviendas con agua corriente,,,Beasain,Porcentaje,Beasain,100.0
2016,Proporción de viviendas con agua corriente,,,Beasain,Porcentaje,Beasain,100.0
2020,Proporción de viviendas con agua corriente,,,Beasain,Porcentaje,Beasain,100.0
2015,Proporción de viviendas con agua corriente,,,Beasain,Porcentaje,Beasain,100.0
2023,Proporción de viviendas con agua corriente,,,Beasain,Porcentaje,Beasain,100.0
2022,Proporción de viviendas con agua corriente,,,Beasain,Porcentaje,Beasain,100.0
2010,Proporción de viviendas con baño,,,Beasain,Porcentaje,Beasain,99.2
2022,Proporción de viviendas con baño,,,Beasain,Porcentaje,Beasain,99.5
2010,Proporción de viviendas con agua corriente,,,Beasain,Porcentaje,Beasain,100.0
2019,Proporción de viviendas con baño,,,Beasain,Porcentaje,Beasain,99.3
2019,Proporción de viviendas con agua corriente,,,Beasain,Porcentaje,Beasain,100.0
2014,Proporción de viviendas con baño,,,Beasain,Porcentaje,Beasain,99.3
2021,Proporción de viviendas con agua corriente,,,Beasain,Porcentaje,Beasain,100.0
2018,Proporción de viviendas con agua corriente,,,Beasain,Porcentaje,Beasain,100.0
2014,Proporción de viviendas con agua corriente,,,Beasain,Porcentaje,Beasain,100.0
2015,Proporción de viviendas con agua corriente,,,Bedia,Porcentaje,Bedia,99.5
2023,Proporción de viviendas con baño,,,Bedia,Porcentaje,Bedia,99.8
2019,Proporción de viviendas con agua corriente,,,Bedia,Porcentaje,Bedia,99.8
2016,Proporción de viviendas con agua corriente,,,Bedia,Porcentaje,Bedia,99.8
2022,Proporción de viviendas con agua corriente,,,Bedia,Porcentaje,Bedia,99.8
2014,Proporción de viviendas con baño,,,Bedia,Porcentaje,Bedia,96.6
2013,Proporción de viviendas con agua corriente,,,Bedia,Porcentaje,Bedia,99.5
2018,Proporción de viviendas con agua corriente,,,Bedia,Porcentaje,Bedia,99.8
2013,Proporción de viviendas con baño,,,Bedia,Porcentaje,Bedia,96.5
2019,Proporción de viviendas con baño,,,Bedia,Porcentaje,Bedia,96.2
2014,Proporción de viviendas con agua corriente,,,Bedia,Porcentaje,Bedia,99.5
2020,Proporción de viviendas con baño,,,Bedia,Porcentaje,Bedia,99.8
2021,Proporción de viviendas con baño,,,Bedia,Porcentaje,Bedia,99.8
2015,Proporción de viviendas con baño,,,Bedia,Porcentaje,Bedia,96.6
2020,Proporción de viviendas con agua corriente,,,Bedia,Porcentaje,Bedia,99.8
2016,Proporción de viviendas con baño,,,Bedia,Porcentaje,Bedia,96.3
2010,Proporción de viviendas con agua corriente,,,Bedia,Porcentaje,Bedia,99.2
2023,Proporción de viviendas con agua corriente,,,Bedia,Porcentaje,Bedia,100.0
2018,Proporción de viviendas con baño,,,Bedia,Porcentaje,Bedia,96.1
2022,Proporción de viviendas con baño,,,Bedia,Porcentaje,Bedia,99.8
