Year,Tipo de tecnología renovable,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2015,Eólica,,Debabarrena / Bajo Deba,,Watts per cápita,Debabarrena / Bajo Deba,0.1
2013,Eólica,,Debabarrena / Bajo Deba,,Watts per cápita,Debabarrena / Bajo Deba,0.1
2011,Eólica,,Debabarrena / Bajo Deba,,Watts per cápita,Debabarrena / Bajo Deba,0.1
2019,Eólica,,Debabarrena / Bajo Deba,,Watts per cápita,Debabarrena / Bajo Deba,0.2
2018,Eólica,,Debabarrena / Bajo Deba,,Watts per cápita,Debabarrena / Bajo Deba,0.2
2013,Eólica,,Debagoiena / Alto Deba,,Watts per cápita,Debagoiena / Alto Deba,420.9
2017,Eólica,,Debagoiena / Alto Deba,,Watts per cápita,Debagoiena / Alto Deba,390.7
2016,Eólica,,Debagoiena / Alto Deba,,Watts per cápita,Debagoiena / Alto Deba,390.7
2010,Eólica,,Debagoiena / Alto Deba,,Watts per cápita,Debagoiena / Alto Deba,428.9
2014,Eólica,,Debagoiena / Alto Deba,,Watts per cápita,Debagoiena / Alto Deba,421.4
2023,Eólica,,Debagoiena / Alto Deba,,Watts per cápita,Debagoiena / Alto Deba,390.6
2015,Eólica,,Debagoiena / Alto Deba,,Watts per cápita,Debagoiena / Alto Deba,421.6
2011,Eólica,,Debagoiena / Alto Deba,,Watts per cápita,Debagoiena / Alto Deba,425.4
2022,Eólica,,Debagoiena / Alto Deba,,Watts per cápita,Debagoiena / Alto Deba,392.8
2012,Eólica,,Debagoiena / Alto Deba,,Watts per cápita,Debagoiena / Alto Deba,422.4
2019,Eólica,,Debagoiena / Alto Deba,,Watts per cápita,Debagoiena / Alto Deba,389.2
2021,Eólica,,Debagoiena / Alto Deba,,Watts per cápita,Debagoiena / Alto Deba,394.3
2018,Eólica,,Debagoiena / Alto Deba,,Watts per cápita,Debagoiena / Alto Deba,390.1
2020,Eólica,,Debagoiena / Alto Deba,,Watts per cápita,Debagoiena / Alto Deba,393.4
2020,Eólica,,Donostialdea,,Watts per cápita,Donostialdea,0.1
2013,Eólica,,Donostialdea,,Watts per cápita,Donostialdea,0.1
2017,Eólica,,Donostialdea,,Watts per cápita,Donostialdea,0.1
2010,Eólica,,Donostialdea,,Watts per cápita,Donostialdea,0.1
2015,Eólica,,Donostialdea,,Watts per cápita,Donostialdea,0.1
2019,Eólica,,Donostialdea,,Watts per cápita,Donostialdea,0.1
2021,Eólica,,Donostialdea,,Watts per cápita,Donostialdea,0.1
2011,Eólica,,Donostialdea,,Watts per cápita,Donostialdea,0.1
2018,Eólica,,Donostialdea,,Watts per cápita,Donostialdea,0.1
2016,Eólica,,Donostialdea,,Watts per cápita,Donostialdea,0.1
2012,Eólica,,Donostialdea,,Watts per cápita,Donostialdea,0.1
2023,Eólica,,Donostialdea,,Watts per cápita,Donostialdea,0.1
2022,Eólica,,Donostialdea,,Watts per cápita,Donostialdea,0.1
2014,Eólica,,Donostialdea,,Watts per cápita,Donostialdea,0.1
2019,Eólica,,Durangaldea / Duranguesado,,Watts per cápita,Durangaldea / Duranguesado,272.5
2015,Eólica,,Durangaldea / Duranguesado,,Watts per cápita,Durangaldea / Duranguesado,277.1
2012,Eólica,,Durangaldea / Duranguesado,,Watts per cápita,Durangaldea / Duranguesado,276.8
2022,Eólica,,Durangaldea / Duranguesado,,Watts per cápita,Durangaldea / Duranguesado,274.6
2013,Eólica,,Durangaldea / Duranguesado,,Watts per cápita,Durangaldea / Duranguesado,277.7
2018,Eólica,,Durangaldea / Duranguesado,,Watts per cápita,Durangaldea / Duranguesado,273.8
2016,Eólica,,Durangaldea / Duranguesado,,Watts per cápita,Durangaldea / Duranguesado,275.8
2017,Eólica,,Durangaldea / Duranguesado,,Watts per cápita,Durangaldea / Duranguesado,274.7
2021,Eólica,,Durangaldea / Duranguesado,,Watts per cápita,Durangaldea / Duranguesado,275.1
2023,Eólica,,Durangaldea / Duranguesado,,Watts per cápita,Durangaldea / Duranguesado,273.2
2010,Eólica,,Durangaldea / Duranguesado,,Watts per cápita,Durangaldea / Duranguesado,280.1
2020,Eólica,,Durangaldea / Duranguesado,,Watts per cápita,Durangaldea / Duranguesado,273.8
2011,Eólica,,Durangaldea / Duranguesado,,Watts per cápita,Durangaldea / Duranguesado,277.3
2014,Eólica,,Durangaldea / Duranguesado,,Watts per cápita,Durangaldea / Duranguesado,277.4
2013,Eólica,,Enkartazioak / Encartaciones,,Watts per cápita,Enkartazioak / Encartaciones,0.0
2016,Eólica,,Enkartazioak / Encartaciones,,Watts per cápita,Enkartazioak / Encartaciones,0.1
2010,Eólica,,Enkartazioak / Encartaciones,,Watts per cápita,Enkartazioak / Encartaciones,0.0
2017,Eólica,,Enkartazioak / Encartaciones,,Watts per cápita,Enkartazioak / Encartaciones,0.1
2012,Eólica,,Enkartazioak / Encartaciones,,Watts per cápita,Enkartazioak / Encartaciones,0.0
2019,Eólica,,Enkartazioak / Encartaciones,,Watts per cápita,Enkartazioak / Encartaciones,0.1
2020,Eólica,,Enkartazioak / Encartaciones,,Watts per cápita,Enkartazioak / Encartaciones,0.1
2023,Eólica,,Enkartazioak / Encartaciones,,Watts per cápita,Enkartazioak / Encartaciones,0.1
2011,Eólica,,Enkartazioak / Encartaciones,,Watts per cápita,Enkartazioak / Encartaciones,0.0
2014,Eólica,,Enkartazioak / Encartaciones,,Watts per cápita,Enkartazioak / Encartaciones,0.0
2018,Eólica,,Enkartazioak / Encartaciones,,Watts per cápita,Enkartazioak / Encartaciones,0.1
2015,Eólica,,Enkartazioak / Encartaciones,,Watts per cápita,Enkartazioak / Encartaciones,0.0
2021,Eólica,,Enkartazioak / Encartaciones,,Watts per cápita,Enkartazioak / Encartaciones,0.1
2022,Eólica,,Enkartazioak / Encartaciones,,Watts per cápita,Enkartazioak / Encartaciones,0.1
2023,Eólica,,Gernika-Bermeo,,Watts per cápita,Gernika-Bermeo,0.4
2015,Eólica,,Gernika-Bermeo,,Watts per cápita,Gernika-Bermeo,0.2
2010,Eólica,,Gernika-Bermeo,,Watts per cápita,Gernika-Bermeo,0.1
2017,Eólica,,Gernika-Bermeo,,Watts per cápita,Gernika-Bermeo,0.4
2014,Eólica,,Gernika-Bermeo,,Watts per cápita,Gernika-Bermeo,0.2
2018,Eólica,,Gernika-Bermeo,,Watts per cápita,Gernika-Bermeo,0.4
2019,Eólica,,Gernika-Bermeo,,Watts per cápita,Gernika-Bermeo,0.4
2011,Eólica,,Gernika-Bermeo,,Watts per cápita,Gernika-Bermeo,0.1
2016,Eólica,,Gernika-Bermeo,,Watts per cápita,Gernika-Bermeo,0.3
2012,Eólica,,Gernika-Bermeo,,Watts per cápita,Gernika-Bermeo,0.1
2020,Eólica,,Gernika-Bermeo,,Watts per cápita,Gernika-Bermeo,0.4
2022,Eólica,,Gernika-Bermeo,,Watts per cápita,Gernika-Bermeo,0.4
2021,Eólica,,Gernika-Bermeo,,Watts per cápita,Gernika-Bermeo,0.4
2013,Eólica,,Gernika-Bermeo,,Watts per cápita,Gernika-Bermeo,0.1
2013,Eólica,,Goierri,,Watts per cápita,Goierri,0.1
2023,Eólica,,Goierri,,Watts per cápita,Goierri,0.2
2010,Eólica,,Goierri,,Watts per cápita,Goierri,0.1
2012,Eólica,,Goierri,,Watts per cápita,Goierri,0.1
2018,Eólica,,Goierri,,Watts per cápita,Goierri,0.2
2021,Eólica,,Goierri,,Watts per cápita,Goierri,0.2
2016,Eólica,,Goierri,,Watts per cápita,Goierri,0.2
2011,Eólica,,Goierri,,Watts per cápita,Goierri,0.1
2017,Eólica,,Goierri,,Watts per cápita,Goierri,0.2
2015,Eólica,,Goierri,,Watts per cápita,Goierri,0.2
2020,Eólica,,Goierri,,Watts per cápita,Goierri,0.2
2019,Eólica,,Goierri,,Watts per cápita,Goierri,0.2
2014,Eólica,,Goierri,,Watts per cápita,Goierri,0.2
2022,Eólica,,Goierri,,Watts per cápita,Goierri,0.2
2012,Eólica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,0.1
2016,Eólica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,0.2
2021,Eólica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,0.6
2020,Eólica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,0.6
2010,Eólica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,0.1
2015,Eólica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,0.1
2023,Eólica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,0.6
2013,Eólica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,0.1
2019,Eólica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,0.6
2014,Eólica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,0.1
2022,Eólica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,0.6
2018,Eólica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,0.6
2011,Eólica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,0.1
2017,Eólica,,Gorbeialdea / Estribaciones del Gorbea,,Watts per cápita,Gorbeialdea / Estribaciones del Gorbea,0.6
2019,Eólica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,259.5
2015,Eólica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,261.4
2023,Eólica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,265.6
2020,Eólica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,261.2
2013,Eólica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,258.8
2011,Eólica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,257.2
2021,Eólica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,264.0
2010,Eólica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,257.8
2018,Eólica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,259.5
2017,Eólica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,260.5
2022,Eólica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,265.5
2016,Eólica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,260.0
2014,Eólica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,260.6
2012,Eólica,,Markina-Ondarroa,,Watts per cápita,Markina-Ondarroa,257.9
2012,Eólica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,0.2
2021,Eólica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,0.3
2011,Eólica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,0.2
2013,Eólica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,0.2
2010,Eólica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,0.2
2020,Eólica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,0.3
2022,Eólica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,0.3
2019,Eólica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,0.3
2023,Eólica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,0.3
2015,Eólica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,0.2
2016,Eólica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,0.3
2018,Eólica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,0.3
2017,Eólica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,0.3
2014,Eólica,,Plentzia-Mungia,,Watts per cápita,Plentzia-Mungia,0.2
2018,Eólica,,Tolosaldea,,Watts per cápita,Tolosaldea,0.2
2011,Eólica,,Tolosaldea,,Watts per cápita,Tolosaldea,0.0
2015,Eólica,,Tolosaldea,,Watts per cápita,Tolosaldea,0.2
2021,Eólica,,Tolosaldea,,Watts per cápita,Tolosaldea,0.2
2016,Eólica,,Tolosaldea,,Watts per cápita,Tolosaldea,0.2
2010,Eólica,,Tolosaldea,,Watts per cápita,Tolosaldea,0.0
2017,Eólica,,Tolosaldea,,Watts per cápita,Tolosaldea,0.2
2019,Eólica,,Tolosaldea,,Watts per cápita,Tolosaldea,0.2
2020,Eólica,,Tolosaldea,,Watts per cápita,Tolosaldea,0.2
2014,Eólica,,Tolosaldea,,Watts per cápita,Tolosaldea,0.2
2022,Eólica,,Tolosaldea,,Watts per cápita,Tolosaldea,0.2
2013,Eólica,,Tolosaldea,,Watts per cápita,Tolosaldea,0.1
2023,Eólica,,Tolosaldea,,Watts per cápita,Tolosaldea,0.2
2012,Eólica,,Tolosaldea,,Watts per cápita,Tolosaldea,0.1
2018,Eólica,,Urola Kosta,,Watts per cápita,Urola Kosta,0.0
2015,Eólica,,Urola Kosta,,Watts per cápita,Urola Kosta,0.0
2022,Eólica,,Urola Kosta,,Watts per cápita,Urola Kosta,0.0
2016,Eólica,,Urola Kosta,,Watts per cápita,Urola Kosta,0.0
2021,Eólica,,Urola Kosta,,Watts per cápita,Urola Kosta,0.0
2013,Eólica,,Urola Kosta,,Watts per cápita,Urola Kosta,0.0
2010,Eólica,,Urola Kosta,,Watts per cápita,Urola Kosta,0.0
2011,Eólica,,Urola Kosta,,Watts per cápita,Urola Kosta,0.0
2017,Eólica,,Urola Kosta,,Watts per cápita,Urola Kosta,0.0
2020,Eólica,,Urola Kosta,,Watts per cápita,Urola Kosta,0.0
2012,Eólica,,Urola Kosta,,Watts per cápita,Urola Kosta,0.0
2023,Eólica,,Urola Kosta,,Watts per cápita,Urola Kosta,0.0
2019,Eólica,,Urola Kosta,,Watts per cápita,Urola Kosta,0.0
2014,Eólica,,Urola Kosta,,Watts per cápita,Urola Kosta,0.0
2016,Eólica,Araba/Álava,,,Watts per cápita,Araba/Álava,260.9
2018,Eólica,Araba/Álava,,,Watts per cápita,Araba/Álava,257.4
2020,Eólica,Araba/Álava,,,Watts per cápita,Araba/Álava,255.7
2013,Eólica,Araba/Álava,,,Watts per cápita,Araba/Álava,263.4
2012,Eólica,Araba/Álava,,,Watts per cápita,Araba/Álava,263.2
2017,Eólica,Araba/Álava,,,Watts per cápita,Araba/Álava,259.3
2021,Eólica,Araba/Álava,,,Watts per cápita,Araba/Álava,255.1
2023,Eólica,Araba/Álava,,,Watts per cápita,Araba/Álava,251.7
2011,Eólica,Araba/Álava,,,Watts per cápita,Araba/Álava,261.9
2014,Eólica,Araba/Álava,,,Watts per cápita,Araba/Álava,262.0
2015,Eólica,Araba/Álava,,,Watts per cápita,Araba/Álava,271.2
2010,Eólica,Araba/Álava,,,Watts per cápita,Araba/Álava,264.4
2022,Eólica,Araba/Álava,,,Watts per cápita,Araba/Álava,253.4
2019,Eólica,Araba/Álava,,,Watts per cápita,Araba/Álava,255.7
2019,Eólica,Bizkaia,,,Watts per cápita,Bizkaia,38.4
2013,Eólica,Bizkaia,,,Watts per cápita,Bizkaia,38.5
2021,Eólica,Bizkaia,,,Watts per cápita,Bizkaia,38.8
2016,Eólica,Bizkaia,,,Watts per cápita,Bizkaia,38.7
2020,Eólica,Bizkaia,,,Watts per cápita,Bizkaia,38.6
2012,Eólica,Bizkaia,,,Watts per cápita,Bizkaia,38.3
2014,Eólica,Bizkaia,,,Watts per cápita,Bizkaia,38.6
2022,Eólica,Bizkaia,,,Watts per cápita,Bizkaia,38.6
2023,Eólica,Bizkaia,,,Watts per cápita,Bizkaia,38.4
2010,Eólica,Bizkaia,,,Watts per cápita,Bizkaia,38.2
2011,Eólica,Bizkaia,,,Watts per cápita,Bizkaia,38.2
2015,Eólica,Bizkaia,,,Watts per cápita,Bizkaia,38.7
2018,Eólica,Bizkaia,,,Watts per cápita,Bizkaia,38.6
2017,Eólica,Bizkaia,,,Watts per cápita,Bizkaia,38.7
2020,Eólica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,34.4
2014,Eólica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,37.4
2012,Eólica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,37.4
2018,Eólica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,34.5
2013,Eólica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,37.4
2017,Eólica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,34.6
2021,Eólica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,34.5
2019,Eólica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,34.3
2023,Eólica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,34.2
2011,Eólica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,37.5
2016,Eólica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,34.7
2010,Eólica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,37.7
2022,Eólica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,34.3
2015,Eólica,Gipuzkoa,,,Watts per cápita,Gipuzkoa,37.3
2017,Solar térmica,,,,Watts per cápita,,8.7
2011,Solar térmica,,,,Watts per cápita,,5.2
2018,Solar térmica,,,,Watts per cápita,,10.6
2021,Solar térmica,,,,Watts per cápita,,12.1
2019,Solar térmica,,,,Watts per cápita,,11.3
2020,Solar térmica,,,,Watts per cápita,,11.9
2012,Solar térmica,,,,Watts per cápita,,5.4
2013,Solar térmica,,,,Watts per cápita,,5.6
2014,Solar térmica,,,,Watts per cápita,,5.9
2016,Solar térmica,,,,Watts per cápita,,8.2
2015,Solar térmica,,,,Watts per cápita,,6.0
2010,Solar térmica,,,,Watts per cápita,,5.0
2022,Solar térmica,,,,Watts per cápita,,12.2
2023,Solar térmica,,,,Watts per cápita,,12.1
2012,Solar térmica,,,Abadiño,Watts per cápita,Abadiño,12.2
2017,Solar térmica,,,Abadiño,Watts per cápita,Abadiño,12.9
2016,Solar térmica,,,Abadiño,Watts per cápita,Abadiño,12.9
2014,Solar térmica,,,Abadiño,Watts per cápita,Abadiño,13.0
2021,Solar térmica,,,Abadiño,Watts per cápita,Abadiño,16.5
2019,Solar térmica,,,Abadiño,Watts per cápita,Abadiño,16.4
2023,Solar térmica,,,Abadiño,Watts per cápita,Abadiño,16.4
2020,Solar térmica,,,Abadiño,Watts per cápita,Abadiño,16.7
2015,Solar térmica,,,Abadiño,Watts per cápita,Abadiño,13.0
2013,Solar térmica,,,Abadiño,Watts per cápita,Abadiño,12.1
2011,Solar térmica,,,Abadiño,Watts per cápita,Abadiño,12.3
2018,Solar térmica,,,Abadiño,Watts per cápita,Abadiño,14.8
2010,Solar térmica,,,Abadiño,Watts per cápita,Abadiño,12.0
2022,Solar térmica,,,Abadiño,Watts per cápita,Abadiño,16.4
2022,Solar térmica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,15.0
2014,Solar térmica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,14.1
2015,Solar térmica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,14.3
2021,Solar térmica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,15.8
2019,Solar térmica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,15.3
2016,Solar térmica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,15.0
2011,Solar térmica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,15.1
2013,Solar térmica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,15.0
2018,Solar térmica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,14.6
2020,Solar térmica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,15.6
2023,Solar térmica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,15.3
2017,Solar térmica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,15.3
2012,Solar térmica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,15.0
2010,Solar térmica,,,Abaltzisketa,Watts per cápita,Abaltzisketa,15.3
2017,Solar térmica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,1.9
2013,Solar térmica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,1.9
2010,Solar térmica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,1.8
2019,Solar térmica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,1.9
2015,Solar térmica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,1.9
2023,Solar térmica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,1.9
2018,Solar térmica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,1.9
2016,Solar térmica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,1.9
2014,Solar térmica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,1.9
2011,Solar térmica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,1.8
2012,Solar térmica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,1.8
2020,Solar térmica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,1.9
2021,Solar térmica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,1.9
2022,Solar térmica,,,Abanto y Ciérvana-Abanto Zierbena,Watts per cápita,Abanto y Ciérvana-Abanto Zierbena,1.9
2023,Solar térmica,,,Aduna,Watts per cápita,Aduna,7.3
2018,Solar térmica,,,Aduna,Watts per cápita,Aduna,7.5
2010,Solar térmica,,,Aduna,Watts per cápita,Aduna,8.1
2013,Solar térmica,,,Aduna,Watts per cápita,Aduna,7.7
2012,Solar térmica,,,Aduna,Watts per cápita,Aduna,7.9
2011,Solar térmica,,,Aduna,Watts per cápita,Aduna,8.1
2019,Solar térmica,,,Aduna,Watts per cápita,Aduna,7.5
2021,Solar térmica,,,Aduna,Watts per cápita,Aduna,7.5
2022,Solar térmica,,,Aduna,Watts per cápita,Aduna,7.2
2020,Solar térmica,,,Aduna,Watts per cápita,Aduna,7.5
2016,Solar térmica,,,Aduna,Watts per cápita,Aduna,7.5
2017,Solar térmica,,,Aduna,Watts per cápita,Aduna,7.5
2015,Solar térmica,,,Aduna,Watts per cápita,Aduna,7.4
2014,Solar térmica,,,Aduna,Watts per cápita,Aduna,7.4
2016,Solar térmica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,3.2
2013,Solar térmica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,3.3
2019,Solar térmica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,3.1
2021,Solar térmica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,3.2
2015,Solar térmica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,3.2
2011,Solar térmica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,0.8
2020,Solar térmica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,3.2
2018,Solar térmica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,3.2
2012,Solar térmica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,3.3
2017,Solar térmica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,3.2
2014,Solar térmica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,3.3
2010,Solar térmica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,0.9
2022,Solar térmica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,3.2
2023,Solar térmica,,,Agurain/Salvatierra,Watts per cápita,Agurain/Salvatierra,3.2
2022,Solar térmica,,,Aia,Watts per cápita,Aia,20.7
2011,Solar térmica,,,Aia,Watts per cápita,Aia,8.4
2019,Solar térmica,,,Aia,Watts per cápita,Aia,18.4
2023,Solar térmica,,,Aia,Watts per cápita,Aia,20.6
2014,Solar térmica,,,Aia,Watts per cápita,Aia,9.0
2017,Solar térmica,,,Aia,Watts per cápita,Aia,15.4
2020,Solar térmica,,,Aia,Watts per cápita,Aia,18.0
2012,Solar térmica,,,Aia,Watts per cápita,Aia,8.4
2015,Solar térmica,,,Aia,Watts per cápita,Aia,9.0
2021,Solar térmica,,,Aia,Watts per cápita,Aia,21.1
2018,Solar térmica,,,Aia,Watts per cápita,Aia,15.6
2016,Solar térmica,,,Aia,Watts per cápita,Aia,13.9
2013,Solar térmica,,,Aia,Watts per cápita,Aia,8.4
2010,Solar térmica,,,Aia,Watts per cápita,Aia,7.0
2017,Solar térmica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2021,Solar térmica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2020,Solar térmica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2015,Solar térmica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2016,Solar térmica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2012,Solar térmica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2014,Solar térmica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2022,Solar térmica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2011,Solar térmica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2023,Solar térmica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2019,Solar térmica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2018,Solar térmica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2013,Solar térmica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2010,Solar térmica,,,Aizarnazabal,Watts per cápita,Aizarnazabal,0.0
2020,Solar térmica,,,Ajangiz,Watts per cápita,Ajangiz,92.7
2016,Solar térmica,,,Ajangiz,Watts per cápita,Ajangiz,93.5
2018,Solar térmica,,,Ajangiz,Watts per cápita,Ajangiz,95.4
