Year,Sex,Province,County,Municipality,Units,GeoCode,Value
2012,Female,,,Olaberria,"Per 100,000 inhabitants",,0.0
2022,Female,,,Olaberria,"Per 100,000 inhabitants",,0.0
2017,Female,,,Olaberria,"Per 100,000 inhabitants",,0.0
2021,Female,,,Olaberria,"Per 100,000 inhabitants",,0.0
2013,Female,,,Olaberria,"Per 100,000 inhabitants",,0.0
2010,Female,,,Olaberria,"Per 100,000 inhabitants",,0.0
2016,Female,,,Olaberria,"Per 100,000 inhabitants",,0.0
2024,Female,,,Olaberria,"Per 100,000 inhabitants",,0.0
2015,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2012,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2016,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2020,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2011,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2019,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2017,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2023,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2021,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2024,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2010,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2013,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2014,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2018,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2022,Female,,,Ondarroa,"Per 100,000 inhabitants",,0.0
2014,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2023,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2010,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2022,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2021,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2011,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2018,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2020,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2016,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2015,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2024,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2019,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2013,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2012,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2017,Female,,,Oñati,"Per 100,000 inhabitants",,0.0
2015,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2013,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2018,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2023,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2014,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2019,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2020,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2010,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2022,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2012,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2017,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2021,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2011,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2024,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2016,Female,,,Ordizia,"Per 100,000 inhabitants",,0.0
2024,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2012,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2017,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2021,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2015,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2010,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2011,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2018,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2023,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2013,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2019,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2016,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2014,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2020,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2022,Female,,,Orendain,"Per 100,000 inhabitants",,0.0
2017,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2011,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2016,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2022,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2023,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2021,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2010,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2015,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2018,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2013,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2020,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2019,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2014,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2012,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2024,Female,,,Orexa,"Per 100,000 inhabitants",,0.0
2017,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2011,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2014,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2022,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2016,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2021,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2024,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2015,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2018,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2023,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2013,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2020,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2012,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2010,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2019,Female,,,Orio,"Per 100,000 inhabitants",,0.0
2014,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2017,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2013,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2019,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2020,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2016,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2012,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2018,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2021,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2015,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2011,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2022,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2023,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2010,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2024,Female,,,Ormaiztegi,"Per 100,000 inhabitants",,0.0
2016,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2019,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2018,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2010,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2020,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2013,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2012,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2015,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2021,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2011,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2023,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2022,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2017,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2014,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2024,Female,,,Orozko,"Per 100,000 inhabitants",,0.0
2017,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2013,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2023,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2022,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2020,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2018,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2016,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2019,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2021,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2011,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2015,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2010,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2012,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2024,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2014,Female,,,Ortuella,"Per 100,000 inhabitants",,0.0
2010,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2015,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2022,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2011,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2023,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2012,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2018,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2016,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2020,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2024,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2019,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2014,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2021,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2013,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2017,Female,,,Otxandio,"Per 100,000 inhabitants",,0.0
2017,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2016,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2012,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2013,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2022,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2024,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2011,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2010,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2020,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2021,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2014,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2018,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2015,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2019,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2023,Female,,,Oyón-Oion,"Per 100,000 inhabitants",,0.0
2023,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2010,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2011,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2020,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2019,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2015,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2022,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2014,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2017,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2013,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2024,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2012,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2016,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2021,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2018,Female,,,Pasaia,"Per 100,000 inhabitants",,0.0
2013,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2012,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2021,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2015,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2018,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2019,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2020,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2011,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2023,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2024,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2016,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2022,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2017,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2010,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2014,Female,,,Peñacerrada-Urizaharra,"Per 100,000 inhabitants",,0.0
2010,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2024,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2020,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2019,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2023,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2013,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2021,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2012,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2018,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2022,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2011,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2015,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2014,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2017,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2016,Female,,,Plentzia,"Per 100,000 inhabitants",,0.0
2010,Female,,,Portugalete,"Per 100,000 inhabitants",,0.0
2018,Female,,,Portugalete,"Per 100,000 inhabitants",,0.0
2020,Female,,,Portugalete,"Per 100,000 inhabitants",,0.0
2015,Female,,,Portugalete,"Per 100,000 inhabitants",,0.0
2024,Female,,,Portugalete,"Per 100,000 inhabitants",,0.0
2014,Female,,,Portugalete,"Per 100,000 inhabitants",,0.0
2017,Female,,,Portugalete,"Per 100,000 inhabitants",,0.0
2013,Female,,,Portugalete,"Per 100,000 inhabitants",,0.0
2016,Female,,,Portugalete,"Per 100,000 inhabitants",,0.0
2012,Female,,,Portugalete,"Per 100,000 inhabitants",,0.0
2011,Female,,,Portugalete,"Per 100,000 inhabitants",,4.04
2019,Female,,,Portugalete,"Per 100,000 inhabitants",,0.0
2022,Female,,,Portugalete,"Per 100,000 inhabitants",,0.0
2021,Female,,,Portugalete,"Per 100,000 inhabitants",,0.0
2023,Female,,,Portugalete,"Per 100,000 inhabitants",,0.0
2013,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2016,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2021,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2024,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2019,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2012,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2023,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2022,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2015,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2014,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2020,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2011,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2018,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2010,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2017,Female,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",,0.0
2015,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2011,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2018,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2023,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2017,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2014,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2020,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2010,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2012,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2021,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2013,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2016,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2022,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2019,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2024,Female,,,Samaniego,"Per 100,000 inhabitants",,0.0
2021,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2010,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2012,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2022,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2019,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2023,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2020,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2014,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2018,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2017,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2015,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2013,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2016,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2011,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2024,Female,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",,0.0
2021,Female,,,Santurtzi,"Per 100,000 inhabitants",,0.0
2018,Female,,,Santurtzi,"Per 100,000 inhabitants",,0.0
2020,Female,,,Santurtzi,"Per 100,000 inhabitants",,0.0
2019,Female,,,Santurtzi,"Per 100,000 inhabitants",,0.0
2024,Female,,,Santurtzi,"Per 100,000 inhabitants",,0.0
2014,Female,,,Santurtzi,"Per 100,000 inhabitants",,0.0
2022,Female,,,Santurtzi,"Per 100,000 inhabitants",,0.0
2013,Female,,,Santurtzi,"Per 100,000 inhabitants",,0.0
2017,Female,,,Santurtzi,"Per 100,000 inhabitants",,0.0
2012,Female,,,Santurtzi,"Per 100,000 inhabitants",,0.0
2016,Female,,,Santurtzi,"Per 100,000 inhabitants",,0.0
2010,Female,,,Santurtzi,"Per 100,000 inhabitants",,4.15
2011,Female,,,Santurtzi,"Per 100,000 inhabitants",,0.0
2015,Female,,,Santurtzi,"Per 100,000 inhabitants",,0.0
2023,Female,,,Santurtzi,"Per 100,000 inhabitants",,4.2
2017,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2021,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2022,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2020,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2024,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2010,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2019,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2012,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2014,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2013,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2015,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2018,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2011,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2023,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2016,Female,,,Segura,"Per 100,000 inhabitants",,0.0
2019,Female,,,Sestao,"Per 100,000 inhabitants",,0.0
2018,Female,,,Sestao,"Per 100,000 inhabitants",,0.0
2014,Female,,,Sestao,"Per 100,000 inhabitants",,0.0
2022,Female,,,Sestao,"Per 100,000 inhabitants",,0.0
2021,Female,,,Sestao,"Per 100,000 inhabitants",,0.0
2016,Female,,,Sestao,"Per 100,000 inhabitants",,0.0
2024,Female,,,Sestao,"Per 100,000 inhabitants",,6.89
2011,Female,,,Sestao,"Per 100,000 inhabitants",,0.0
2020,Female,,,Sestao,"Per 100,000 inhabitants",,0.0
2015,Female,,,Sestao,"Per 100,000 inhabitants",,0.0
2010,Female,,,Sestao,"Per 100,000 inhabitants",,0.0
2017,Female,,,Sestao,"Per 100,000 inhabitants",,0.0
2013,Female,,,Sestao,"Per 100,000 inhabitants",,0.0
2012,Female,,,Sestao,"Per 100,000 inhabitants",,0.0
2023,Female,,,Sestao,"Per 100,000 inhabitants",,0.0
2020,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2023,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2017,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2012,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2022,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2019,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2010,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2014,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2018,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2011,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2013,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2024,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2015,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2021,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2016,Female,,,Sondika,"Per 100,000 inhabitants",,0.0
2020,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2017,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2011,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2013,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2012,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2022,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2019,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2021,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2016,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2024,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2015,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2010,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2014,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2018,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2023,Female,,,Sopela,"Per 100,000 inhabitants",,0.0
2022,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2018,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2017,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2023,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2013,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2021,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2024,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2016,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2012,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2010,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2020,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2014,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2011,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2015,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2019,Female,,,Sopuerta,"Per 100,000 inhabitants",,0.0
2016,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2020,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2015,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2024,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2019,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2014,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2018,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2010,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2022,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2017,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2012,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2021,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2013,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2011,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2023,Female,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",,0.0
2023,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2022,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2010,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2020,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2011,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2019,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2015,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2024,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2014,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2018,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2013,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2016,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2012,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2017,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2021,Female,,,Sukarrieta,"Per 100,000 inhabitants",,0.0
2015,Female,,,Tolosa,"Per 100,000 inhabitants",,0.0
