Year,Series,Province,County,Municipality,Units,GeoCode,Value
2015,Proportion of municipalities covered by a territorial emergency plan,,,Lazkao,PT,Lazkao,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Lazkao,PT,Lazkao,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Lazkao,PT,Lazkao,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Lazkao,PT,Lazkao,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Lazkao,PT,Lazkao,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Lazkao,PT,Lazkao,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Lazkao,PT,Lazkao,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Leaburu,PT,Leaburu,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Legazpi,PT,Legazpi,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Legorreta,PT,Legorreta,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Legutio,PT,Legutio,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Leioa,PT,Leioa,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Lekeitio,PT,Lekeitio,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Lemoa,PT,Lemoa,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Lemoiz,PT,Lemoiz,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Leza,PT,Leza,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Lezama,PT,Lezama,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Lezo,PT,Lezo,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Lizartza,PT,Lizartza,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Loiu,PT,Loiu,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Mallabia,PT,Mallabia,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Mañaria,PT,Mañaria,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Markina-Xemein,PT,Markina-Xemein,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Maruri-Jatabe,PT,Maruri-Jatabe,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2013,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2021,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2019,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2018,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2022,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2017,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2011,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2015,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2023,Proportion of municipalities covered by a territorial emergency plan,,,Mendaro,PT,Mendaro,100.0
2020,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
2024,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
2010,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
2016,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
2012,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
2014,Proportion of municipalities covered by a territorial emergency plan,,,Mendata,PT,Mendata,100.0
