Year,Sexo,Territorio,Comarca,Municipio,Units,GeoCode,Value
2022,,,,ES48914,PER_100000_POP,ES48914,0.0
2020,,,,ES48914,PER_100000_POP,ES48914,0.0
2012,,,,ES48914,PER_100000_POP,ES48914,0.0
2014,,,,ES48914,PER_100000_POP,ES48914,0.0
2019,,,,ES48914,PER_100000_POP,ES48914,0.0
2011,,,,ES48914,PER_100000_POP,ES48914,0.0
2021,,,,ES48914,PER_100000_POP,ES48914,0.0
2010,,,,ES48914,PER_100000_POP,ES48914,0.0
2017,,,,ES48914,PER_100000_POP,ES48914,0.0
2015,,,,ES48914,PER_100000_POP,ES48914,0.0
2013,,,,ES48914,PER_100000_POP,ES48914,0.0
2016,,,,ES01008,PER_100000_POP,ES01008,0.0
2017,,,,ES01008,PER_100000_POP,ES01008,0.0
2012,,,,ES01008,PER_100000_POP,ES01008,0.0
2020,,,,ES01008,PER_100000_POP,ES01008,0.0
2022,,,,ES01008,PER_100000_POP,ES01008,0.0
2013,,,,ES01008,PER_100000_POP,ES01008,0.0
2011,,,,ES01008,PER_100000_POP,ES01008,0.0
2018,,,,ES01008,PER_100000_POP,ES01008,0.0
2021,,,,ES01008,PER_100000_POP,ES01008,0.0
2019,,,,ES01008,PER_100000_POP,ES01008,0.0
2015,,,,ES01008,PER_100000_POP,ES01008,0.0
2014,,,,ES01008,PER_100000_POP,ES01008,0.0
2010,,,,ES01008,PER_100000_POP,ES01008,0.0
2023,,,,ES01008,PER_100000_POP,ES01008,0.0
2010,,,,ES48010,PER_100000_POP,ES48010,0.0
2022,,,,ES48010,PER_100000_POP,ES48010,0.0
2020,,,,ES48010,PER_100000_POP,ES48010,0.0
2012,,,,ES48010,PER_100000_POP,ES48010,0.0
2018,,,,ES48010,PER_100000_POP,ES48010,0.0
2011,,,,ES48010,PER_100000_POP,ES48010,0.0
2021,,,,ES48010,PER_100000_POP,ES48010,0.0
2019,,,,ES48010,PER_100000_POP,ES48010,0.0
2015,,,,ES48010,PER_100000_POP,ES48010,0.0
2017,,,,ES48010,PER_100000_POP,ES48010,0.0
2016,,,,ES48010,PER_100000_POP,ES48010,0.0
2023,,,,ES48010,PER_100000_POP,ES48010,0.0
2014,,,,ES48010,PER_100000_POP,ES48010,0.0
2013,,,,ES48010,PER_100000_POP,ES48010,0.0
2022,,,,ES48011,PER_100000_POP,ES48011,0.0
2011,,,,ES48011,PER_100000_POP,ES48011,0.0
2012,,,,ES48011,PER_100000_POP,ES48011,0.0
2020,,,,ES48011,PER_100000_POP,ES48011,0.0
2010,,,,ES48011,PER_100000_POP,ES48011,0.0
2023,,,,ES48011,PER_100000_POP,ES48011,0.0
2018,,,,ES48011,PER_100000_POP,ES48011,0.0
2017,,,,ES48011,PER_100000_POP,ES48011,0.0
2013,,,,ES48011,PER_100000_POP,ES48011,0.0
2014,,,,ES48011,PER_100000_POP,ES48011,0.0
2016,,,,ES48011,PER_100000_POP,ES48011,0.0
2015,,,,ES48011,PER_100000_POP,ES48011,0.0
2021,,,,ES48011,PER_100000_POP,ES48011,0.0
2019,,,,ES48011,PER_100000_POP,ES48011,0.0
2020,,,,ES48023,PER_100000_POP,ES48023,0.0
2016,,,,ES48023,PER_100000_POP,ES48023,0.0
2019,,,,ES48023,PER_100000_POP,ES48023,0.0
2021,,,,ES48023,PER_100000_POP,ES48023,0.0
2017,,,,ES48023,PER_100000_POP,ES48023,0.0
2018,,,,ES48023,PER_100000_POP,ES48023,0.0
2013,,,,ES48023,PER_100000_POP,ES48023,0.0
2023,,,,ES48023,PER_100000_POP,ES48023,0.0
2010,,,,ES48023,PER_100000_POP,ES48023,0.0
2015,,,,ES48023,PER_100000_POP,ES48023,0.0
2011,,,,ES48023,PER_100000_POP,ES48023,0.0
2012,,,,ES48023,PER_100000_POP,ES48023,0.0
2022,,,,ES48023,PER_100000_POP,ES48023,0.0
2014,,,,ES48023,PER_100000_POP,ES48023,0.0
2012,,,,ES48008,PER_100000_POP,ES48008,0.0
2018,,,,ES48008,PER_100000_POP,ES48008,0.0
2021,,,,ES48008,PER_100000_POP,ES48008,0.0
2015,,,,ES48008,PER_100000_POP,ES48008,0.0
2020,,,,ES48008,PER_100000_POP,ES48008,0.0
2010,,,,ES48008,PER_100000_POP,ES48008,0.0
2016,,,,ES48008,PER_100000_POP,ES48008,0.0
2014,,,,ES48008,PER_100000_POP,ES48008,0.0
2017,,,,ES48008,PER_100000_POP,ES48008,0.0
2023,,,,ES48008,PER_100000_POP,ES48008,0.0
2011,,,,ES48008,PER_100000_POP,ES48008,0.0
2019,,,,ES48008,PER_100000_POP,ES48008,0.0
2013,,,,ES48008,PER_100000_POP,ES48008,0.0
2022,,,,ES48008,PER_100000_POP,ES48008,0.0
2020,,,,ES01004,PER_100000_POP,ES01004,0.0
2014,,,,ES01004,PER_100000_POP,ES01004,0.0
2012,,,,ES01004,PER_100000_POP,ES01004,0.0
2013,,,,ES01004,PER_100000_POP,ES01004,0.0
2023,,,,ES01004,PER_100000_POP,ES01004,0.0
2015,,,,ES01004,PER_100000_POP,ES01004,0.0
2019,,,,ES01004,PER_100000_POP,ES01004,0.0
2021,,,,ES01004,PER_100000_POP,ES01004,0.0
2016,,,,ES01004,PER_100000_POP,ES01004,0.0
2022,,,,ES01004,PER_100000_POP,ES01004,0.0
2018,,,,ES01004,PER_100000_POP,ES01004,0.0
2011,,,,ES01004,PER_100000_POP,ES01004,0.0
2017,,,,ES01004,PER_100000_POP,ES01004,0.0
2010,,,,ES01004,PER_100000_POP,ES01004,0.0
2021,,,,ES01009,PER_100000_POP,ES01009,0.0
2018,,,,ES01009,PER_100000_POP,ES01009,0.0
2012,,,,ES01009,PER_100000_POP,ES01009,0.0
2010,,,,ES01009,PER_100000_POP,ES01009,0.0
2011,,,,ES01009,PER_100000_POP,ES01009,0.0
2013,,,,ES01009,PER_100000_POP,ES01009,0.0
2016,,,,ES01009,PER_100000_POP,ES01009,0.0
2015,,,,ES01009,PER_100000_POP,ES01009,0.0
2019,,,,ES01009,PER_100000_POP,ES01009,0.0
2022,,,,ES01009,PER_100000_POP,ES01009,0.0
2017,,,,ES01009,PER_100000_POP,ES01009,0.0
2023,,,,ES01009,PER_100000_POP,ES01009,0.0
2014,,,,ES01009,PER_100000_POP,ES01009,0.0
2020,,,,ES01009,PER_100000_POP,ES01009,0.0
2020,,,,ES20014,PER_100000_POP,ES20014,0.0
2022,,,,ES20014,PER_100000_POP,ES20014,0.0
2012,,,,ES20014,PER_100000_POP,ES20014,0.0
2016,,,,ES20014,PER_100000_POP,ES20014,0.0
2014,,,,ES20014,PER_100000_POP,ES20014,0.0
2021,,,,ES20014,PER_100000_POP,ES20014,0.0
2013,,,,ES20014,PER_100000_POP,ES20014,0.0
2023,,,,ES20014,PER_100000_POP,ES20014,0.0
2011,,,,ES20014,PER_100000_POP,ES20014,0.0
2017,,,,ES20014,PER_100000_POP,ES20014,0.0
2015,,,,ES20014,PER_100000_POP,ES20014,0.0
2010,,,,ES20014,PER_100000_POP,ES20014,0.0
2019,,,,ES20014,PER_100000_POP,ES20014,0.0
2018,,,,ES20014,PER_100000_POP,ES20014,0.0
2020,,,,ES20903,PER_100000_POP,ES20903,0.0
2017,,,,ES20903,PER_100000_POP,ES20903,0.0
2012,,,,ES20903,PER_100000_POP,ES20903,0.0
2013,,,,ES20903,PER_100000_POP,ES20903,0.0
2023,,,,ES20903,PER_100000_POP,ES20903,0.0
2014,,,,ES20903,PER_100000_POP,ES20903,0.0
2010,,,,ES20903,PER_100000_POP,ES20903,0.0
2019,,,,ES20903,PER_100000_POP,ES20903,0.0
2018,,,,ES20903,PER_100000_POP,ES20903,0.0
2021,,,,ES20903,PER_100000_POP,ES20903,0.0
2015,,,,ES20903,PER_100000_POP,ES20903,0.0
2011,,,,ES20903,PER_100000_POP,ES20903,0.0
2016,,,,ES20903,PER_100000_POP,ES20903,0.0
2022,,,,ES20903,PER_100000_POP,ES20903,0.0
2011,,,,ES20015,PER_100000_POP,ES20015,0.0
2018,,,,ES20015,PER_100000_POP,ES20015,0.0
2016,,,,ES20015,PER_100000_POP,ES20015,0.0
2022,,,,ES20015,PER_100000_POP,ES20015,0.0
2020,,,,ES20015,PER_100000_POP,ES20015,0.0
2021,,,,ES20015,PER_100000_POP,ES20015,0.0
2012,,,,ES20015,PER_100000_POP,ES20015,0.0
2019,,,,ES20015,PER_100000_POP,ES20015,0.0
2013,,,,ES20015,PER_100000_POP,ES20015,0.0
2017,,,,ES20015,PER_100000_POP,ES20015,0.0
2015,,,,ES20015,PER_100000_POP,ES20015,0.0
2010,,,,ES20015,PER_100000_POP,ES20015,0.0
2023,,,,ES20015,PER_100000_POP,ES20015,0.0
2014,,,,ES20015,PER_100000_POP,ES20015,0.0
2011,,,,ES48091,PER_100000_POP,ES48091,0.0
2015,,,,ES48091,PER_100000_POP,ES48091,0.0
2013,,,,ES48091,PER_100000_POP,ES48091,0.0
2010,,,,ES48091,PER_100000_POP,ES48091,0.0
2017,,,,ES48091,PER_100000_POP,ES48091,0.0
2016,,,,ES48091,PER_100000_POP,ES48091,0.0
2018,,,,ES48091,PER_100000_POP,ES48091,0.0
2021,,,,ES48091,PER_100000_POP,ES48091,0.0
2012,,,,ES48091,PER_100000_POP,ES48091,0.0
2023,,,,ES48091,PER_100000_POP,ES48091,0.0
2020,,,,ES48091,PER_100000_POP,ES48091,0.0
2019,,,,ES48091,PER_100000_POP,ES48091,0.0
2022,,,,ES48091,PER_100000_POP,ES48091,0.0
2014,,,,ES48091,PER_100000_POP,ES48091,0.0
2017,,,,ES48070,PER_100000_POP,ES48070,0.0
2018,,,,ES48070,PER_100000_POP,ES48070,0.0
2012,,,,ES48070,PER_100000_POP,ES48070,0.0
2023,,,,ES48070,PER_100000_POP,ES48070,0.0
2021,,,,ES48070,PER_100000_POP,ES48070,0.0
2014,,,,ES48070,PER_100000_POP,ES48070,0.0
2015,,,,ES48070,PER_100000_POP,ES48070,0.0
2019,,,,ES48070,PER_100000_POP,ES48070,0.0
2013,,,,ES48070,PER_100000_POP,ES48070,0.0
2010,,,,ES48070,PER_100000_POP,ES48070,0.0
2016,,,,ES48070,PER_100000_POP,ES48070,0.0
2020,,,,ES48070,PER_100000_POP,ES48070,0.0
2011,,,,ES48070,PER_100000_POP,ES48070,0.0
2022,,,,ES48070,PER_100000_POP,ES48070,0.0
2010,,,,ES01010,PER_100000_POP,ES01010,0.0
2011,,,,ES01010,PER_100000_POP,ES01010,0.0
2013,,,,ES01010,PER_100000_POP,ES01010,0.0
2020,,,,ES01010,PER_100000_POP,ES01010,0.0
2018,,,,ES01010,PER_100000_POP,ES01010,0.0
2019,,,,ES01010,PER_100000_POP,ES01010,0.0
2015,,,,ES01010,PER_100000_POP,ES01010,0.0
2014,,,,ES01010,PER_100000_POP,ES01010,0.0
2012,,,,ES01010,PER_100000_POP,ES01010,0.0
2022,,,,ES01010,PER_100000_POP,ES01010,0.0
2017,,,,ES01010,PER_100000_POP,ES01010,0.0
2021,,,,ES01010,PER_100000_POP,ES01010,0.0
2016,,,,ES01010,PER_100000_POP,ES01010,0.0
2023,,,,ES01010,PER_100000_POP,ES01010,0.0
2015,,,,ES20017,PER_100000_POP,ES20017,0.0
2019,,,,ES20017,PER_100000_POP,ES20017,0.0
2014,,,,ES20017,PER_100000_POP,ES20017,0.0
2017,,,,ES20017,PER_100000_POP,ES20017,0.0
2010,,,,ES20017,PER_100000_POP,ES20017,0.0
2016,,,,ES20017,PER_100000_POP,ES20017,0.0
2020,,,,ES20017,PER_100000_POP,ES20017,0.0
2022,,,,ES20017,PER_100000_POP,ES20017,0.0
2013,,,,ES20017,PER_100000_POP,ES20017,0.0
2021,,,,ES20017,PER_100000_POP,ES20017,0.0
2018,,,,ES20017,PER_100000_POP,ES20017,0.0
2011,,,,ES20017,PER_100000_POP,ES20017,0.0
2012,,,,ES20017,PER_100000_POP,ES20017,0.0
2023,,,,ES20017,PER_100000_POP,ES20017,0.0
2011,,,,ES20018,PER_100000_POP,ES20018,0.0
2021,,,,ES20018,PER_100000_POP,ES20018,0.0
2018,,,,ES20018,PER_100000_POP,ES20018,0.0
2013,,,,ES20018,PER_100000_POP,ES20018,0.0
2023,,,,ES20018,PER_100000_POP,ES20018,0.0
2017,,,,ES20018,PER_100000_POP,ES20018,0.0
2020,,,,ES20018,PER_100000_POP,ES20018,0.0
2016,,,,ES20018,PER_100000_POP,ES20018,0.0
2014,,,,ES20018,PER_100000_POP,ES20018,0.0
2022,,,,ES20018,PER_100000_POP,ES20018,0.0
2010,,,,ES20018,PER_100000_POP,ES20018,0.0
2012,,,,ES20018,PER_100000_POP,ES20018,0.0
2019,,,,ES20018,PER_100000_POP,ES20018,0.0
2015,,,,ES20018,PER_100000_POP,ES20018,0.0
2010,,,,ES48012,PER_100000_POP,ES48012,0.0
2016,,,,ES48012,PER_100000_POP,ES48012,0.0
2017,,,,ES48012,PER_100000_POP,ES48012,0.0
2022,,,,ES48012,PER_100000_POP,ES48012,0.0
2013,,,,ES48012,PER_100000_POP,ES48012,0.0
2014,,,,ES48012,PER_100000_POP,ES48012,0.0
2021,,,,ES48012,PER_100000_POP,ES48012,0.0
2019,,,,ES48012,PER_100000_POP,ES48012,0.0
2020,,,,ES48012,PER_100000_POP,ES48012,0.0
2012,,,,ES48012,PER_100000_POP,ES48012,0.0
2018,,,,ES48012,PER_100000_POP,ES48012,0.0
2023,,,,ES48012,PER_100000_POP,ES48012,0.0
2011,,,,ES48012,PER_100000_POP,ES48012,0.0
2015,,,,ES48012,PER_100000_POP,ES48012,0.0
2017,,,,ES20904,PER_100000_POP,ES20904,0.0
2011,,,,ES20904,PER_100000_POP,ES20904,0.0
2018,,,,ES20904,PER_100000_POP,ES20904,0.0
2022,,,,ES20904,PER_100000_POP,ES20904,0.0
2015,,,,ES20904,PER_100000_POP,ES20904,0.0
2012,,,,ES20904,PER_100000_POP,ES20904,0.0
2016,,,,ES20904,PER_100000_POP,ES20904,0.0
2014,,,,ES20904,PER_100000_POP,ES20904,0.0
2021,,,,ES20904,PER_100000_POP,ES20904,0.0
2019,,,,ES20904,PER_100000_POP,ES20904,0.0
2010,,,,ES20904,PER_100000_POP,ES20904,0.0
2013,,,,ES20904,PER_100000_POP,ES20904,0.0
2020,,,,ES20904,PER_100000_POP,ES20904,0.0
2023,,,,ES20904,PER_100000_POP,ES20904,0.0
2023,,,,ES48090,PER_100000_POP,ES48090,0.0
2017,,,,ES48090,PER_100000_POP,ES48090,0.0
2020,,,,ES48090,PER_100000_POP,ES48090,0.0
2012,,,,ES48090,PER_100000_POP,ES48090,0.0
2019,,,,ES48090,PER_100000_POP,ES48090,0.0
2021,,,,ES48090,PER_100000_POP,ES48090,0.0
2018,,,,ES48090,PER_100000_POP,ES48090,0.0
2022,,,,ES48090,PER_100000_POP,ES48090,0.0
2010,,,,ES48090,PER_100000_POP,ES48090,0.0
2011,,,,ES48090,PER_100000_POP,ES48090,0.0
2013,,,,ES48090,PER_100000_POP,ES48090,0.0
2014,,,,ES48090,PER_100000_POP,ES48090,0.0
2016,,,,ES48090,PER_100000_POP,ES48090,0.0
2015,,,,ES48090,PER_100000_POP,ES48090,0.0
2021,,,,ES01011,PER_100000_POP,ES01011,0.0
2010,,,,ES01011,PER_100000_POP,ES01011,0.0
2017,,,,ES01011,PER_100000_POP,ES01011,0.0
2020,,,,ES01011,PER_100000_POP,ES01011,0.0
2023,,,,ES01011,PER_100000_POP,ES01011,0.0
2015,,,,ES01011,PER_100000_POP,ES01011,0.0
2012,,,,ES01011,PER_100000_POP,ES01011,0.0
2016,,,,ES01011,PER_100000_POP,ES01011,0.0
2022,,,,ES01011,PER_100000_POP,ES01011,0.0
2018,,,,ES01011,PER_100000_POP,ES01011,0.0
2011,,,,ES01011,PER_100000_POP,ES01011,0.0
2013,,,,ES01011,PER_100000_POP,ES01011,0.0
2019,,,,ES01011,PER_100000_POP,ES01011,0.0
2014,,,,ES01011,PER_100000_POP,ES01011,0.0
2012,,,,ES48013,PER_100000_POP,ES48013,0.0
2017,,,,ES48013,PER_100000_POP,ES48013,1.02
2014,,,,ES48013,PER_100000_POP,ES48013,0.0
2022,,,,ES48013,PER_100000_POP,ES48013,0.0
2015,,,,ES48013,PER_100000_POP,ES48013,0.0
2018,,,,ES48013,PER_100000_POP,ES48013,0.0
2011,,,,ES48013,PER_100000_POP,ES48013,0.0
2021,,,,ES48013,PER_100000_POP,ES48013,0.0
2010,,,,ES48013,PER_100000_POP,ES48013,0.0
2020,,,,ES48013,PER_100000_POP,ES48013,0.0
2016,,,,ES48013,PER_100000_POP,ES48013,0.0
2023,,,,ES48013,PER_100000_POP,ES48013,0.0
2019,,,,ES48013,PER_100000_POP,ES48013,0.0
2013,,,,ES48013,PER_100000_POP,ES48013,0.0
2020,,,,ES48014,PER_100000_POP,ES48014,0.0
2011,,,,ES48014,PER_100000_POP,ES48014,0.0
2022,,,,ES48014,PER_100000_POP,ES48014,0.0
2012,,,,ES48014,PER_100000_POP,ES48014,0.0
2023,,,,ES48014,PER_100000_POP,ES48014,0.0
2013,,,,ES48014,PER_100000_POP,ES48014,0.0
2014,,,,ES48014,PER_100000_POP,ES48014,0.0
2015,,,,ES48014,PER_100000_POP,ES48014,0.0
2010,,,,ES48014,PER_100000_POP,ES48014,0.0
2019,,,,ES48014,PER_100000_POP,ES48014,0.0
2018,,,,ES48014,PER_100000_POP,ES48014,0.0
2021,,,,ES48014,PER_100000_POP,ES48014,0.0
2017,,,,ES48014,PER_100000_POP,ES48014,0.0
2016,,,,ES48014,PER_100000_POP,ES48014,0.0
2023,,,,ES01013,PER_100000_POP,ES01013,0.0
2013,,,,ES01013,PER_100000_POP,ES01013,0.0
2011,,,,ES01013,PER_100000_POP,ES01013,0.0
2010,,,,ES01013,PER_100000_POP,ES01013,0.0
2022,,,,ES01013,PER_100000_POP,ES01013,0.0
2015,,,,ES01013,PER_100000_POP,ES01013,0.0
2014,,,,ES01013,PER_100000_POP,ES01013,0.0
2016,,,,ES01013,PER_100000_POP,ES01013,0.0
2020,,,,ES01013,PER_100000_POP,ES01013,0.0
2012,,,,ES01013,PER_100000_POP,ES01013,0.0
2018,,,,ES01013,PER_100000_POP,ES01013,0.0
2021,,,,ES01013,PER_100000_POP,ES01013,0.0
2017,,,,ES01013,PER_100000_POP,ES01013,0.0
2019,,,,ES01013,PER_100000_POP,ES01013,0.0
2022,,,,ES48015,PER_100000_POP,ES48015,0.0
2018,,,,ES48015,PER_100000_POP,ES48015,0.0
2017,,,,ES48015,PER_100000_POP,ES48015,0.0
2010,,,,ES48015,PER_100000_POP,ES48015,0.0
2015,,,,ES48015,PER_100000_POP,ES48015,0.0
2021,,,,ES48015,PER_100000_POP,ES48015,0.0
2011,,,,ES48015,PER_100000_POP,ES48015,0.0
2016,,,,ES48015,PER_100000_POP,ES48015,2.45
2020,,,,ES48015,PER_100000_POP,ES48015,0.0
2023,,,,ES48015,PER_100000_POP,ES48015,0.0
2019,,,,ES48015,PER_100000_POP,ES48015,0.0
2012,,,,ES48015,PER_100000_POP,ES48015,0.0
2014,,,,ES48015,PER_100000_POP,ES48015,0.0
2013,,,,ES48015,PER_100000_POP,ES48015,0.0
2013,,,,ES20019,PER_100000_POP,ES20019,0.0
2014,,,,ES20019,PER_100000_POP,ES20019,0.0
2010,,,,ES20019,PER_100000_POP,ES20019,0.0
2015,,,,ES20019,PER_100000_POP,ES20019,0.0
2012,,,,ES20019,PER_100000_POP,ES20019,0.0
2022,,,,ES20019,PER_100000_POP,ES20019,0.0
2017,,,,ES20019,PER_100000_POP,ES20019,0.0
2020,,,,ES20019,PER_100000_POP,ES20019,0.0
2016,,,,ES20019,PER_100000_POP,ES20019,0.0
2019,,,,ES20019,PER_100000_POP,ES20019,0.0
2023,,,,ES20019,PER_100000_POP,ES20019,0.0
2011,,,,ES20019,PER_100000_POP,ES20019,0.0
2021,,,,ES20019,PER_100000_POP,ES20019,0.0
2018,,,,ES20019,PER_100000_POP,ES20019,0.0
2023,,,,ES48092,PER_100000_POP,ES48092,0.0
2021,,,,ES48092,PER_100000_POP,ES48092,0.0
2022,,,,ES48092,PER_100000_POP,ES48092,0.0
2019,,,,ES48092,PER_100000_POP,ES48092,0.0
2012,,,,ES48092,PER_100000_POP,ES48092,0.0
2017,,,,ES48092,PER_100000_POP,ES48092,0.0
2018,,,,ES48092,PER_100000_POP,ES48092,0.0
2013,,,,ES48092,PER_100000_POP,ES48092,0.0
2020,,,,ES48092,PER_100000_POP,ES48092,0.0
2011,,,,ES48092,PER_100000_POP,ES48092,0.0
2014,,,,ES48092,PER_100000_POP,ES48092,0.0
2015,,,,ES48092,PER_100000_POP,ES48092,0.0
2010,,,,ES48092,PER_100000_POP,ES48092,0.0
2016,,,,ES48092,PER_100000_POP,ES48092,0.0
2011,,,,ES20020,PER_100000_POP,ES20020,0.0
2018,,,,ES20020,PER_100000_POP,ES20020,0.0
2020,,,,ES20020,PER_100000_POP,ES20020,0.0
2010,,,,ES20020,PER_100000_POP,ES20020,0.0
2019,,,,ES20020,PER_100000_POP,ES20020,0.0
2023,,,,ES20020,PER_100000_POP,ES20020,0.0
2013,,,,ES20020,PER_100000_POP,ES20020,0.0
2016,,,,ES20020,PER_100000_POP,ES20020,0.0
2012,,,,ES20020,PER_100000_POP,ES20020,0.0
2021,,,,ES20020,PER_100000_POP,ES20020,0.0
2017,,,,ES20020,PER_100000_POP,ES20020,0.0
2022,,,,ES20020,PER_100000_POP,ES20020,0.0
2014,,,,ES20020,PER_100000_POP,ES20020,0.0
2015,,,,ES20020,PER_100000_POP,ES20020,0.0
2015,,,,ES20021,PER_100000_POP,ES20021,0.0
2014,,,,ES20021,PER_100000_POP,ES20021,0.0
2021,,,,ES20021,PER_100000_POP,ES20021,0.0
2011,,,,ES20021,PER_100000_POP,ES20021,0.0
2016,,,,ES20021,PER_100000_POP,ES20021,0.0
2017,,,,ES20021,PER_100000_POP,ES20021,0.0
2019,,,,ES20021,PER_100000_POP,ES20021,0.0
2018,,,,ES20021,PER_100000_POP,ES20021,0.0
2013,,,,ES20021,PER_100000_POP,ES20021,0.0
2023,,,,ES20021,PER_100000_POP,ES20021,0.0
2012,,,,ES20021,PER_100000_POP,ES20021,0.0
2010,,,,ES20021,PER_100000_POP,ES20021,0.0
2020,,,,ES20021,PER_100000_POP,ES20021,0.0
2022,,,,ES20021,PER_100000_POP,ES20021,0.0
2011,,,,ES48016,PER_100000_POP,ES48016,0.0
2020,,,,ES48016,PER_100000_POP,ES48016,0.0
2016,,,,ES48016,PER_100000_POP,ES48016,0.0
2017,,,,ES48016,PER_100000_POP,ES48016,0.0
2019,,,,ES48016,PER_100000_POP,ES48016,0.0
2015,,,,ES48016,PER_100000_POP,ES48016,0.0
2013,,,,ES48016,PER_100000_POP,ES48016,0.0
2014,,,,ES48016,PER_100000_POP,ES48016,0.0
2023,,,,ES48016,PER_100000_POP,ES48016,0.0
2022,,,,ES48016,PER_100000_POP,ES48016,0.0
2010,,,,ES48016,PER_100000_POP,ES48016,0.0
2018,,,,ES48016,PER_100000_POP,ES48016,0.0
2021,,,,ES48016,PER_100000_POP,ES48016,0.0
2012,,,,ES48016,PER_100000_POP,ES48016,0.0
2020,,,,ES01014,PER_100000_POP,ES01014,0.0
2010,,,,ES01014,PER_100000_POP,ES01014,0.0
2013,,,,ES01014,PER_100000_POP,ES01014,0.0
2022,,,,ES01014,PER_100000_POP,ES01014,0.0
2023,,,,ES01014,PER_100000_POP,ES01014,0.0
2019,,,,ES01014,PER_100000_POP,ES01014,0.0
2016,,,,ES01014,PER_100000_POP,ES01014,0.0
2012,,,,ES01014,PER_100000_POP,ES01014,0.0
2021,,,,ES01014,PER_100000_POP,ES01014,0.0
2017,,,,ES01014,PER_100000_POP,ES01014,0.0
2014,,,,ES01014,PER_100000_POP,ES01014,0.0
2011,,,,ES01014,PER_100000_POP,ES01014,0.0
2018,,,,ES01014,PER_100000_POP,ES01014,0.0
2015,,,,ES01014,PER_100000_POP,ES01014,0.0
2014,,,,ES20022,PER_100000_POP,ES20022,0.0
2010,,,,ES20022,PER_100000_POP,ES20022,0.0
2017,,,,ES20022,PER_100000_POP,ES20022,0.0
2012,,,,ES20022,PER_100000_POP,ES20022,0.0
2016,,,,ES20022,PER_100000_POP,ES20022,0.0
2023,,,,ES20022,PER_100000_POP,ES20022,0.0
2013,,,,ES20022,PER_100000_POP,ES20022,0.0
2018,,,,ES20022,PER_100000_POP,ES20022,0.0
2015,,,,ES20022,PER_100000_POP,ES20022,0.0
2022,,,,ES20022,PER_100000_POP,ES20022,0.0
2020,,,,ES20022,PER_100000_POP,ES20022,0.0
2019,,,,ES20022,PER_100000_POP,ES20022,0.0
2021,,,,ES20022,PER_100000_POP,ES20022,0.0
2011,,,,ES20022,PER_100000_POP,ES20022,0.0
2018,,,,ES20074,PER_100000_POP,ES20074,0.0
2021,,,,ES20074,PER_100000_POP,ES20074,0.0
2016,,,,ES20074,PER_100000_POP,ES20074,0.0
2017,,,,ES20074,PER_100000_POP,ES20074,0.0
2022,,,,ES20074,PER_100000_POP,ES20074,6.79
2011,,,,ES20074,PER_100000_POP,ES20074,0.0
2019,,,,ES20074,PER_100000_POP,ES20074,0.0
2014,,,,ES20074,PER_100000_POP,ES20074,0.0
2013,,,,ES20074,PER_100000_POP,ES20074,0.0
2020,,,,ES20074,PER_100000_POP,ES20074,0.0
2023,,,,ES20074,PER_100000_POP,ES20074,0.0
2010,,,,ES20074,PER_100000_POP,ES20074,0.0
2012,,,,ES20074,PER_100000_POP,ES20074,0.0
2015,,,,ES20074,PER_100000_POP,ES20074,0.0
2018,,,,ES48017,PER_100000_POP,ES48017,0.0
2022,,,,ES48017,PER_100000_POP,ES48017,0.0
2014,,,,ES48017,PER_100000_POP,ES48017,0.0
2016,,,,ES48017,PER_100000_POP,ES48017,0.0
2023,,,,ES48017,PER_100000_POP,ES48017,5.9
2010,,,,ES48017,PER_100000_POP,ES48017,0.0
2015,,,,ES48017,PER_100000_POP,ES48017,0.0
2019,,,,ES48017,PER_100000_POP,ES48017,0.0
2012,,,,ES48017,PER_100000_POP,ES48017,0.0
2017,,,,ES48017,PER_100000_POP,ES48017,0.0
2020,,,,ES48017,PER_100000_POP,ES48017,0.0
2021,,,,ES48017,PER_100000_POP,ES48017,0.0
2013,,,,ES48017,PER_100000_POP,ES48017,0.0
2011,,,,ES48017,PER_100000_POP,ES48017,0.0
2010,,,,ES01016,PER_100000_POP,ES01016,0.0
2015,,,,ES01016,PER_100000_POP,ES01016,0.0
2022,,,,ES01016,PER_100000_POP,ES01016,0.0
2018,,,,ES01016,PER_100000_POP,ES01016,0.0
2017,,,,ES01016,PER_100000_POP,ES01016,0.0
2013,,,,ES01016,PER_100000_POP,ES01016,0.0
2016,,,,ES01016,PER_100000_POP,ES01016,0.0
2014,,,,ES01016,PER_100000_POP,ES01016,0.0
2021,,,,ES01016,PER_100000_POP,ES01016,0.0
2023,,,,ES01016,PER_100000_POP,ES01016,0.0
2012,,,,ES01016,PER_100000_POP,ES01016,0.0
2011,,,,ES01016,PER_100000_POP,ES01016,0.0
2019,,,,ES01016,PER_100000_POP,ES01016,0.0
2020,,,,ES01016,PER_100000_POP,ES01016,0.0
2011,,,,ES48018,PER_100000_POP,ES48018,0.0
2021,,,,ES48018,PER_100000_POP,ES48018,0.0
2023,,,,ES48018,PER_100000_POP,ES48018,0.0
2022,,,,ES48018,PER_100000_POP,ES48018,0.0
2014,,,,ES48018,PER_100000_POP,ES48018,0.0
2019,,,,ES48018,PER_100000_POP,ES48018,0.0
2018,,,,ES48018,PER_100000_POP,ES48018,0.0
2016,,,,ES48018,PER_100000_POP,ES48018,0.0
